#{"t_start": 1774783934.0679562, "env_id": "None"}
r,l,t
3.81636,10,198.335389
3.747172,10,198.352679
3.848976,10,198.363647
10.97901,13,198.375518
3.961334,10,198.386653
10.706838,12,198.394788
3.875023,10,198.40976
3.75727,10,198.420235
9.840595,11,198.432566
3.851048,10,198.44065
2.805243,9,198.452559
3.836809,10,198.478628
9.783751,11,198.526857
3.826623,10,198.550324
3.965002,10,198.570806
3.859365,10,198.594588
3.786957,10,198.614788
9.799397,11,198.642431
3.950059,10,198.664618
3.852732,10,198.685473
10.549674,12,198.707606
10.945544,13,198.722625
3.904513,10,198.758055
3.808352,10,198.782611
3.919977,10,198.813878
3.955891,10,198.840581
9.834127,11,198.869489
3.891246,10,198.891479
3.896258,10,198.915729
3.802969,10,201.089654
3.902773,10,201.116594
2.930105,9,201.140717
9.918563,11,201.177999
10.649271,12,201.199907
10.503545,12,201.217495
3.947254,10,201.233387
9.770267,11,201.257641
3.964915,10,201.277871
3.89091,10,201.300795
3.984685,10,201.325408
3.916633,10,201.353933
9.967239,11,201.38603
3.877751,10,201.411218
3.780598,10,201.440927
3.858064,10,201.469908
3.914393,10,201.497705
9.887268,11,201.527046
3.90128,10,201.550106
10.515196,12,201.578153
2.961645,9,201.601213
3.844278,10,201.627598
3.883116,10,201.654207
3.85095,10,201.678411
3.891257,10,201.706991
3.753811,10,201.730165
10.638276,12,201.760392
3.926766,10,201.785952
2.774696,9,201.808065
3.830775,10,201.828922
3.872951,10,201.850963
2.906887,9,201.878279
9.794439,11,201.901329
10.461869,12,201.936011
10.448718,13,201.964221
3.943373,10,201.979738
9.867791,11,202.004182
3.869461,10,202.028095
9.800215,11,202.065155
9.779657,11,202.089881
4.025478,10,202.113682
3.806694,10,202.135128
10.601576,12,202.158067
2.830668,9,202.182778
3.947458,10,202.209345
2.853565,9,202.229796
9.773735,11,202.262982
3.7521,10,202.297957
3.77988,10,202.355995
3.93157,10,202.405942
10.484182,12,202.485689
9.789625,11,202.559935
3.771208,10,202.622799
9.764414,11,202.664708
10.533277,12,202.718196
9.788921,11,202.738987
4.014601,10,202.766571
9.776396,11,202.795181
3.903819,10,202.818903
9.819379,11,202.845128
3.809243,10,202.866452
9.800258,11,202.893982
2.975876,9,202.922308
10.563882,12,202.950081
3.903978,10,202.976762
3.91803,10,203.006798
3.822801,10,203.026509
9.919805,11,203.052975
3.729926,10,203.07478
9.788842,11,203.09494
3.868832,10,203.119095
9.766517,11,203.146187
10.538443,12,203.174106
9.780464,11,203.192821
3.901142,10,203.208918
9.921755,11,203.22796
9.895227,11,203.253182
4.013368,10,203.274771
3.953064,10,203.2929
10.535402,12,203.318418
9.835014,11,203.33793
3.847959,10,203.377874
9.832878,11,203.409335
10.579097,12,203.443033
3.93026,10,203.480211
3.837505,10,203.515797
3.907912,10,203.541137
2.845982,9,203.56272
9.888188,11,203.58505
3.890314,10,203.607681
9.848948,11,203.630724
3.776233,10,203.651126
3.960303,10,203.670773
3.9567,10,203.689937
2.897463,9,203.709785
3.868845,10,203.734859
3.861136,10,203.757855
3.794278,10,203.777044
9.766743,11,205.426879
9.866018,11,205.44478
4.002041,10,205.462653
3.006493,9,205.478733
10.493631,12,205.496343
3.979152,10,205.513501
3.954463,10,205.532505
2.890665,9,205.546959
10.538092,12,205.566627
9.978753,11,205.577135
3.791611,10,205.59122
2.851252,9,205.607918
3.83677,10,205.623406
3.748561,10,205.645901
9.796295,11,205.668075
3.812599,10,205.685986
3.963392,10,205.709976
3.833256,10,205.729687
3.83688,10,205.745725
9.763929,11,205.769987
2.987427,9,205.788048
3.855267,10,205.806008
3.844477,10,205.823995
10.457921,12,205.848423
4.046896,10,205.867799
2.902617,9,205.8827
3.932468,10,205.901738
3.784866,10,205.92369
9.764387,11,205.945496
3.841624,10,205.963497
3.762617,10,205.977869
3.935859,10,205.990154
9.890628,11,206.014368
3.796463,10,206.028355
10.525786,12,206.045063
9.780795,11,206.061883
9.872533,11,206.079339
10.020944,11,206.089809
3.99279,10,206.107899
3.894426,10,206.122085
3.834483,10,206.146943
3.952659,10,206.164154
9.858364,11,206.19237
3.803004,10,206.215531
3.990405,10,206.235197
3.838794,10,206.250076
3.85533,10,206.2585
3.892035,10,206.287715
3.904896,10,206.305213
3.912232,10,206.308444
3.892359,10,206.323665
3.876119,10,206.344138
3.790713,10,206.363778
3.883929,10,206.386393
9.775764,11,206.406318
9.840631,11,206.423448
3.906921,10,206.436902
9.903391,11,206.464787
3.945619,10,206.469123
9.826221,11,206.502985
9.782046,11,206.519225
3.88361,10,206.557742
9.775378,11,206.575208
3.771425,10,206.588842
3.752366,10,206.60763
3.918985,10,206.627847
10.612321,12,206.650383
3.874812,10,206.669089
3.930036,10,206.674619
3.712355,10,206.698625
2.832939,9,206.707937
9.834693,11,206.720864
9.813648,11,206.736727
9.835357,11,206.769111
9.788272,11,206.789437
9.850679,11,206.814462
3.879542,10,206.832287
3.887354,10,206.851878
9.84602,11,206.868336
3.981503,10,206.88226
3.732431,10,206.89588
3.908424,10,206.908383
3.911255,10,206.908383
9.859982,11,206.924029
9.793643,11,206.95313
3.971467,10,206.9719
9.821088,11,206.985912
3.97314,10,206.991779
3.809889,10,207.012836
3.874963,10,207.02631
3.816561,10,207.041745
3.986969,10,207.053088
3.767509,10,207.065955
3.859452,10,207.086324
9.835834,11,207.099789
10.457911,12,207.11749
4.026533,10,207.137624
3.939188,10,207.150993
3.769737,10,207.167715
3.96409,10,208.352048
3.910729,10,208.371802
3.007013,9,208.388113
9.847878,11,208.410985
3.741957,10,208.426072
3.01921,9,208.439077
9.842114,11,208.458694
9.847095,11,208.475312
3.937918,10,208.49332
3.916853,10,208.511639
9.807605,11,208.533625
9.850785,11,208.558623
3.915639,10,208.580971
3.868761,10,208.594989
3.892189,10,208.614992
9.835894,11,208.624635
3.902908,10,208.654768
3.77132,10,208.679114
2.911697,9,208.70194
3.813725,10,208.72018
2.942267,9,208.744713
10.467029,12,208.764437
9.781015,11,208.778404
3.960751,10,208.789433
3.998736,10,208.791427
9.95025,11,208.808064
9.880072,11,208.825962
3.820557,10,208.841311
9.817595,11,208.857481
10.476003,12,208.878988
3.91452,10,208.897021
10.60655,12,208.914519
3.797998,10,208.9251
3.911035,10,208.949575
3.718301,10,208.969413
9.804188,11,208.995289
3.910367,10,209.018301
4.005288,10,209.038569
9.925687,11,209.060721
3.796798,10,209.061611
2.929813,9,209.078516
3.929896,10,209.097188
10.539253,12,209.107771
9.880146,11,209.128151
2.874885,9,209.139917
9.806003,11,209.152958
3.860271,10,209.170816
3.303716,10,209.188922
10.490037,12,209.203279
9.823841,11,209.209836
3.885539,10,209.229206
9.831954,11,209.241666
10.59497,12,209.252293
10.485274,12,209.264605
3.812243,10,209.274561
3.890765,10,209.283554
3.884776,10,209.295255
3.284498,10,209.305168
9.954961,11,209.320099
3.738724,10,209.330087
9.91487,11,209.340013
3.93982,10,209.34905
2.908962,9,209.357872
9.976352,11,209.366638
3.022413,9,209.377661
3.760684,10,209.389759
3.73721,10,209.401948
9.765739,11,209.413861
3.795004,10,209.427056
9.888683,11,209.437058
3.846679,10,209.448082
3.946863,10,209.456327
9.821069,11,209.469878
10.544543,12,209.483446
3.825783,10,209.493705
9.800877,11,209.507015
9.851348,11,209.516685
9.761826,11,209.532706
9.800804,11,209.544143
3.749694,10,209.552221
9.873361,11,209.562204
3.922387,10,209.574935
10.460208,12,209.588159
10.498409,12,209.602056
3.950117,10,209.61042
3.810762,10,209.62002
3.894479,10,209.633255
3.026531,9,209.641273
2.853395,9,209.653376
3.852018,10,209.666176
3.870309,10,209.68145
2.748054,9,209.6954
9.819684,11,209.709318
3.833241,10,209.723068
9.943165,11,209.744168
3.797387,10,209.762235
9.856461,11,209.779707
9.847831,11,209.792925
9.84491,11,209.804367
9.841926,11,211.182249
3.806551,10,211.195934
3.851084,10,211.212114
9.896922,11,211.229686
3.051808,9,211.242761
3.757197,10,211.258105
9.802831,11,211.274753
3.928067,10,211.289223
10.448471,12,211.306179
2.88135,9,211.318329
2.840706,9,211.333968
3.940214,10,211.350207
3.779581,10,211.365209
9.782996,11,211.381459
3.840777,10,211.391485
3.795229,10,211.41954
3.736911,10,211.441568
2.802425,9,211.459261
10.512366,12,211.476623
9.865624,11,211.504544
3.876087,10,211.527259
3.957128,10,211.546875
4.003064,10,211.570403
3.958961,10,211.590495
10.545095,12,211.612544
9.841628,11,211.630787
3.881689,10,211.646811
9.857618,11,211.674988
10.628673,12,211.69808
2.05654,12,211.726893
3.752069,10,211.752259
3.719551,10,211.769771
9.791119,11,211.785329
3.832576,10,211.801462
10.494056,12,211.816466
9.87304,11,211.831696
9.861539,11,211.847806
3.985543,10,211.862072
3.842391,10,211.87292
3.925035,10,211.88493
3.926653,10,211.896503
3.815368,10,211.908028
9.797933,11,211.930732
3.748723,10,211.945164
9.829014,11,211.959261
3.91567,10,211.974084
2.84098,9,211.98509
3.78974,10,211.998481
11.010937,13,212.015708
9.797261,11,212.030144
9.770924,11,212.047162
3.257579,10,212.060562
10.487996,12,212.078079
9.778831,11,212.097296
2.839872,9,212.109272
9.776444,11,212.119688
10.610262,12,212.130409
3.922821,10,212.141403
9.838618,11,212.153034
4.000989,10,212.16751
2.771128,9,212.183812
3.76889,10,212.201807
3.790997,10,212.219267
3.742169,10,212.232976
10.560433,12,212.248981
10.469953,12,212.265492
3.96146,10,212.280033
10.958654,13,212.301858
9.794375,11,212.32369
9.795359,11,212.345806
9.819341,11,212.362384
10.459243,12,212.380949
3.879556,10,212.399387
3.78219,10,212.413192
9.793079,11,212.426627
9.773049,11,212.447285
3.885739,10,212.469083
3.980275,10,212.489251
9.783544,11,212.511262
3.72889,10,212.524292
3.919733,10,212.545999
3.893474,10,212.56566
9.795842,11,212.583454
3.839117,10,212.596574
11.000733,13,212.609208
3.731282,10,212.618685
3.736802,10,212.635174
10.655622,12,212.659222
3.845476,10,212.67045
2.837684,9,212.682961
3.914119,10,212.699406
2.947813,9,212.709612
3.77568,10,212.718697
3.871524,10,212.726778
9.817875,11,212.734827
3.792388,10,212.744958
3.919204,10,212.756476
3.047334,9,213.681082
9.882117,11,213.70039
9.655156,13,213.718152
9.83544,11,213.740087
9.788042,11,213.757921
9.849304,11,213.77205
3.750488,10,213.785226
9.778916,11,213.799314
3.96512,10,213.815439
3.722733,10,213.829286
3.912757,10,213.845525
3.901922,10,213.858477
3.967336,10,213.871145
3.895486,10,213.890094
3.733785,10,213.907861
9.918344,11,213.923549
10.553887,12,213.937545
2.902577,9,213.958279
3.924873,10,213.976221
3.989321,10,213.995783
3.903173,10,214.012206
10.468562,12,214.036644
3.78526,10,214.055757
10.529418,12,214.072599
4.027716,10,214.091084
10.522647,12,214.112553
2.83643,9,214.126553
3.995627,10,214.139582
3.859547,10,214.160079
3.805537,10,214.179366
3.969647,10,214.19525
3.960228,10,214.211853
3.863787,10,214.23
3.845327,10,214.250349
9.792889,11,214.269658
1.647466,8,214.284268
9.80638,11,214.304495
3.804724,10,214.324594
3.913766,10,214.353985
3.737712,10,214.376769
3.858282,10,214.400964
9.858782,11,214.422897
9.875822,11,214.447829
3.915711,10,214.469176
4.011671,10,214.489769
3.919894,10,214.510596
9.836315,11,214.532668
9.849264,11,214.553784
9.842089,11,214.589313
1.698661,8,214.606083
9.888068,11,214.630479
10.45752,12,214.65756
9.777684,11,214.698083
9.857287,11,214.720051
3.832935,10,214.737771
9.853486,11,214.758984
9.855465,11,214.787216
3.888957,10,214.816266
2.80049,9,214.837098
3.863892,10,214.859013
3.813571,10,214.87671
9.831255,11,214.900062
9.923136,11,214.917083
10.465408,12,214.946059
10.529544,12,214.971387
3.879214,10,214.991343
2.993486,9,215.006251
3.93478,10,215.024564
9.905634,11,215.050307
3.762437,10,215.06854
2.970766,9,215.085561
9.781973,11,215.107917
9.92248,11,215.128795
3.762248,10,215.148608
3.926385,10,215.165719
2.932216,9,215.187957
3.951092,10,215.210563
3.853666,10,215.228091
3.927305,10,215.247509
10.592032,12,215.26702
3.901008,10,215.279131
3.931295,10,215.294757
3.990018,10,215.308989
9.84256,11,215.322649
9.798951,11,215.343378
3.921846,10,215.358778
10.547206,12,215.365878
2.837341,9,215.374553
3.972942,10,215.390379
10.454027,12,215.407761
3.719897,10,215.422636
3.813864,10,215.422636
9.814533,11,215.446018
3.963931,10,215.458567
9.815391,11,215.471484
3.935629,10,215.484827
9.79842,11,215.491407
3.96746,10,215.502985
3.827489,10,215.508531
3.943615,10,216.350109
10.45084,12,216.362304
3.802768,10,216.374457
9.785578,11,216.387684
10.55337,12,216.40224
9.793004,11,216.413451
3.87124,10,216.425309
3.909521,10,216.436948
9.790078,11,216.451224
10.512556,12,216.465683
9.774792,11,216.478554
9.811447,11,216.491561
9.763129,11,216.50648
3.921611,10,216.519863
3.852545,10,216.531948
2.947788,9,216.544274
3.934768,10,216.561509
3.924219,10,216.57874
3.86072,10,216.596768
3.977086,10,216.612215
3.88042,10,216.629253
9.774466,11,216.650681
9.770043,11,216.674625
9.772048,11,216.699838
3.840055,10,216.71476
3.712162,10,216.736593
10.455909,12,216.767042
2.955846,9,216.784193
2.913963,9,216.791201
3.934549,10,216.810578
3.934792,10,216.820065
3.945882,10,216.828077
9.89457,11,216.83954
3.888856,10,216.849705
3.814996,10,216.861088
3.813184,10,216.871155
3.778601,10,216.883996
3.975752,10,216.895736
3.897745,10,216.90527
4.015818,10,216.916418
9.803525,11,216.930421
2.898322,9,216.945664
4.041587,10,216.953372
3.740699,10,216.964505
9.889329,11,216.975606
3.871512,10,216.987156
10.943189,13,217.001223
10.490259,12,217.014426
2.932309,9,217.024471
9.816186,11,217.036281
9.768607,11,217.046393
3.933743,10,217.055938
9.807982,11,217.064974
3.894403,10,217.075552
2.94081,9,217.084575
3.754636,10,217.097072
9.783208,11,217.107618
3.961635,10,217.120471
3.726185,10,217.132644
3.99482,10,217.141635
3.874377,10,217.151634
2.941834,9,217.163311
3.863017,10,217.174285
3.824584,10,217.189278
10.48039,12,217.203451
3.824281,10,217.214857
3.932358,10,217.227165
3.924382,10,217.235791
10.453286,12,217.249285
9.847281,11,217.264218
9.790345,11,217.279681
3.872817,10,217.292662
3.972043,10,217.304341
5.010898,12,217.322059
3.730107,10,217.337775
10.475294,12,217.356198
3.881301,10,217.371442
10.540843,12,217.392177
9.850621,11,217.420102
9.850506,11,217.442039
2.875094,9,217.46259
9.872666,11,217.481591
9.864746,11,217.498585
3.922666,10,217.51997
9.835318,11,217.543254
3.866954,10,217.561711
9.912723,11,217.574472
2.967285,9,217.587556
2.955986,9,217.613617
9.842371,11,217.639285
3.358638,10,217.661965
9.808845,11,217.677741
9.861201,11,217.699798
3.837669,10,217.719218
3.905764,10,217.733387
2.901722,9,217.74367
3.791553,10,217.75204
3.773309,10,217.7665
10.52255,12,218.5435
3.969442,10,218.55302
3.774378,10,218.5643
10.459927,12,218.576306
3.83487,10,218.586802
2.86355,9,218.597185
3.959674,10,218.608262
10.518513,12,218.621313
9.789531,11,218.633595
3.73097,10,218.642629
3.786696,10,218.653535
9.783991,11,218.663766
3.769026,10,218.675665
9.809711,11,218.684663
3.944107,10,218.695997
3.992636,10,218.707598
3.932845,10,218.707598
3.723586,10,218.729541
3.78952,10,218.739379
3.819116,10,218.756251
3.800525,10,218.757772
9.816764,11,218.772028
10.490215,12,218.789207
3.859469,10,218.806251
3.864373,10,218.833691
3.974005,10,218.853027
3.985923,10,218.873554
9.763932,11,218.891019
3.825777,10,218.908619
3.927228,10,218.919321
9.788251,11,218.921954
9.950987,11,218.937116
3.904739,10,218.957901
3.867871,10,218.96928
2.978041,9,218.988784
3.869181,10,218.998767
9.896276,11,219.014467
9.853662,11,219.014467
3.957233,10,219.03742
3.791168,10,219.048425
3.869402,10,219.057742
3.734436,10,219.057742
9.886967,11,219.074117
9.818927,11,219.089135
10.58449,12,219.089135
4.015073,10,219.110939
3.952034,10,219.118916
9.852869,11,219.132614
3.808251,10,219.14662
3.878576,10,219.159129
10.490872,12,219.169132
9.815038,11,219.178351
2.85011,9,219.188469
9.794428,11,219.199472
3.864846,10,219.208891
3.72415,10,219.21846
2.7536,9,219.21846
3.936736,10,219.234097
9.795052,11,219.253335
2.000998,11,219.258113
9.851275,11,219.26623
10.492871,12,219.284336
10.999127,13,219.284336
3.925954,10,219.30335
3.928524,10,219.316226
9.83724,11,219.329627
9.825045,11,219.344039
3.971438,10,219.354153
9.984404,11,219.369551
3.745084,10,219.385234
10.463638,12,219.403167
9.814032,11,219.412772
3.846235,10,219.421767
3.803558,10,219.430765
3.963311,10,219.438774
2.983464,9,219.458631
10.575637,12,219.471735
3.865532,10,219.486561
2.884804,9,219.500244
9.795034,11,219.519167
4.087035,10,219.530082
2.878206,9,219.552086
3.872069,10,219.572105
-4.186507,10,219.584672
3.98861,10,219.591093
2.775557,9,219.604
3.958204,10,219.616628
3.90347,10,219.624359
10.5619,12,219.624359
3.97796,10,219.648646
3.979187,10,219.660936
3.747195,10,219.671472
3.747799,10,219.671472
9.770277,11,219.687308
3.76407,10,219.707668
3.939723,10,219.713702
9.836876,11,219.719941
3.981944,10,219.734814
10.455451,12,220.615783
9.807182,11,220.629334
3.731122,10,220.64135
3.825824,10,220.653487
2.822365,9,220.671163
10.514282,12,220.685163
3.878225,10,220.696307
10.536193,12,220.713167
9.907461,11,220.726531
3.939534,10,220.741527
9.794252,11,220.755094
9.879765,11,220.770866
3.882665,10,220.783433
3.989515,10,220.794493
3.933407,10,220.806289
9.923816,11,220.822673
9.846766,11,220.838253
9.82936,11,220.858553
9.884276,11,220.875543
3.748908,10,220.894021
3.805,10,220.907612
2.826755,9,220.922984
3.940324,10,220.938261
9.832531,11,220.965229
9.806551,11,220.986016
3.863222,10,221.003155
3.821118,10,221.00789
3.712542,10,221.016998
9.931458,11,221.032129
3.996191,10,221.056881
3.909679,10,221.072374
4.040075,10,221.077381
10.494768,12,221.103139
3.962795,10,221.110234
9.880303,11,221.132601
9.802305,11,221.153234
9.903451,11,221.183057
9.82785,11,221.187048
3.873058,10,221.208427
3.948033,10,221.219841
3.951032,10,221.234787
2.835043,9,221.234787
4.027161,10,221.25317
3.742355,10,221.257846
9.766425,11,221.275136
9.862341,11,221.288171
3.875567,10,221.296183
9.812711,11,221.307822
3.733254,10,221.321726
-4.063183,10,221.32821
9.928095,11,221.343785
3.854642,10,221.360328
9.775707,11,221.372541
9.861569,11,221.38799
3.733351,10,221.400604
3.8086,10,221.408576
10.477584,12,221.421781
4.001155,10,221.437416
3.84454,10,221.458781
9.864097,11,221.477099
3.926493,10,221.48986
9.907822,11,221.503049
3.897103,10,221.507589
4.021876,10,221.507589
10.449631,12,221.524091
3.79335,10,221.539178
3.866046,10,221.557873
3.937248,10,221.571624
3.766295,10,221.571624
3.794811,10,221.586655
3.915862,10,221.586655
9.806357,11,221.608438
3.772836,10,221.608438
3.817473,10,221.636376
3.887066,10,221.647112
9.878018,11,221.656391
9.786772,11,221.672199
3.842785,10,221.682494
3.933864,10,221.692416
3.90056,10,221.700401
3.929931,10,221.714264
10.487563,12,221.726813
3.760655,10,221.735895
3.92247,10,221.74734
9.789261,11,221.757601
3.759286,10,221.766371
3.863578,10,221.774385
3.939044,10,221.786373
9.829916,11,221.800068
4.003749,10,221.808998
3.910183,10,221.826716
10.521756,12,221.841574
10.504091,12,221.853043
10.459055,12,221.863506
9.776208,11,221.875029
10.489262,12,221.884876
10.512564,12,221.901331
3.737557,10,221.913128
3.736257,10,222.850501
4.065644,10,222.864674
9.76411,11,222.880639
3.81748,10,222.89571
9.782305,11,222.909416
9.845429,11,222.923978
3.929202,10,222.935238
3.753803,10,222.948971
9.856777,11,222.963587
3.944209,10,222.979222
3.721321,10,222.991846
2.86378,9,223.004364
2.832592,9,223.0153
2.828484,9,223.027719
2.909548,9,223.04021
2.991683,9,223.051697
3.868546,10,223.064917
9.768687,11,223.077604
4.006364,10,223.089957
3.907024,10,223.104099
2.757926,9,223.116994
3.903938,10,223.131995
3.880387,10,223.145208
3.978984,10,223.161681
9.794541,11,223.188617
3.966773,10,223.216572
3.870434,10,223.237047
-5.215044,9,223.255026
10.450664,12,223.269264
2.774339,9,223.289606
3.749843,10,223.299927
3.961389,10,223.31844
10.566158,12,223.332295
9.775634,11,223.345022
9.845075,11,223.360571
9.778623,11,223.373065
2.958405,9,223.381962
10.486024,12,223.391148
-5.244108,9,223.399938
9.832804,11,223.413491
9.830086,11,223.426567
-4.214198,10,223.435521
3.755565,10,223.450175
3.795949,10,223.468526
3.751077,10,223.48533
2.758448,9,223.497103
9.867323,11,223.512224
2.88899,9,223.524148
9.911949,11,223.533875
9.858252,11,223.550564
3.884024,10,223.563332
3.815001,10,223.57514
3.909209,10,223.587095
9.902928,11,223.597735
9.851654,11,223.6088
9.864779,11,223.621609
10.464312,12,223.633514
10.499082,12,223.647542
9.827486,11,223.66102
3.874555,10,223.671901
2.870165,9,223.678906
10.452538,12,223.690923
3.85848,10,223.701934
10.573224,12,223.714065
9.777608,11,223.722768
10.472423,12,223.736882
2.941429,9,223.744336
3.816609,10,223.754108
9.928686,11,223.763767
3.883624,10,223.771765
10.476573,12,223.79899
9.846201,11,223.819547
9.893023,11,223.832062
9.837752,11,223.844728
2.843676,9,223.857651
9.845469,11,223.866126
3.738428,10,223.874344
3.736908,10,223.882559
9.965672,11,223.889696
9.819865,11,223.90068
3.863664,10,223.908124
3.866071,10,223.908124
3.867669,10,223.922747
9.869066,11,223.922747
9.812362,11,223.949791
3.739394,10,223.960074
10.516373,12,223.969064
9.906592,11,223.981794
9.831835,11,223.993085
9.814896,11,224.001155
3.832815,10,224.010854
3.831709,10,224.017841
3.711151,10,224.0244
2.81325,9,224.04239
3.843573,10,224.051536
9.812668,11,224.061866
9.865296,11,224.073635
9.862307,11,224.084268
10.568663,12,224.871963
3.834645,10,224.889672
3.867324,10,224.90502
3.918971,10,224.922498
9.762483,11,224.938084
10.450555,12,224.956084
2.752084,9,224.972597
2.807182,9,224.987939
9.819967,11,225.007975
3.816197,10,225.022744
9.847147,11,225.040953
3.817582,10,225.055112
3.981031,10,225.075112
9.769262,11,225.09992
3.490061,10,225.122351
9.872561,11,225.143375
3.93023,10,225.166077
3.80321,10,225.185152
3.918365,10,225.204355
10.515065,12,225.226364
10.466824,12,225.244924
10.505303,12,225.26244
9.81083,11,225.28113
4.008708,10,225.297326
9.80255,11,225.312375
3.878193,10,225.33068
9.810573,11,225.349763
2.850039,9,225.360957
9.801157,11,225.37619
10.549999,12,225.393897
10.449149,12,225.411097
2.787376,9,225.425965
3.962191,10,225.44191
3.833411,10,225.46078
9.923871,11,225.483776
2.934357,9,225.49887
10.549003,12,225.520261
3.839666,10,225.534308
3.814844,10,225.540856
9.911107,11,225.569816
3.733405,10,225.591793
9.851786,11,225.6085
2.838189,9,225.628493
4.000315,10,225.647147
3.959706,10,225.665275
2.867745,9,225.678643
9.848994,11,225.68871
9.811665,11,225.714565
3.949692,10,225.727093
9.769523,11,225.749807
9.782823,11,225.772761
3.747378,10,225.791307
9.827774,11,225.816305
9.838136,11,225.832206
3.851994,10,225.850539
9.85908,11,225.867879
9.792833,11,225.893958
3.886392,10,225.910378
3.941659,10,225.910378
4.037985,10,225.950277
2.82624,9,225.974063
10.455886,12,225.99637
9.846947,11,226.007683
10.549166,12,226.045087
9.850564,11,226.061776
3.801278,10,226.078239
2.885604,9,226.088298
2.942498,9,226.102829
10.45366,12,226.125719
3.797931,10,226.141431
4.051101,10,226.16294
10.537098,12,226.181944
3.050163,9,226.190688
3.929968,10,226.202945
2.94424,9,226.207632
10.463536,12,226.222215
3.89599,10,226.248523
3.725807,10,226.262272
9.906488,11,226.280904
3.822749,10,226.30766
3.929372,10,226.330467
9.837106,11,226.346799
3.767076,10,226.357817
3.844801,10,226.371649
9.858519,11,226.389634
9.11997,12,226.409345
9.81907,11,226.43004
3.872211,10,226.447973
9.766251,11,226.465139
10.492212,12,226.477712
9.876145,11,226.497323
9.793544,11,226.520653
9.822078,11,226.533655
9.901608,11,226.559038
9.871076,11,226.576041
9.813498,11,226.594056
9.937798,11,226.612784
9.853854,11,226.629782
2.877959,9,227.696201
3.894935,10,227.711862
9.794586,11,227.723704
3.964154,10,227.737308
10.500105,12,227.754225
9.852686,11,227.767716
3.762314,10,227.783644
2.982162,9,227.795514
9.769015,11,227.809695
3.942867,10,227.812043
3.966975,10,227.84304
9.831617,11,227.85942
3.991078,10,227.861426
3.93844,10,227.888108
3.816453,10,227.897112
3.80513,10,227.910917
9.855738,11,227.923701
9.789541,11,227.923701
3.879309,10,227.9576
3.997552,10,227.972235
4.043937,10,227.997773
10.465539,12,228.014639
10.016587,11,228.035954
9.766941,11,228.046332
9.882914,11,228.062391
3.807167,10,228.062391
10.626525,12,228.078089
3.979587,10,228.103185
3.870642,10,228.122158
3.895603,10,228.124159
3.8224,10,228.141198
3.938577,10,228.158611
10.451932,12,228.170609
3.827384,10,228.187368
2.789736,9,228.191479
3.752551,10,228.212537
3.949185,10,228.223335
3.879936,10,228.23332
2.949928,9,228.235036
3.739449,10,228.253532
9.949354,11,228.257801
9.806936,11,228.266395
3.805855,10,228.284636
3.898343,10,228.284636
9.789637,11,228.303094
9.771791,11,228.3142
3.979714,10,228.331474
3.974911,10,228.340843
3.976866,10,228.35348
3.75735,10,228.359403
2.833207,9,228.359403
3.954343,10,228.374489
9.912995,11,228.374489
3.922759,10,228.398159
2.781942,9,228.407663
9.80196,11,228.407663
9.97606,11,228.421772
3.002358,9,228.436761
3.8745,10,228.436761
9.767074,11,228.457732
3.77466,10,228.469172
1.856814,11,228.469172
3.995191,10,228.490405
3.926079,10,228.499214
3.71265,10,228.508401
9.769665,11,228.517426
3.955957,10,228.534016
9.957172,11,228.548962
9.772458,11,228.562006
9.782635,11,228.562006
2.944618,9,228.578042
9.830732,11,228.578042
2.957155,9,228.594153
9.853011,11,228.603338
3.938569,10,228.611949
2.768419,9,228.625537
3.716015,10,228.625537
3.941795,10,228.653122
3.987306,10,228.666017
10.518294,12,228.676907
9.787957,11,228.685907
9.836583,11,228.695745
3.829009,10,228.704812
3.730103,10,228.707819
2.898603,9,228.730525
3.725406,10,228.739562
2.914755,9,228.739562
9.78306,11,228.755982
10.494158,12,228.758097
3.765818,10,228.773008
3.894103,10,228.780104
3.017629,9,228.788599
3.881021,10,228.795592
9.766339,11,228.803781
9.768727,11,228.820338
3.883039,10,228.826361
3.786945,10,228.845251
9.98188,11,228.853834
9.884105,11,228.864285
3.971033,10,229.547498
3.736874,10,229.55556
9.792554,11,229.557728
9.862946,11,229.572884
3.820213,10,229.572884
3.961977,10,229.587946
3.832007,10,229.607669
10.467086,12,229.619614
3.735724,10,229.619614
3.746813,10,229.64005
3.936915,10,229.647324
9.836342,11,229.66194
9.855902,11,229.675694
3.853615,10,229.683695
3.813087,10,229.696408
9.771174,11,229.710097
3.789797,10,229.719937
10.043287,11,229.73297
9.762331,11,229.744972
3.854641,10,229.758421
3.886887,10,229.77325
3.88432,10,229.788345
10.497413,12,229.82592
10.518952,12,229.853959
9.844607,11,229.873163
9.779398,11,229.894437
3.754348,10,229.903111
2.944333,9,229.921865
3.816385,10,229.94331
3.809012,10,229.960115
3.985094,10,229.976096
9.886939,11,229.994537
9.771001,11,230.010237
9.837939,11,230.02581
9.795305,11,230.042451
3.957091,10,230.059658
3.957535,10,230.080509
10.471593,12,230.099513
9.841416,11,230.11591
9.841397,11,230.140522
3.817971,10,230.157126
3.741086,10,230.172762
10.539231,12,230.196328
10.511011,12,230.223239
4.017526,10,230.241613
1.679911,8,230.251604
9.796442,11,230.269067
3.924253,10,230.288707
3.739295,10,230.312604
3.935878,10,230.333397
3.960333,10,230.35505
3.983437,10,230.367284
2.851359,9,230.379761
