episode,deliveries_completed,fuel_used,steps_taken,reward
12544,1,16.101,9,15.822
12545,0,14.847,10,0.015
12546,0,16.172,9,0.907
12547,0,14.958,10,-5.103
12548,0,14.909,9,-0.059
12549,0,19.063,13,6.94
12550,0,15.896,10,2.476
12551,0,14.162,8,-9.027
12552,1,16.694,9,12.469
12553,1,13.641,8,20.322
12554,0,18.837,11,1.082
12555,1,15.978,9,18.581
12556,1,16.788,11,15.623
12557,0,13.898,8,1.338
12558,0,15.786,9,-4.156
12559,0,14.855,8,-1.558
12560,0,16.113,9,1.632
12561,1,14.521,9,9.065
12562,0,14.987,9,1.472
12563,0,13.366,9,-4.129
12564,0,16.156,10,-9.887
12565,0,15.965,11,-0.019
12566,0,19.537,12,5.749
12567,0,14.186,9,0.159
12568,0,13.978,9,0.898
12569,0,17.866,11,0.462
12570,0,17.598,10,-4.235
12571,0,17.244,8,-3.816
12572,0,15.934,9,-6.087
12573,0,17.994,11,-7.588
12574,0,18.649,10,-0.993
12575,0,12.372,8,0.655
12576,0,14.843,10,-0.712
12577,0,13.396,7,0.51
12578,2,19.517,13,35.848
12579,0,12.853,8,3.115
12580,0,17.219,10,6.766
12581,0,12.339,7,3.092
12582,1,18.849,12,12.871
12583,0,14.282,8,-2.441
12584,0,14.733,9,-3.725
12585,0,16.387,11,2.756
12586,1,15.335,10,15.542
12587,0,18.942,10,-5.923
12588,0,15.817,9,5.421
12589,0,18.139,11,-4.369
12590,0,14.213,9,5.581
12591,0,16.918,9,2.263
12592,0,18.716,11,2.474
12593,1,14.028,9,13.671
12594,0,15.545,11,-1.209
12595,1,13.106,9,19.848
12596,0,13.047,7,-2.766
12597,0,19.198,10,-14.42
12598,1,17.519,12,12.5
12599,1,14.829,8,18.382
12600,0,12.672,6,0.114
12601,0,17.136,10,-3.527
12602,1,18.62,11,17.642
12603,0,17.811,12,-0.827
12604,0,18.549,11,0.541
12605,0,15.715,9,-7.262
12606,1,17.606,11,15.952
12607,1,14.966,9,11.72
12608,0,13.993,8,-2.456
12609,1,17.609,12,14.113
12610,0,15.264,11,-7.015
12611,1,17.997,11,15.205
12612,1,18.501,12,19.589
12613,1,14.28,9,5.673
12614,1,14.163,8,10.17
12615,2,16.571,11,37.07
12616,1,12.247,7,15.377
12617,0,16.195,9,-0.264
12618,0,16.677,9,3.948
12619,0,17.421,10,4.307
12620,0,18.549,10,1.089
12621,1,14.744,9,13.515
12622,1,16.069,11,20.81
12623,0,13.981,9,5.166
12624,0,18.551,11,1.393
12625,1,13.288,9,15.186
12626,1,14.433,8,16.673
12627,0,12.177,9,-8.225
12628,0,15.44,9,-4.422
12629,0,17.876,10,3.574
12630,0,17.431,11,-7.232
12631,0,12.344,8,0.09
12632,1,18.876,11,20.4
12633,0,18.981,12,2.579
12634,1,19.215,11,20.727
12635,0,17.029,11,2.261
12636,0,16.754,11,3.381
12637,0,17.743,11,-1.382
12638,1,17.857,10,15.575
12639,0,16.229,11,5.579
12640,0,17.692,11,2.425
12641,1,16.077,10,17.044
12642,0,17.77,10,-0.277
12643,0,13.613,8,2.645
12644,0,15.552,11,0.423
12645,1,17.6,12,20.473
12646,0,14.903,11,3.93
12647,0,16.637,10,-1.336
12648,0,17.402,11,-3.892
12649,0,14.053,10,-1.894
12650,2,16.756,10,25.374
12651,0,13.924,9,5.474
12652,0,17.779,13,2.944
12653,0,18.918,11,5.575
12654,1,14.778,8,13.978
12655,0,18.203,11,-2.281
12656,0,16.034,9,-8.381
12657,1,19.186,12,11.772
12658,0,14.001,9,-3.022
12659,0,13.853,9,1.554
12660,0,16.243,10,1.217
12661,0,14.989,9,3.072
12662,0,18.173,10,6.579
12663,0,14.447,8,-5.345
12664,0,15.075,9,-2.914
12665,0,14.294,9,-7.49
12666,0,16.016,9,-4.652
12667,0,16.401,10,-1.018
12668,0,18.072,11,-4.186
12669,0,15.983,10,3.464
12670,0,13.951,8,3.455
12671,0,17.317,13,-2.56
12672,0,13.437,9,2.049
12673,0,13.944,10,8.398
12674,1,17.142,10,16.702
12675,0,14.295,8,0.396
12676,0,15.313,10,-2.656
12677,0,19.433,11,-7.85
12678,0,17.993,9,-1.795
12679,0,17.916,12,4.769
12680,0,14.068,9,-4.144
12681,0,14.832,10,-1.811
12682,0,15.773,10,4.09
12683,0,16.577,11,3.592
12684,0,14.495,10,0.276
12685,0,13.631,8,-6.063
12686,1,15.425,10,19.891
12687,0,14.401,9,-10.375
12688,0,17.888,10,-0.389
12689,0,15.091,10,1.161
12690,0,14.804,9,-1.756
12691,1,15.476,10,18.391
12692,0,18.386,11,-0.771
12693,1,16.011,9,13.272
12694,1,12.94,8,15.379
12695,0,12.284,8,0.272
12696,0,18.487,12,-0.498
12697,2,18.296,10,28.241
12698,0,16.988,10,-0.999
12699,0,16.344,9,-2.36
12700,2,18.753,12,36.395
12701,0,18.856,11,-0.711
12702,0,16.89,10,-0.955
12703,0,16.447,9,1.121
12704,0,19.346,13,3.73
12705,0,15.649,10,-7.676
12706,2,14.071,9,28.124
12707,0,17.763,9,-10.512
12708,0,17.543,10,-0.581
12709,0,15.244,8,0.384
12710,0,18.001,11,0.878
12711,0,13.592,9,-5.177
12712,0,14.782,8,-0.039
12713,0,11.89,8,1.45
12714,1,15.708,11,20.274
12715,0,17.236,10,-5.424
12716,0,14.314,9,5.305
12717,0,17.909,10,0.116
12718,1,14.807,9,5.803
12719,0,17.454,12,-4.817
12720,1,18.552,11,24.954
12721,0,16.747,10,-6.103
12722,0,14.577,9,5.441
12723,0,13.669,8,1.361
12724,1,17.851,52,-23.776
12725,0,13.639,8,0.926
12726,0,18.685,11,-3.304
12727,0,17.904,11,6.282
12728,0,17.333,11,-0.649
12729,1,14.635,10,14.392
12730,1,16.374,11,17.196
12731,0,15.297,10,-2.502
12732,1,16.394,9,14.151
12733,2,14.84,8,30.374
12734,1,14.821,10,22.409
12735,1,18.295,11,20.929
12736,0,15.766,10,-3.255
12737,0,14.995,10,-1.027
12738,1,18.211,11,18.918
12739,0,15.52,10,-6.777
12740,0,16.411,10,1.7
12741,0,19.292,11,-1.54
12742,1,14.084,9,17.895
12743,1,14.758,10,20.815
12744,0,17.688,10,0.207
12745,0,15.426,10,1.246
12746,0,19.103,11,-0.144
12747,0,15.351,10,-9.807
12748,0,17.595,9,1.235
12749,1,15.854,9,10.931
12750,0,15.849,9,-4.935
12751,1,16.145,11,14.771
12752,1,17.586,10,23.076
12753,1,18.052,11,18.661
12754,0,19.037,10,7.096
12755,0,18.737,10,-0.888
12756,1,14.979,10,15.663
12757,1,14.16,9,15.386
12758,1,13.803,9,18.15
12759,0,17.421,12,-4.342
12760,0,18.782,13,-4.643
12761,0,17.021,10,-2.858
12762,2,17.608,12,32.28
12763,1,15.119,9,17.105
12764,0,18.635,9,0.831
12765,0,17.219,9,4.534
12766,0,14.206,8,-3.077
12767,0,18.624,12,0.413
12768,0,16.446,10,1.696
12769,0,15.22,11,-2.92
12770,0,14.552,9,-5.677
12771,0,16.989,9,5.079
12772,0,19.259,14,-1.497
12773,0,17.861,12,1.542
12774,0,16.296,10,3.084
12775,0,17.868,11,-1.349
12776,0,14.356,8,-3.636
12777,0,16.709,9,-3.021
12778,0,16.415,9,0.725
12779,1,15.994,11,15.867
12780,0,12.324,8,3.918
12781,1,18.985,11,21.264
12782,0,12.823,8,-8.239
12783,0,16.835,11,-4.763
12784,1,11.804,8,16.836
12785,0,15.081,9,2.776
12786,1,15.076,9,12.009
12787,0,19.092,11,4.106
12788,1,16.704,10,14.906
12789,0,13.474,8,2.441
12790,0,15.623,11,6.21
12791,1,16.965,10,10.966
12792,0,16.09,9,2.674
12793,0,14.318,6,0.539
12794,0,15.176,8,-6.761
12795,0,16.884,11,-1.464
12796,1,16.614,10,17.539
12797,0,16.974,12,-7.465
12798,1,14.454,8,12.043
12799,0,16.885,10,0.225
12800,0,14.724,9,-1.626
12801,1,18.399,11,16.362
12802,0,18.577,11,-3.064
12803,1,19.515,13,17.111
12804,1,18.442,11,6.461
12805,0,18.052,9,1.438
12806,0,15.126,11,-6.015
12807,1,13.521,8,18.39
12808,0,13.443,9,3.768
12809,0,17.688,11,-4.119
12810,0,19.49,11,3.601
12811,0,17.98,9,1.445
12812,0,17.697,12,-9.483
12813,2,16.999,11,29.3
12814,0,16.012,9,5.343
12815,0,14.509,8,-6.775
12816,0,14.064,8,1.322
12817,0,14.615,9,6.905
12818,0,13.115,6,1.731
12819,0,11.972,9,-4.247
12820,0,13.577,8,2.949
12821,1,14.599,9,14.685
12822,0,12.766,7,-3.899
12823,0,18.433,8,3.816
12824,0,15.411,9,-1.191
12825,1,17.487,11,15.968
12826,1,16.375,9,16.071
12827,1,12.684,8,16.748
12828,0,15.726,9,-7.579
12829,0,17.46,11,1.279
12830,0,18.211,9,0.127
12831,1,18.135,11,9.264
12832,1,14.588,10,20.329
12833,0,17.35,10,2.042
12834,0,13.07,8,1.065
12835,1,15.715,10,20.605
12836,0,17.342,9,-5.109
12837,0,18.714,10,0.67
12838,0,18.941,11,-2.572
12839,0,14.116,9,-5.958
12840,0,15.892,9,-7.711
12841,1,17.171,10,17.37
12842,0,14.1,10,-0.982
12843,0,15.017,11,-4.952
12844,0,16.651,9,4.165
12845,0,17.828,10,1.859
12846,1,16.313,11,14.51
12847,1,13.638,8,11.276
12848,0,13.535,9,-7.615
12849,0,13.42,8,4.426
12850,1,18.861,11,14.299
12851,0,14.726,10,2.772
12852,0,16.512,10,0.62
12853,1,17.091,10,12.308
12854,1,15.352,9,13.706
12855,0,17.928,10,-0.393
12856,0,15.958,10,1.276
12857,1,18.726,11,21.076
12858,0,13.669,8,4.597
12859,1,19.433,12,16.348
12860,0,15.429,9,5.932
12861,0,13.524,8,-4.652
12862,0,19.784,11,-5.001
12863,0,13.571,8,1.614
12864,1,16.816,10,18.781
12865,0,14.295,8,-4.015
12866,0,17.637,11,0.143
12867,1,17.589,11,14.886
12868,1,15.608,10,17.868
12869,0,17.808,11,-6.083
12870,1,14.964,8,18.324
12871,0,13.931,8,2.25
12872,1,12.819,8,15.853
12873,0,17.593,10,6.712
12874,0,13.427,9,-1.564
12875,0,18.478,11,4.955
12876,0,17.94,10,0.05
12877,0,13.804,8,-1.634
12878,1,16.751,11,15.894
12879,0,17.985,11,3.717
12880,2,13.043,9,32.541
12881,0,14.261,8,0.392
12882,1,16.209,11,21.37
12883,0,19.108,13,-7.4
12884,0,13.751,9,3.16
12885,1,19.545,12,16.562
12886,0,15.883,11,1.688
12887,0,15.116,10,5.82
12888,0,15.427,10,-1.871
12889,1,15.816,9,15.579
12890,0,14.469,8,0.653
12891,0,12.999,8,-4.523
12892,0,15.786,9,-10.314
12893,0,14.591,9,4.034
12894,1,18.302,10,16.14
12895,0,19.694,12,-2.584
12896,0,17.306,11,1.813
12897,0,18.316,11,-1.908
12898,0,18.129,10,-1.262
12899,1,16.824,10,4.095
12900,1,15.9,11,14.293
12901,0,17.852,10,-0.509
12902,0,17.141,10,-6.739
12903,0,12.576,8,-0.04
12904,1,18.902,10,19.344
12905,0,17.822,12,-5.93
12906,1,15.379,9,11.673
12907,0,14.333,9,3.15
12908,0,17.915,11,-6.394
12909,0,15.486,10,0.937
12910,0,13.953,9,2.84
12911,1,15.767,9,14.536
12912,0,16.453,9,-0.973
12913,0,13.973,8,-5.169
12914,1,14.653,9,17.398
12915,0,13.155,8,-2.827
12916,0,16.191,10,-6.372
12917,0,15.767,10,-5.141
12918,0,15.551,9,2.68
12919,0,12.938,7,0.854
12920,0,15.236,9,0.124
12921,1,15.228,10,13.505
12922,0,13.609,9,-7.183
12923,1,18.955,11,15.573
12924,0,13.159,10,-8.529
12925,0,19.18,9,-2.029
12926,1,16.107,9,14.417
12927,0,18.153,9,5.187
12928,0,19.268,11,-2.166
12929,0,12.877,8,-1.241
12930,0,13.156,8,3.327
12931,1,13.095,9,13.464
12932,0,16.206,9,-3.842
12933,0,13.858,10,5.186
12934,0,17.602,9,-1.982
12935,0,18.748,12,-3.622
12936,0,18.051,10,1.066
12937,1,16.637,88,-68.011
12938,0,13.305,9,-6.637
12939,0,18.004,9,-2.811
12940,0,15.598,9,5.722
12941,1,17.062,11,15.286
12942,1,13.648,7,16.852
12943,0,16.117,9,4.004
12944,0,18.112,10,7.413
12945,1,16.968,9,21.998
12946,0,16.239,10,0.29
12947,0,15.123,9,-2.519
12948,1,16.579,11,21.181
12949,0,14.58,11,-0.808
12950,0,13.121,8,-3.66
12951,0,18.012,9,4.455
12952,0,13.096,8,-0.022
12953,0,18.512,13,-4.501
12954,0,16.227,9,-4.248
12955,0,14.524,9,0.025
12956,0,17.743,11,0.174
12957,0,13.267,8,4.334
12958,0,18.991,11,-2.63
12959,0,19.672,12,5.433
12960,1,18.551,12,14.173
12961,2,15.015,10,30.795
12962,0,14.129,8,1.172
12963,1,15.73,10,13.444
12964,0,15.709,10,2.043
12965,0,17.336,12,-7.317
12966,1,17.365,10,15.213
12967,1,18.872,10,18.986
12968,0,16.358,9,-2.486
12969,0,14.69,9,5.233
12970,0,15.525,9,7.186
12971,0,17.048,10,-4.929
12972,1,15.726,8,14.555
12973,0,12.361,7,-7.615
12974,0,12.579,9,-7.408
12975,0,16.43,9,2.478
12976,0,15.573,10,4.023
12977,0,16.244,10,-6.882
12978,1,13.884,9,9.104
12979,0,18.223,9,-3.192
12980,0,15.34,8,1.738
12981,0,18.448,11,4.305
12982,1,13.357,8,14.006
12983,0,15.752,10,-6.319
12984,0,12.492,8,3.544
12985,0,19.042,10,-3.004
12986,1,16.17,9,8.196
12987,0,15.562,10,-3.802
12988,0,17.162,12,1.969
12989,0,13.818,9,2.863
12990,1,15.314,10,19.391
12991,0,13.858,10,-0.914
12992,0,16.681,11,2.91
12993,0,12.23,8,1.398
12994,0,15.988,9,-4.973
12995,0,13.6,8,-0.184
12996,0,18.852,11,-7.592
12997,0,12.617,8,-5.086
12998,0,17.283,9,-1.104
12999,0,18.084,10,-5.208
13000,0,18.653,13,3.113
13001,1,15.166,11,1.858
13002,0,17.574,9,3.881
13003,0,13.059,9,5.976
13004,1,15.186,10,10.416
13005,0,14.209,9,5.292
13006,0,16.674,8,3.195
13007,0,18.226,12,1.524
13008,0,17.201,9,-4.57
13009,0,15.316,9,2.704
13010,0,17.647,10,-2.537
13011,0,16.914,9,-2.627
13012,1,15.32,9,16.385
13013,1,14.037,10,13.296
13014,1,16.458,11,19.46
13015,1,12.013,7,13.948
13016,2,13.792,8,27.688
13017,0,13.231,8,1.648
13018,1,14.965,8,18.512
13019,0,14.057,9,6.147
13020,0,17.96,9,-2.757
13021,1,18.568,13,15.119
13022,0,17.014,10,1.314
13023,0,16.696,11,7.191
13024,0,14.988,11,2.517
13025,0,15.46,9,3.904
13026,0,18.727,13,1.193
13027,0,13.846,10,-6.757
13028,0,13.592,9,3.524
13029,0,14.581,9,4.254
13030,0,16.554,11,-0.985
13031,1,14.612,9,11.744
13032,0,12.523,9,3.426
13033,0,17.195,10,-2.73
13034,1,13.253,8,18.262
13035,0,13.512,7,1.292
13036,1,14.313,9,5.878
13037,0,16.392,8,2.631
13038,0,18.161,11,4.282
13039,0,16.904,10,-1.736
13040,0,15.171,10,4.361
13041,0,17.854,12,0.74
13042,1,15.08,9,17.771
13043,1,14.122,8,11.454
13044,1,17.455,11,18.721
13045,0,18.088,13,3.269
13046,0,13.325,8,3.438
13047,0,16.809,10,6.807
13048,1,15.724,9,14.756
13049,1,18.343,10,20.169
13050,0,15.574,9,-2.107
13051,0,17.359,11,1.227
13052,0,16.6,12,-8.456
13053,2,19.365,12,29.051
13054,1,14.591,8,14.769
13055,1,15.882,8,14.54
13056,0,13.792,8,-0.941
13057,2,16.984,10,26.71
13058,1,15.304,9,18.957
13059,0,15.535,10,1.374
13060,0,17.725,11,5.226
13061,1,17.259,10,9.766
13062,0,16.059,9,-5.756
13063,0,15.611,11,-4.409
13064,0,16.944,9,-0.63
13065,0,14.329,8,1.557
13066,0,15.246,8,-0.025
13067,0,18.816,11,-6.575
13068,0,15.663,10,4.122
13069,0,15.629,10,1.579
13070,1,15.938,9,15.108
13071,1,14.688,9,19.973
13072,0,15.453,10,5.083
13073,0,13.209,8,-3.436
13074,0,15.699,9,-1.62
13075,0,12.69,6,0.501
13076,0,17.892,12,-7.976
13077,0,18.965,10,1.575
13078,0,16.714,12,-0.847
13079,0,18.158,11,-4.666
13080,0,16.313,10,5.893
13081,1,16.37,11,14.087
13082,1,13.079,8,17.009
13083,0,14.203,10,-8.148
13084,0,18.889,10,-9.6
13085,1,14.826,9,14.858
13086,1,16.895,10,17.67
13087,0,14.289,7,1.297
13088,0,15.17,9,-0.295
13089,0,18.29,10,2.933
13090,0,18.617,11,-4.412
13091,0,17.158,9,-1.341
13092,0,15.455,9,-0.95
13093,0,13.466,8,0.292
13094,2,15.643,9,31.443
13095,1,18.225,11,20.452
13096,0,12.973,9,-2.347
13097,0,12.94,7,2.741
13098,0,13.507,8,0.149
13099,0,13.478,9,-1.798
13100,0,13.647,9,-0.415
13101,0,15.862,10,0.151
13102,0,14.855,8,4.082
13103,0,15.654,9,2.719
13104,1,18.689,12,17.048
13105,0,16.504,12,-3.726
13106,0,19.313,13,1.035
13107,1,16.885,10,13.832
13108,0,16.732,9,-4.223
13109,0,16.121,10,-10.437
13110,0,17.157,10,-2.891
13111,0,17.84,10,-5.056
13112,0,17.543,11,-1.98
13113,0,14.874,7,2.404
13114,0,13.514,9,-1.174
13115,0,13.836,9,-3.58
13116,1,15.132,9,14.991
13117,0,13.711,9,-5.321
13118,0,15.487,9,-2.127
13119,1,16.754,10,9.341
13120,0,15.104,9,-0.664
13121,0,18.198,11,-4.702
13122,1,19.325,10,7.012
13123,0,17.671,11,-8.859
13124,0,14.24,9,2.626
13125,1,16.886,10,15.515
13126,1,13.175,7,16.043
13127,0,12.678,8,3.894
13128,0,18.764,11,-6.254
13129,0,14.853,11,0.865
13130,0,17.723,10,-3.748
13131,1,14.879,9,13.851
13132,0,13.683,9,-0.823
13133,0,15.184,9,0.232
13134,0,18.892,11,-6.367
13135,0,16.27,9,-9.788
13136,0,16.352,10,-4.435
13137,0,16.508,9,0.99
13138,0,14.448,9,2.005
13139,0,14.678,10,0.281
13140,1,15.887,9,15.217
13141,1,16.867,10,15.052
13142,0,18.865,12,-6.643
13143,1,17.837,10,16.072
13144,0,18.73,12,0.371
13145,0,12.829,8,-2.296
13146,0,19.555,11,-4.038
13147,0,14.877,9,2.169
13148,0,18.351,10,4.693
13149,0,13.271,9,4.929
13150,0,17.971,12,-7.036
13151,0,14.655,8,1.262
13152,0,14.036,8,-0.921
13153,0,17.174,9,-4.567
13154,0,15.226,9,-3.748
13155,0,17.215,11,2.078
13156,0,17.629,11,-4.613
13157,1,12.975,7,14.191
13158,1,17.661,11,17.571
13159,0,17.85,10,4.274
13160,0,18.936,11,3.091
13161,0,14.157,8,2.026
13162,0,16.738,9,-1.067
13163,0,14.794,9,-1.701
13164,0,15.941,10,-3.694
13165,0,17.281,9,-3.407
13166,0,18.135,11,7.496
13167,0,14.968,10,-8.708
13168,0,13.413,9,-1.636
13169,0,16.818,10,-8.695
13170,1,18.16,10,14.529
13171,0,13.599,10,-4.117
13172,0,15.532,9,4.062
13173,0,16.469,10,2.123
13174,1,15.313,9,12.175
13175,0,16.092,9,2.175
13176,0,15.337,9,-5.697
13177,1,15.554,8,13.399
13178,0,16.272,10,-6.084
13179,0,13.375,7,1.306
13180,0,13.059,8,0.022
13181,0,17.309,10,-2.244
13182,1,15.768,11,8.923
13183,0,17.491,10,4.429
13184,0,13.205,8,-2.401
13185,1,18.61,12,16.752
13186,0,15.778,10,3.822
13187,0,18.953,13,-1.556
13188,1,14.203,9,17.095
13189,1,15.347,7,17.065
13190,0,14.001,8,-0.089
13191,0,19.167,11,2.519
13192,0,19.269,11,-2.303
13193,0,15.099,9,-6.317
13194,0,17.038,11,-7.95
13195,0,18.334,11,5.433
13196,0,17.224,10,2.019
13197,1,18.788,10,16.406
13198,1,16.023,9,15.359
13199,0,18.691,11,2.543
13200,0,15.006,9,-4.078
13201,0,16.732,9,-3.571
13202,0,15.341,9,0.627
13203,0,16.371,12,8.123
13204,1,17.633,39,-10.275
13205,1,18.055,11,10.599
13206,1,18.294,11,12.362
13207,1,14.366,8,15.117
13208,1,17.367,9,20.404
13209,1,18.171,11,22.586
13210,1,15.869,9,14.93
13211,1,18.42,12,14.644
13212,1,18.188,12,12.638
13213,0,17.778,12,1.972
13214,0,14.058,8,3.111
13215,2,18.472,9,36.503
13216,1,18.237,11,14.218
13217,0,17.368,9,0.911
13218,0,14.041,9,0.762
13219,0,12.602,7,-2.767
13220,0,12.911,7,-7.67
13221,0,14.12,9,3.172
13222,0,19.366,11,1.981
13223,0,16.664,11,0.111
13224,0,16.611,10,4.202
13225,0,13.788,8,-1.566
13226,0,18.788,11,-4.557
13227,0,16.108,12,6.289
13228,0,14.076,8,-1.051
13229,0,17.373,9,4.726
13230,0,13.132,7,2.237
13231,0,13.745,9,-3.997
13232,0,17.131,10,6.883
13233,0,17.231,10,0.805
13234,2,14.601,9,34.888
13235,1,18.357,10,6.313
13236,1,17.621,10,11.777
13237,0,11.996,8,4.093
13238,1,12.632,8,12.882
13239,1,17.629,11,10.215
13240,0,17.608,10,-3.508
13241,1,17.995,10,13.778
13242,0,16.78,11,1.975
13243,0,17.032,10,-0.179
13244,0,16.764,10,1.965
13245,1,14.873,10,24.629
13246,0,13.343,9,0.144
13247,1,14.135,11,21.791
13248,0,14.471,11,3.473
13249,0,14.288,11,-1.736
13250,0,15.705,10,6.028
13251,0,18.178,11,5.732
13252,0,17.257,10,-1.75
13253,1,17.707,10,13.957
13254,0,13.89,10,-6.246
13255,0,16.531,10,-4.553
13256,0,12.981,7,-5.677
13257,1,14.97,8,15.466
13258,0,16.185,10,1.575
13259,0,14.804,9,-3.078
13260,1,15.809,9,18.298
13261,0,11.986,8,2.36
13262,2,19.048,11,32.733
13263,0,14.95,7,-2.573
13264,0,15.63,10,3.037
13265,0,14.84,8,2.822
13266,0,16.597,9,-5.91
13267,0,13.436,7,-5.33
13268,0,18.552,13,1.995
13269,1,14.582,9,14.655
13270,0,17.693,9,-1.421
13271,0,17.279,9,0.92
13272,0,18.395,11,2.611
13273,0,17.426,10,-8.539
13274,0,14.71,10,-0.999
13275,1,16.317,10,18.768
13276,0,15.56,10,-0.699
13277,0,19.205,11,3.2
13278,0,19.629,11,0.403
13279,0,15.18,10,4.902
13280,0,14.597,9,-7.521
13281,0,17.74,12,-6.774
13282,0,17.18,9,-0.84
13283,0,17.318,10,-5.204
13284,0,14.084,9,1.513
13285,0,15.756,10,-5.387
13286,0,12.041,7,1.924
13287,1,15.568,11,17.962
13288,0,13.242,9,-6.009
13289,0,18.831,11,-4.368
13290,0,13.203,9,6.13
13291,0,17.592,11,0.002
13292,0,13.379,9,3.737
13293,1,16.837,11,18.657
13294,0,14.376,8,-1.081
13295,0,14.946,9,-1.107
13296,0,14.772,10,-3.092
13297,0,15.002,10,1.828
13298,1,18.344,11,15.53
13299,0,18.707,15,3.875
13300,0,17.792,11,0.071
13301,0,18.458,11,1.276
13302,1,15.707,10,19.862
13303,0,15.115,8,1.359
13304,0,14.531,9,5.413
13305,1,17.302,9,13.559
13306,0,14.519,9,-3.377
13307,1,14.841,8,14.059
13308,0,18.739,10,3.18
13309,0,17.915,10,1.552
13310,0,14.491,9,5.032
13311,0,15.147,9,-1.577
13312,0,18.947,11,1.772
13313,1,15.489,9,11.944
13314,0,16.106,9,-5.933
13315,0,15.811,10,0.737
13316,1,14.211,10,19.693
13317,1,18.336,13,12.633
13318,0,17.245,12,-0.648
13319,0,18.692,12,-9.152
13320,0,12.076,8,-5.964
13321,0,15.481,10,-6.201
13322,1,16.186,10,13.809
13323,0,17.454,10,-0.889
13324,0,16.23,8,-3.279
13325,0,18.209,10,-6.178
13326,0,15.707,9,1.372
13327,0,13.045,7,-2.766
13328,0,17.306,10,2.476
13329,1,16.116,10,17.795
13330,1,16.396,9,17.891
13331,0,16.304,12,-7.454
13332,1,18.692,12,14.223
13333,1,16.086,11,9.908
13334,0,16.03,10,-3.07
13335,0,16.797,10,1.148
13336,0,17.155,11,-3.69
13337,0,12.729,9,-2.103
13338,0,18.117,47,-37.674
13339,0,15.854,11,6.936
13340,1,16.481,11,13.81
13341,0,12.823,8,-3.398
13342,0,17.458,11,8.73
13343,0,16.248,9,1.619
13344,0,16.205,10,3.617
13345,0,18.467,11,2.937
13346,0,15.402,9,2.58
13347,0,17.565,11,-2.506
13348,0,14.242,9,5.132
13349,0,15.191,10,-6.919
13350,1,19.018,11,9.283
13351,0,19.384,12,0.887
13352,0,17.605,10,-2.471
13353,0,13.742,10,-0.528
13354,0,16.704,10,-4.768
13355,0,13.957,8,3.032
13356,0,14.836,9,3.141
13357,0,18.756,11,-7.106
13358,2,16.888,11,32.611
13359,0,17.848,10,7.015
13360,0,18.676,12,-4.743
13361,0,12.566,6,1.645
13362,0,12.924,8,3.278
13363,1,17.973,13,22.957
13364,0,15.029,10,-5.503
13365,0,14.691,9,-1.446
13366,0,17.756,12,-5.574
13367,0,19.209,11,-1.616
13368,0,18.461,11,-6.296
13369,1,13.268,9,17.172
13370,0,17.265,12,0.566
13371,0,16.748,9,-0.507
13372,0,12.844,9,6.726
13373,0,15.976,8,-1.415
13374,0,13.203,8,4.468
13375,1,16.023,10,19.431
13376,0,13.496,7,-2.126
13377,1,18.233,12,16.405
13378,0,14.219,9,3.792
13379,1,13.015,9,16.491
13380,0,16.564,10,6.176
13381,0,16.772,10,-0.463
13382,0,14.897,9,-1.766
13383,1,16.426,9,16.922
13384,0,17.066,10,1.935
13385,1,16.608,10,18.263
13386,0,14.995,8,3.351
13387,0,16.692,10,-5.269
13388,0,14.641,10,-0.768
13389,1,18.352,11,19.121
13390,1,16.978,9,18.592
13391,0,13.701,9,0.885
13392,0,14.609,9,4.821
13393,0,13.919,9,6.15
13394,1,16.704,12,18.534
13395,1,16.958,15,9.981
13396,1,19.068,12,19.616
13397,1,14.021,9,18.887
13398,0,15.687,9,-5.403
13399,0,15.791,9,-1.044
13400,1,13.805,10,17.433
13401,0,15.975,11,1.753
13402,0,15.525,9,1.213
13403,0,17.325,9,0.523
13404,1,13.698,8,16.524
13405,0,15.639,10,-2.053
13406,0,13.752,8,-3.032
13407,1,19.459,11,20.843
13408,0,19.148,12,6.977
13409,0,15.684,112,-109.825
13410,1,17.451,10,16.837
13411,1,15.268,10,3.933
13412,0,18.337,10,-7.22
13413,0,18.403,11,-1.662
13414,0,15.163,9,2.704
13415,0,17.002,12,-11.211
13416,0,17.682,11,-5.147
13417,0,14.585,10,-4.731
13418,0,15.453,8,-1.188
13419,0,14.22,8,-1.922
13420,1,18.87,10,19.146
13421,0,18.656,11,5.405
13422,0,16.662,9,2.869
13423,2,17.213,11,36.484
13424,1,18.216,10,18.641
13425,0,16.01,10,-1.901
13426,0,14.469,9,-1.901
13427,1,13.909,8,17.096
13428,0,17.484,10,-4.348
13429,1,15.103,11,17.904
13430,0,16.309,10,-6.075
13431,0,15.987,9,-7.577
13432,0,13.344,10,7.562
13433,0,13.075,8,-0.28
13434,0,14.37,8,-1.509
13435,1,15.694,8,16.215
13436,1,16.772,11,18.101
13437,1,16.833,10,12.807
13438,1,14.144,9,10.602
13439,1,17.718,10,15.795
13440,0,15.208,8,3.249
13441,0,16.074,10,-5.718
13442,1,19.038,10,16.534
13443,0,14.382,10,-3.523
13444,0,18.866,11,4.784
13445,0,16.51,10,6.881
13446,0,13.892,7,-5.539
13447,0,18.919,11,1.256
13448,0,17.05,9,0.551
13449,0,13.986,8,4.365
13450,0,12.828,7,-0.892
13451,2,15.761,10,33.838
13452,0,19.721,12,0.637
