episode,deliveries_completed,fuel_used,steps_taken,reward
4199,0,17.0,11,-0.578
4200,0,14.5,10,3.912
4201,1,16.5,13,20.487
4202,0,17.5,13,2.714
4203,0,15.0,14,5.928
4204,1,15.0,10,13.707
4205,0,19.0,15,-5.078
4206,1,14.5,11,10.343
4207,0,17.5,13,-2.3
4208,0,19.5,13,-6.885
4209,0,14.5,13,-11.87
4210,1,17.5,12,21.101
4211,0,13.0,10,5.915
4212,0,15.5,10,3.025
4213,0,17.5,14,-12.378
4214,1,13.5,9,11.451
4215,0,12.5,10,0.012
4216,1,14.0,11,12.789
4217,0,15.5,11,1.192
4218,1,14.5,10,18.867
4219,0,18.0,13,-3.761
4220,1,17.0,13,18.617
4221,0,17.5,13,-4.775
4222,0,15.5,11,-5.928
4223,0,14.0,12,-4.685
4224,0,14.0,9,-4.25
4225,1,16.0,11,16.471
4226,0,14.5,11,0.344
4227,0,15.5,11,-3.411
4228,1,17.0,12,14.519
4229,0,18.0,12,2.377
4230,1,14.5,11,21.326
4231,0,17.0,12,-4.5
4232,1,14.5,11,23.452
4233,1,18.5,13,21.857
4234,0,15.5,11,5.906
4235,0,16.0,11,-0.209
4236,0,14.0,10,-1.325
4237,0,15.0,13,-12.216
4238,0,17.0,13,8.475
4239,0,16.0,11,6.004
4240,0,15.0,11,-4.35
4241,0,14.5,12,-1.861
4242,0,17.5,13,-2.44
4243,0,13.5,10,2.25
4244,1,17.0,12,16.286
4245,0,18.0,15,-3.661
4246,0,16.5,12,5.102
4247,0,19.0,12,2.472
4248,0,15.0,11,-13.55
4249,0,14.5,13,1.518
4250,1,18.5,13,21.145
4251,0,17.0,14,-12.5
4252,0,15.5,12,4.539
4253,0,16.5,12,2.648
4254,1,17.5,12,12.66
4255,0,16.0,12,-0.626
4256,0,18.0,13,3.87
4257,0,17.5,12,-4.65
4258,0,19.0,13,3.387
4259,0,18.0,12,3.475
4260,0,14.0,11,8.526
4261,1,13.5,10,15.36
4262,1,16.5,12,24.729
4263,0,17.5,13,7.267
4264,0,19.0,14,-5.185
4265,2,17.0,12,37.396
4266,1,16.5,12,9.867
4267,0,14.5,10,-0.904
4268,0,13.5,11,-13.333
4269,0,13.5,9,5.516
4270,0,13.0,9,-4.075
4271,0,14.5,11,-0.6
4272,1,15.5,11,9.1
4273,0,15.5,11,1.4
4274,0,17.0,12,2.29
4275,0,18.0,12,5.088
4276,0,14.5,11,2.07
4277,1,16.0,12,21.521
4278,1,15.5,11,22.662
4279,0,15.0,10,-5.611
4280,0,17.0,12,-10.644
4281,0,16.0,12,-2.4
4282,0,18.0,12,-1.156
4283,0,18.0,14,0.272
4284,1,13.5,10,20.183
4285,1,16.0,11,14.674
4286,0,16.0,11,-3.563
4287,0,16.5,11,2.642
4288,0,19.0,14,4.86
4289,0,14.5,11,2.614
4290,1,17.0,13,18.403
4291,0,17.5,14,-8.475
4292,1,19.0,13,16.117
4293,0,16.0,12,5.089
4294,0,15.0,14,-7.725
4295,0,19.0,13,1.507
4296,0,15.5,13,3.113
4297,1,17.0,14,12.965
4298,0,16.0,14,-1.813
4299,0,18.5,14,1.492
4300,0,18.5,13,2.203
4301,0,16.0,11,6.572
4302,1,12.0,8,16.817
4303,1,17.0,12,8.599
4304,0,17.5,12,-3.05
4305,0,18.0,14,5.52
4306,0,14.5,11,1.546
4307,0,17.5,14,-5.961
4308,0,14.0,11,-9.778
4309,1,15.0,12,22.888
4310,0,18.5,12,-5.65
4311,1,19.5,13,18.677
4312,0,17.0,13,-0.258
4313,0,14.5,11,0.213
4314,0,13.0,9,-2.45
4315,0,17.5,12,4.564
4316,1,17.0,12,11.206
4317,1,19.5,14,20.344
4318,0,18.0,13,0.855
4319,0,18.0,12,-8.874
4320,0,16.5,13,3.165
4321,1,15.0,10,15.163
4322,1,19.0,12,18.05
4323,0,18.0,14,0.141
4324,0,13.5,10,-5.975
4325,0,18.0,13,1.886
4326,1,18.5,11,20.241
4327,1,13.5,10,20.63
4328,0,15.5,13,-3.472
4329,0,16.5,13,6.96
4330,0,18.5,12,2.022
4331,0,14.0,10,-6.257
4332,1,15.0,13,3.82
4333,0,14.0,10,5.528
4334,1,16.0,12,25.828
4335,2,19.5,16,23.435
4336,1,13.0,10,20.333
4337,0,13.0,12,4.263
4338,1,17.5,13,15.672
4339,0,15.0,10,1.59
4340,1,18.5,12,12.406
4341,2,18.5,14,30.1
4342,0,15.5,11,6.673
4343,0,17.0,13,7.872
4344,0,15.0,12,1.232
4345,1,14.5,10,22.3
4346,0,15.0,13,1.91
4347,0,16.5,11,-2.63
4348,1,14.0,11,18.017
4349,0,14.5,9,4.806
4350,0,16.0,12,2.516
4351,0,16.0,11,-5.778
4352,0,16.5,13,3.444
4353,0,14.5,12,-3.504
4354,0,16.5,12,0.276
4355,0,17.5,12,0.178
4356,1,14.5,12,19.988
4357,0,14.0,11,7.578
4358,0,15.0,13,-10.566
4359,0,13.0,10,-0.3
4360,0,15.0,12,5.948
4361,0,15.5,11,-10.816
4362,1,17.5,12,23.523
4363,0,15.5,11,3.298
4364,1,13.5,10,17.837
4365,1,16.0,11,9.772
4366,0,14.5,10,7.142
4367,0,17.0,13,-7.042
4368,1,15.5,11,20.72
4369,1,18.5,13,12.874
4370,0,13.5,10,-7.535
4371,1,14.0,11,22.622
4372,0,16.5,11,-5.444
4373,1,15.0,10,13.86
4374,1,13.0,10,17.167
4375,0,16.0,12,4.562
4376,1,16.5,11,18.536
4377,1,15.5,10,21.06
4378,0,14.0,10,-3.8
4379,0,16.5,12,-10.075
4380,0,14.5,11,6.403
4381,1,17.5,12,15.432
4382,1,18.5,12,22.601
4383,0,18.5,12,-6.95
4384,0,17.5,13,-0.263
4385,0,18.0,13,3.692
4386,1,17.0,13,19.711
4387,0,16.5,11,-1.627
4388,0,14.5,11,-6.841
4389,1,15.0,11,19.23
4390,1,15.5,11,18.187
4391,0,14.0,10,1.446
4392,1,17.5,12,21.024
4393,0,12.5,9,-0.3
4394,0,17.5,14,-2.406
4395,0,14.0,11,1.925
4396,1,15.5,11,12.634
4397,0,16.5,13,3.743
4398,0,16.0,12,-2.143
4399,1,14.5,12,21.386
4400,0,15.5,11,-5.285
4401,0,16.5,11,1.97
4402,0,19.5,15,4.288
4403,0,18.5,13,-2.7
4404,0,15.0,12,-5.744
4405,0,19.0,14,-6.828
4406,1,17.0,11,12.141
4407,0,16.5,13,-2.237
4408,0,16.0,12,-1.669
4409,2,17.5,12,37.403
4410,0,16.5,14,6.575
4411,0,15.5,11,2.765
4412,0,15.5,12,5.155
4413,1,16.0,13,15.592
4414,0,16.0,12,-1.575
4415,1,13.0,12,20.86
4416,0,15.0,10,5.516
4417,0,18.0,13,-1.777
4418,0,14.0,9,-7.078
4419,1,17.0,11,16.606
4420,1,16.5,12,17.299
4421,1,18.5,14,18.076
4422,0,14.0,12,-6.76
4423,0,15.5,12,3.75
4424,0,16.0,10,-1.861
4425,0,14.5,10,4.128
4426,0,18.0,12,-0.549
4427,1,18.5,14,17.286
4428,1,19.5,13,20.785
4429,1,17.0,12,20.333
4430,0,18.0,11,5.356
4431,1,16.0,11,13.439
4432,0,15.5,17,-7.102
4433,0,18.5,13,-2.728
4434,0,18.5,12,-0.85
4435,0,15.0,10,0.418
4436,0,16.0,13,0.475
4437,0,15.5,11,-1.941
4438,1,13.5,10,16.988
4439,0,17.0,13,5.756
4440,0,13.5,10,-3.55
4441,1,17.0,13,9.982
4442,0,17.5,13,1.2
4443,0,18.0,13,-7.872
4444,0,17.0,12,-5.025
4445,0,15.5,11,2.1
4446,0,16.0,12,4.92
4447,1,17.5,11,21.263
4448,0,13.0,11,-2.45
4449,2,14.0,11,35.97
4450,0,14.0,11,-0.713
4451,0,14.0,11,-1.261
4452,0,19.0,12,1.972
4453,0,17.5,12,6.183
4454,0,19.5,15,-5.757
4455,0,17.0,12,1.4
4456,0,13.5,10,-3.75
4457,0,15.0,11,3.225
4458,1,15.5,13,2.127
4459,1,14.5,10,14.835
4460,0,14.0,11,-6.235
4461,0,17.5,13,0.144
4462,0,16.0,11,7.155
4463,1,16.5,12,15.978
4464,0,16.0,12,4.25
4465,1,19.0,12,18.682
4466,0,16.5,11,5.994
4467,0,16.0,12,1.128
4468,0,15.0,12,4.0
4469,0,14.0,10,-3.651
4470,0,13.0,9,-4.657
4471,1,18.5,13,21.028
4472,0,18.0,14,3.721
4473,0,15.5,10,1.32
4474,1,18.0,13,20.699
4475,0,15.5,12,-2.065
4476,0,17.5,12,0.925
4477,0,13.5,10,-4.45
4478,0,15.5,10,3.822
4479,0,13.0,9,-5.178
4480,2,18.0,12,36.023
4481,0,19.5,12,-3.65
4482,0,13.5,10,-2.331
4483,0,18.5,15,1.985
4484,0,15.0,11,5.564
4485,0,15.5,11,8.12
4486,0,17.0,12,1.942
4487,0,17.5,13,0.028
4488,0,16.5,12,2.24
4489,0,14.0,11,3.456
4490,0,14.0,11,-4.15
4491,1,17.0,12,17.904
4492,0,14.0,10,-6.052
4493,1,16.0,12,14.642
4494,0,18.0,13,-2.375
4495,0,15.0,9,-1.75
4496,0,18.5,13,-4.944
4497,0,19.0,13,1.31
4498,0,14.0,10,-2.778
4499,0,17.0,14,-1.472
4500,0,17.0,13,-2.277
4501,0,18.0,12,-7.439
4502,1,17.5,13,19.243
4503,1,18.5,12,7.021
4504,0,19.0,11,7.97
4505,0,16.0,10,1.772
4506,0,14.5,12,9.355
4507,0,17.0,12,-2.667
4508,1,15.5,11,17.745
4509,0,15.0,12,1.446
4510,0,15.0,11,-0.222
4511,0,18.0,12,1.972
4512,0,17.5,12,-0.078
4513,0,15.0,11,-5.875
4514,1,14.5,9,18.08
4515,0,14.5,13,-9.342
4516,1,17.0,13,23.783
4517,0,18.0,12,-0.487
4518,0,17.5,13,1.672
4519,1,18.0,13,19.102
4520,0,13.5,12,7.746
4521,0,16.5,12,5.902
4522,0,17.5,14,-0.096
4523,0,19.5,16,-14.287
4524,0,16.5,13,-11.546
4525,1,18.5,12,13.217
4526,0,18.0,12,-1.327
4527,1,16.5,11,19.017
4528,0,14.5,10,-5.622
4529,0,15.0,11,-7.589
4530,1,14.5,12,22.006
4531,0,15.0,12,-2.754
4532,0,14.0,10,-0.295
4533,0,16.0,12,2.7
4534,0,15.0,10,3.594
4535,0,13.5,11,-1.057
4536,1,17.5,12,18.813
4537,0,15.0,11,-0.696
4538,0,17.0,12,5.249
4539,0,15.0,12,-0.589
4540,0,16.5,12,-5.975
4541,0,19.0,13,-10.875
4542,0,16.0,12,-0.4
4543,0,15.5,12,4.612
4544,0,19.0,13,1.51
4545,0,19.5,13,-5.2
4546,1,18.5,12,12.255
4547,2,15.5,12,37.606
4548,0,13.5,10,-4.861
4549,0,14.0,11,-7.289
4550,1,17.5,12,16.028
4551,0,17.0,12,1.092
4552,1,19.5,13,10.664
4553,1,13.5,11,22.619
4554,0,17.0,13,-12.143
4555,1,14.0,9,17.391
4556,0,15.5,12,5.622
4557,1,18.5,14,13.76
4558,0,19.5,15,-10.918
4559,0,13.5,9,-5.228
4560,0,15.0,12,-10.911
4561,0,15.0,10,0.272
4562,0,16.5,11,-6.172
4563,1,15.5,12,20.173
4564,0,16.5,12,-2.011
4565,0,17.0,12,4.288
4566,1,14.5,10,18.058
4567,0,19.0,13,6.092
4568,0,17.0,11,-0.106
4569,0,15.0,11,1.62
4570,1,13.5,9,16.62
4571,0,16.5,13,-6.672
4572,1,16.5,11,19.08
4573,0,14.5,11,3.2
4574,0,14.5,10,4.928
4575,0,17.5,13,-2.397
4576,0,18.0,14,-4.998
4577,1,15.0,11,7.889
4578,0,18.0,13,-10.85
4579,1,17.5,13,21.347
4580,0,14.5,12,-12.594
4581,0,13.5,10,-4.95
4582,0,18.0,13,-3.675
4583,0,16.5,11,-6.961
4584,0,17.5,12,3.55
4585,0,16.5,13,1.828
4586,1,19.5,13,17.011
4587,1,16.5,12,7.341
4588,0,15.5,11,7.405
4589,0,15.0,10,1.3
4590,1,17.0,11,20.272
4591,0,16.0,12,-13.3
4592,1,17.0,12,22.447
4593,0,16.5,12,0.376
4594,0,18.0,14,-7.128
4595,0,18.0,14,-2.857
4596,0,19.0,13,-3.825
4597,0,12.5,10,2.816
4598,0,17.5,11,-0.456
4599,0,13.0,10,1.218
4600,0,16.0,12,-1.756
4601,1,17.0,11,9.55
4602,1,18.0,14,18.296
4603,0,17.0,11,-4.55
4604,0,16.0,10,-5.772
4605,0,14.5,10,-1.411
4606,0,15.5,12,-7.775
4607,0,18.5,14,4.412
4608,0,16.5,13,2.242
4609,1,19.0,14,21.361
4610,0,18.0,13,3.45
4611,0,17.0,11,1.007
4612,1,17.0,11,19.21
4613,0,13.0,10,4.466
4614,0,15.0,12,7.832
4615,0,15.5,11,4.321
4616,0,18.0,14,5.415
4617,0,16.0,12,-3.472
4618,1,18.0,14,22.017
4619,0,17.0,13,8.47
4620,1,19.5,14,19.13
4621,0,17.0,12,9.611
4622,0,17.0,13,0.393
4623,0,16.0,11,-4.735
4624,1,17.5,14,-2.947
4625,0,14.5,11,0.189
4626,0,16.0,12,0.949
4627,0,15.0,11,2.457
4628,0,15.0,11,-7.346
4629,0,14.5,11,-4.872
4630,0,16.0,11,-1.409
4631,1,18.0,13,10.306
4632,0,18.5,14,4.046
4633,0,16.5,14,-1.961
4634,1,16.5,11,15.456
4635,0,19.0,14,-0.687
4636,1,12.5,10,17.567
4637,1,14.5,11,18.78
4638,1,16.5,12,20.554
4639,0,13.5,10,1.757
4640,0,19.0,14,-2.679
4641,0,14.0,10,-5.285
4642,0,16.0,11,-5.361
4643,0,15.0,11,8.07
4644,0,14.5,11,-0.143
4645,0,17.0,11,-7.372
4646,0,16.5,12,7.346
4647,0,14.0,11,4.61
4648,0,16.5,11,5.248
4649,0,18.0,12,-2.343
4650,0,14.5,12,6.592
4651,0,18.0,13,-10.096
4652,0,14.0,10,-11.1
4653,0,19.5,13,0.066
4654,0,17.0,13,-0.18
4655,1,16.0,11,20.655
4656,1,16.5,11,15.778
4657,0,14.5,10,-3.822
4658,1,13.5,9,16.898
4659,0,17.0,12,-1.8
4660,0,17.0,12,-2.946
4661,0,19.0,15,-1.589
4662,0,16.5,12,-2.178
4663,0,14.0,13,-5.394
4664,0,16.5,13,8.576
4665,0,16.0,12,-2.628
4666,0,19.0,13,-5.804
4667,1,15.0,12,22.922
4668,0,15.5,11,1.318
4669,1,14.5,10,20.183
4670,2,16.0,12,39.263
4671,0,17.0,13,-3.128
4672,0,18.0,13,-6.835
4673,0,14.0,10,2.942
4674,0,15.5,10,-1.263
4675,0,17.5,12,3.02
4676,0,19.0,14,-3.6
4677,1,15.5,12,19.15
4678,0,13.0,11,-10.412
4679,1,15.5,13,18.332
4680,1,18.5,13,12.067
4681,0,13.5,10,7.238
4682,0,15.5,11,-4.646
4683,1,18.0,12,15.927
4684,0,15.5,12,6.375
4685,0,14.0,10,-0.626
4686,0,16.5,12,-9.163
4687,0,14.0,10,-6.225
4688,0,18.5,12,2.812
4689,0,17.0,12,9.105
4690,0,15.0,11,-4.718
4691,0,15.0,11,5.764
4692,0,14.0,10,-0.228
4693,0,17.0,12,1.37
4694,0,18.0,13,-3.35
4695,1,17.0,12,15.508
4696,0,18.0,13,3.45
4697,0,18.5,16,-10.75
4698,0,14.0,11,-2.55
4699,1,17.5,12,15.615
4700,0,16.0,12,-0.959
4701,2,18.5,12,34.214
4702,1,17.5,12,13.715
4703,0,14.5,12,-0.775
4704,0,17.5,13,-8.396
4705,0,16.0,12,-8.072
4706,0,18.0,12,-8.483
4707,0,16.0,14,0.19
4708,0,17.5,13,-10.106
4709,2,16.5,12,25.983
4710,0,14.5,10,1.35
4711,0,15.5,11,-6.085
4712,1,19.5,13,22.97
4713,1,15.5,12,12.62
4714,0,15.0,12,-10.028
4715,0,16.0,11,-4.818
4716,0,17.0,12,-2.946
4717,0,17.5,13,-6.975
4718,1,13.5,9,11.467
4719,0,13.0,9,-4.961
4720,1,16.5,13,15.191
4721,1,18.0,12,22.551
4722,0,16.5,12,-1.961
4723,0,14.5,12,9.455
4724,1,14.5,10,10.952
4725,0,16.0,11,0.194
4726,0,13.5,11,-3.3
4727,1,19.0,14,18.017
4728,1,18.5,13,21.433
4729,0,14.0,11,3.818
4730,0,14.5,11,-9.928
4731,0,15.0,11,-3.375
4732,0,12.5,11,-0.83
4733,0,14.5,10,-5.704
4734,0,19.5,14,0.957
4735,0,19.0,15,7.882
4736,0,16.0,13,5.77
4737,1,18.0,12,14.62
4738,0,14.0,12,-4.468
4739,0,18.0,15,5.316
4740,0,16.5,12,2.416
4741,0,15.0,11,-3.537
4742,0,15.5,11,3.072
4743,0,15.5,11,5.406
4744,0,16.0,12,7.098
4745,0,17.0,14,-4.9
4746,0,14.0,13,-5.235
4747,1,17.5,13,23.003
4748,0,17.5,12,-0.437
4749,0,13.0,12,7.792
4750,1,19.0,12,19.623
4751,0,18.0,12,-1.062
4752,0,17.5,13,-3.7
4753,0,14.0,10,1.942
4754,1,17.5,13,21.363
4755,0,15.5,14,0.225
4756,0,14.0,10,-0.772
4757,1,13.5,10,14.411
4758,0,18.0,14,-12.128
4759,0,19.0,13,-4.161
4760,0,14.5,11,-5.157
4761,0,14.5,12,-1.85
4762,0,13.5,10,4.612
4763,1,18.5,12,18.674
4764,1,17.5,12,19.556
4765,0,13.5,9,-6.352
4766,0,14.0,10,0.898
4767,0,14.5,11,5.806
4768,0,14.0,11,-1.506
4769,0,18.5,13,-3.711
4770,0,17.0,16,6.342
4771,1,18.5,12,20.859
4772,0,15.0,12,1.766
4773,0,15.0,11,7.617
4774,0,14.5,11,-0.3
4775,1,18.0,12,20.989
4776,0,18.5,13,-3.3
4777,0,19.0,16,-10.342
4778,0,14.0,12,-7.726
4779,0,18.0,11,-1.611
4780,0,15.0,11,3.184
4781,1,18.5,12,16.276
4782,0,13.0,9,-2.431
4783,1,14.0,10,14.46
4784,0,16.5,12,-6.161
4785,0,17.5,13,1.172
4786,0,18.0,12,4.362
4787,0,16.5,11,3.828
4788,0,18.5,15,2.142
4789,0,18.5,12,-2.498
4790,1,18.0,12,19.423
4791,0,15.5,12,3.72
4792,1,18.0,12,14.585
4793,0,14.5,11,2.009
4794,0,19.0,12,-2.7
4795,0,15.5,12,1.575
4796,1,16.0,11,9.22
4797,0,17.0,13,-1.625
4798,0,15.0,12,3.57
4799,1,14.0,10,15.545
4800,0,17.0,13,-7.922
4801,1,17.5,11,21.668
4802,1,17.0,12,5.424
4803,0,18.0,14,-7.587
4804,1,14.5,12,22.974
4805,0,18.0,13,9.038
4806,0,17.0,12,-7.472
4807,0,14.0,10,-6.757
4808,1,15.0,10,9.322
4809,0,17.5,12,-4.85
4810,0,17.0,11,-6.15
4811,0,14.5,11,6.503
4812,1,15.0,10,19.423
4813,0,18.5,13,-0.074
4814,1,14.5,11,9.949
4815,0,16.5,12,-0.132
4816,0,17.5,12,3.722
4817,0,14.0,11,-4.225
4818,1,13.0,10,19.723
4819,0,15.0,11,-2.198
4820,0,16.5,13,-3.911
4821,0,18.5,13,3.666
4822,0,14.5,11,1.398
4823,0,17.5,11,4.7
4824,0,17.5,12,-6.739
4825,0,14.0,9,2.95
4826,0,15.5,11,4.289
4827,0,14.5,11,-1.013
4828,0,17.0,11,-3.882
4829,0,15.0,11,-1.991
4830,1,14.0,11,13.91
4831,0,14.5,11,-11.085
4832,1,19.5,13,16.975
4833,0,14.0,10,-7.1
4834,0,14.0,10,-1.2
4835,0,17.5,12,8.755
4836,0,18.0,13,4.438
4837,0,14.5,10,-0.637
4838,0,16.5,11,5.606
4839,1,15.5,10,7.51
4840,0,15.0,13,-3.294
4841,1,14.0,11,15.682
4842,2,15.5,12,26.971
4843,0,14.5,11,5.059
4844,0,17.5,14,-3.596
4845,0,13.5,9,3.794
4846,0,17.5,11,3.2
4847,0,18.5,13,-1.48
4848,1,19.0,13,22.16
4849,0,16.5,12,1.916
4850,1,14.0,11,13.189
4851,0,18.5,12,5.27
4852,0,13.0,9,-3.104
4853,0,18.0,11,6.438
4854,0,18.0,14,3.796
4855,1,18.5,13,20.167
4856,0,15.5,11,-0.959
4857,0,18.0,12,2.877
4858,0,14.0,10,-1.402
4859,0,14.5,11,5.849
4860,1,16.5,11,11.739
4861,0,16.5,13,-4.825
4862,0,17.5,13,1.428
4863,0,14.5,10,2.827
4864,0,17.0,13,-5.661
4865,0,19.0,14,-5.5
4866,0,18.5,12,-3.55
4867,1,12.5,9,16.667
4868,0,18.0,13,1.34
4869,0,17.0,12,1.572
4870,0,19.0,13,-1.104
4871,0,16.5,12,6.872
4872,0,14.0,12,-2.625
4873,0,17.5,12,-6.739
4874,0,15.0,10,-1.611
4875,0,13.0,11,-5.678
4876,0,16.5,13,-3.8
4877,0,19.0,13,7.125
4878,0,17.5,12,-6.65
4879,0,18.5,12,-4.55
4880,0,14.5,11,-0.572
4881,0,14.0,10,-1.756
4882,1,15.0,12,9.113
4883,0,16.0,12,4.359
4884,0,19.0,13,-4.994
4885,0,18.5,13,7.867
4886,0,13.5,10,2.016
4887,0,16.0,12,-12.742
4888,1,15.0,10,19.652
4889,0,15.0,12,-1.775
4890,0,14.5,12,6.15
4891,0,17.5,14,3.415
4892,1,15.5,12,14.393
4893,0,16.5,12,0.042
4894,0,13.5,11,-1.711
4895,0,17.5,11,7.62
4896,0,14.5,12,5.875
4897,1,17.5,12,14.841
4898,0,14.5,11,1.246
4899,0,14.5,11,-9.418
4900,0,14.5,11,7.096
4901,0,13.5,11,6.216
4902,0,18.5,13,3.049
4903,0,13.0,11,4.812
4904,0,13.5,12,4.739
4905,0,19.0,13,4.878
4906,0,19.5,14,2.543
4907,0,14.0,11,7.87
4908,0,15.0,11,-8.596
4909,0,14.5,10,-4.361
4910,0,14.5,11,5.852
4911,0,15.5,12,-8.463
4912,0,14.0,10,1.672
4913,0,13.5,10,-0.065
4914,0,14.5,11,-4.772
4915,0,17.0,13,1.692
4916,1,12.5,9,10.589
4917,0,19.0,13,-10.161
4918,0,18.0,13,7.75
4919,1,13.5,9,16.794
4920,0,17.0,12,-0.528
4921,0,14.0,10,1.772
4922,0,14.5,11,-4.857
4923,1,19.0,13,18.21
4924,0,18.0,11,-3.722
4925,0,17.0,12,0.126
4926,1,15.5,10,16.467
4927,0,14.0,11,-1.013
4928,0,19.0,13,-13.138
4929,1,15.0,12,14.798
4930,0,19.0,12,2.772
4931,0,14.5,13,8.26
4932,0,14.5,13,-0.961
4933,0,13.5,11,-5.6
4934,0,18.5,13,-7.185
4935,0,17.0,12,7.122
4936,0,17.0,12,-6.889
4937,0,17.0,12,-11.311
4938,1,15.5,11,16.273
4939,0,19.0,15,-13.143
4940,0,15.5,11,0.243
4941,0,19.0,14,6.633
4942,1,16.0,11,7.954
4943,0,14.5,11,0.137
4944,1,19.5,13,10.885
4945,0,19.0,13,2.194
4946,1,18.0,13,8.051
4947,0,13.0,10,4.878
4948,0,18.5,13,1.128
4949,0,14.5,10,2.293
4950,0,13.0,10,-2.52
4951,0,18.0,13,-7.778
4952,1,19.0,12,18.5
4953,0,16.5,11,1.67
4954,1,15.0,10,16.617
4955,1,14.0,10,18.945
4956,0,17.5,12,3.478
4957,0,13.0,10,4.314
4958,0,17.5,11,3.321
4959,1,15.0,11,9.667
4960,1,18.0,11,17.763
4961,0,17.0,13,-6.478
4962,0,13.5,10,-3.601
4963,1,15.5,13,14.527
4964,0,19.5,13,-1.372
4965,0,18.0,12,-2.589
4966,0,17.0,11,1.148
4967,0,15.0,11,6.444
4968,0,15.0,10,-6.046
4969,1,18.5,13,19.683
4970,1,17.0,12,13.556
4971,0,14.0,10,-8.213
4972,1,17.5,12,13.852
4973,0,15.5,12,-3.978
4974,1,16.0,12,6.194
4975,1,16.5,12,14.858
4976,0,17.0,13,1.525
4977,0,15.0,11,-0.45
4978,0,15.0,12,-1.056
4979,0,16.0,12,1.742
4980,0,18.5,14,-4.322
4981,0,15.0,11,-9.875
4982,0,15.0,11,5.966
4983,0,18.0,13,-5.885
4984,1,13.0,9,17.363
4985,0,14.5,10,3.7
4986,0,13.5,11,-2.878
4987,1,19.0,13,7.367
4988,0,18.5,14,-7.107
4989,0,15.5,12,-11.91
4990,1,14.0,11,15.627
4991,0,18.5,15,-8.572
4992,0,13.0,10,-3.0
4993,0,15.5,11,2.865
4994,0,13.5,10,-7.413
4995,0,19.0,13,2.522
4996,0,14.0,10,1.1
4997,0,14.5,11,0.598
4998,0,18.0,12,-3.32
4999,1,13.5,12,22.0
5000,0,14.0,11,1.42
5001,1,18.0,13,17.702
5002,0,13.5,11,-6.0
5003,1,14.0,11,12.439
5004,0,18.5,12,1.22
5005,0,19.5,14,-7.572
5006,0,15.5,11,2.898
5007,0,15.5,11,-1.328
5008,0,17.0,12,0.126
5009,0,15.5,11,-2.872
5010,0,18.5,13,7.364
5011,0,15.0,11,-3.022
5012,0,19.0,15,-2.187
5013,1,15.0,12,7.153
5014,0,14.5,10,-5.704
5015,0,19.0,15,-5.564
5016,0,15.5,11,6.303
5017,0,17.5,12,-2.998
5018,1,17.5,12,17.767
5019,0,17.5,12,1.361
5020,1,14.5,12,16.082
5021,0,16.0,12,-3.987
5022,1,18.0,12,18.705
5023,2,15.0,11,28.615
5024,0,18.0,12,2.272
5025,2,19.0,13,32.893
5026,0,18.0,13,8.37
5027,0,14.5,11,-0.074
5028,1,15.5,12,22.538
5029,0,17.5,12,-5.294
5030,0,17.5,13,-0.328
5031,0,14.5,11,1.316
5032,0,15.0,12,-3.411
5033,1,14.5,12,20.546
5034,0,19.0,13,-1.63
5035,0,13.0,11,-6.25
5036,1,15.5,11,22.991
5037,0,17.5,12,-6.194
5038,0,14.5,10,1.466
5039,0,16.5,12,6.632
5040,1,14.5,10,20.959
5041,0,16.5,13,-8.125
5042,0,14.5,11,-2.598
5043,0,14.0,11,7.97
5044,0,18.0,14,-2.911
5045,0,19.0,12,1.793
5046,0,15.5,11,3.072
5047,0,18.0,11,-2.293
5048,0,14.0,10,5.088
5049,0,17.5,14,-4.471
5050,0,18.0,12,5.231
5051,0,13.5,10,1.82
5052,1,14.0,10,19.933
5053,0,18.5,13,1.357
5054,1,13.5,9,18.529
5055,0,14.0,11,-6.35
5056,0,18.0,12,-4.178
5057,1,14.0,10,17.961
5058,1,16.0,11,14.569
5059,0,15.5,10,-10.161
5060,0,16.5,11,5.694
5061,0,17.5,13,3.733
5062,0,17.0,12,2.562
5063,0,16.0,12,-1.9
5064,0,18.5,15,-9.376
5065,1,19.0,14,13.575
5066,0,16.5,11,0.58
5067,0,16.0,13,6.778
5068,0,16.0,12,-0.159
5069,0,17.5,12,4.571
5070,0,13.5,10,7.961
5071,0,17.5,11,-5.844
5072,1,19.0,13,15.056
5073,1,14.0,9,11.791
5074,0,15.0,12,3.775
5075,1,15.5,11,18.086
5076,0,17.0,11,-8.05
5077,0,18.0,13,3.122
5078,0,18.5,13,8.525
5079,0,19.0,13,-8.891
5080,0,13.0,12,1.143
5081,1,16.0,11,17.617
5082,0,17.0,12,4.962
5083,0,16.0,12,4.859
5084,1,15.0,10,13.491
5085,1,14.5,10,14.761
5086,0,16.0,11,-4.45
5087,0,14.0,10,-8.646
5088,1,15.0,10,11.232
5089,0,19.0,13,-4.796
5090,0,14.5,10,2.527
5091,0,19.0,12,-4.972
5092,1,18.0,12,18.179
5093,1,16.5,13,17.667
5094,0,14.0,11,-6.835
5095,0,16.0,11,0.476
5096,2,16.0,11,36.662
5097,2,17.0,12,33.022
5098,0,18.0,13,-2.422
5099,1,17.0,13,17.076
5100,0,16.0,11,-2.722
5101,0,14.5,11,0.915
5102,0,18.0,13,-0.525
5103,0,15.0,11,5.778
5104,1,19.0,14,12.956
5105,0,15.5,10,-5.804
