#{"t_start": 1774802566.2353065, "env_id": "None"}
r,l,t
41.257486,19,68.416096
43.357486,20,68.43361
22.238872,20,68.451311
41.485351,20,68.468891
41.085351,20,68.489708
43.657486,20,68.511292
41.485351,20,68.529337
43.957486,20,68.544773
43.957486,20,68.561151
90.357486,18,68.577461
41.235351,20,68.595735
40.885351,20,68.605224
43.657486,20,68.626935
41.185351,20,68.635535
43.357486,20,68.66045
41.485351,20,68.677758
90.357486,18,68.698902
90.157486,16,70.002277
43.657486,20,70.018713
43.557486,20,70.037681
42.729059,19,70.055317
90.057486,18,70.0723
41.535351,20,70.085725
90.107486,18,70.105029
43.657486,20,70.129194
89.807486,18,70.144978
41.235351,20,70.163888
43.357486,20,70.17646
43.029059,19,70.195127
43.657486,20,70.208793
43.657486,20,70.235628
41.685351,20,70.255927
90.157486,16,70.270946
90.357486,18,70.287562
40.885351,20,70.305478
89.757486,18,70.321151
41.185351,20,70.33743
90.357486,18,70.355261
42.007486,21,70.379649
90.357486,18,70.394108
41.385351,20,70.422496
43.057486,20,70.435766
43.957486,20,70.464829
0.711103,19,70.481488
43.357486,20,70.493158
89.857486,16,70.510827
41.185351,20,70.531049
43.657486,20,70.544181
43.957486,20,70.563765
40.135351,21,70.576732
41.485351,20,70.601785
43.957486,20,70.620134
43.057486,20,70.635811
90.057486,18,70.655067
40.585351,20,70.675002
89.857486,16,70.689639
41.185351,20,70.723081
90.357486,18,70.739415
40.885351,20,70.755487
43.657486,20,70.776642
41.185351,20,70.787117
41.485351,20,70.805417
41.185351,20,70.829057
90.357486,18,70.8436
89.757486,18,70.859502
90.457486,16,70.876557
41.485351,20,70.898968
90.657486,18,70.923243
41.185351,20,70.952271
90.057486,18,70.967495
43.357486,20,70.991581
43.657486,20,71.010229
43.657486,20,71.02673
43.957486,20,71.042059
90.057486,18,71.064289
89.207486,19,71.079118
41.485351,20,71.097587
42.729059,19,71.114024
43.357486,20,71.131937
43.357486,20,71.151215
43.357486,20,71.167052
43.657486,20,71.185876
90.357486,18,71.202772
43.657486,20,71.220511
43.657486,20,71.237535
41.085351,20,71.253861
17.338872,20,71.270831
89.857486,16,71.285516
41.185351,20,71.303526
40.485351,20,71.321517
89.857486,16,71.336407
43.357486,20,71.353323
43.957486,20,71.369032
89.857486,16,71.397066
43.057486,20,71.415174
43.657486,20,71.435657
41.085351,20,71.453011
43.257486,20,71.470931
90.357486,18,71.491111
19.766736,20,71.51106
40.485351,20,71.535539
89.957486,18,71.553005
41.185351,20,71.576725
90.057486,18,71.588102
42.757486,20,71.60516
90.457486,16,71.627938
41.185351,20,71.648958
89.807486,18,71.667305
43.357486,20,71.687925
41.185351,20,71.707075
43.657486,20,71.72652
42.429059,19,71.744049
43.657486,20,71.763926
43.357486,20,71.77658
43.257486,20,71.801262
21.160445,19,71.806019
90.657486,18,71.83279
43.957486,20,71.849554
41.185351,20,71.866655
90.057486,18,71.88328
90.357486,18,71.895964
43.357486,20,71.911436
22.238872,20,71.935978
90.357486,18,71.946992
89.007486,19,73.025251
17.338872,20,73.04278
43.657486,20,73.058088
89.757486,18,73.08086
43.657486,20,73.097794
43.357486,20,73.115919
40.335351,21,73.137788
17.638872,20,73.159022
18.316736,20,73.163148
90.107486,18,73.185456
89.857486,16,73.202562
90.357486,18,73.223964
42.757486,20,73.244016
43.657486,20,73.265261
43.407486,20,73.285827
43.657486,20,73.305907
89.857486,16,73.324507
90.057486,18,73.339855
43.657486,20,73.355025
41.185351,20,73.37348
90.057486,18,73.39049
43.657486,20,73.40915
42.729059,19,73.424289
41.185351,20,73.439469
41.185351,20,73.455388
42.907486,21,73.47912
90.057486,18,73.496813
43.007486,20,73.513075
89.507486,18,73.526628
41.485351,20,73.54179
41.485351,20,73.557149
22.238872,20,73.573028
89.857486,16,73.587756
40.585351,20,73.602421
41.185351,20,73.608042
40.385351,21,73.632882
43.657486,20,73.64381
90.157486,16,73.655674
43.357486,20,73.678773
42.957486,20,73.685429
43.657486,20,73.709228
90.357486,18,73.723853
90.357486,18,73.735495
90.157486,16,73.751803
90.657486,18,73.769839
41.485351,20,73.800591
41.185351,20,73.821205
89.857486,16,73.835496
90.157486,16,73.858049
89.557486,16,73.878997
90.357486,18,73.899909
90.157486,16,73.917256
89.857486,16,73.930168
90.107486,18,73.950903
90.157486,16,73.968189
90.157486,16,73.984161
90.057486,18,74.000284
89.757486,18,74.011317
40.435351,21,74.035744
42.979059,19,74.051299
41.857486,19,74.06921
40.085351,21,74.085688
43.957486,20,74.107076
43.957486,20,74.12495
89.857486,16,74.13761
89.857486,16,74.157187
43.657486,20,74.177809
21.338872,20,74.194235
43.657486,20,74.211058
43.657486,20,74.231287
43.357486,20,74.242453
43.657486,20,74.266717
43.407486,20,74.283047
89.957486,18,74.290058
90.057486,18,74.315834
43.657486,20,74.333167
43.407486,20,74.351437
43.957486,20,74.369116
90.707486,18,74.385716
40.885351,20,74.407338
90.457486,16,74.417428
43.707486,20,74.435371
43.057486,20,74.455158
43.357486,20,74.471338
43.357486,20,74.48549
90.057486,18,74.496139
40.985351,20,74.51308
90.157486,16,74.530042
90.057486,18,74.546235
90.107486,18,74.555102
19.516736,20,74.577364
89.857486,16,74.58855
43.357486,20,74.605454
43.657486,20,74.626849
43.657486,20,74.642633
90.657486,18,74.655042
90.057486,18,74.661757
89.857486,16,74.685437
40.585351,20,74.701731
42.907486,21,74.713073
22.288872,20,74.732976
43.657486,20,74.749621
42.429059,19,74.761761
89.857486,16,74.78067
43.057486,20,74.797405
43.257486,20,74.815059
41.185351,20,74.830698
43.057486,20,74.848406
90.107486,18,76.071571
90.357486,18,76.085434
43.029059,19,76.103472
89.857486,16,76.115586
43.357486,20,76.1308
20.488872,20,76.148527
89.557486,16,76.163613
40.885351,20,76.179322
43.057486,20,76.197315
44.157486,20,76.213669
89.857486,16,76.232032
90.357486,18,76.248652
42.307486,21,76.265039
43.657486,20,76.283273
41.185351,20,76.300298
40.135351,21,76.311996
40.885351,20,76.335451
43.857486,20,76.358075
90.357486,18,76.376825
43.357486,20,76.398971
43.357486,20,76.417718
41.485351,20,76.435561
41.485351,20,76.45534
41.185351,20,76.473648
90.357486,18,76.485812
90.157486,16,76.512597
89.857486,16,76.527798
41.185351,20,76.55058
90.457486,16,76.567144
43.057486,20,76.585639
43.357486,20,76.602797
43.657486,20,76.623373
43.707486,20,76.639248
89.557486,16,76.645852
41.185351,20,76.674645
43.657486,20,76.698515
90.457486,16,76.721805
43.107486,20,76.744752
90.457486,16,76.762624
41.485351,20,76.781013
43.057486,20,76.794694
90.057486,18,76.813313
42.907486,21,76.832262
43.657486,20,76.850319
43.057486,20,76.866852
43.357486,20,76.885415
90.357486,18,76.898561
89.957486,18,76.914599
90.057486,18,76.931328
42.307486,21,76.946989
43.657486,20,76.962018
90.057486,18,76.980107
41.185351,20,76.996216
43.057486,20,77.014538
90.057486,18,77.0301
90.657486,18,77.046884
89.857486,16,77.06034
43.057486,20,77.07858
90.107486,18,77.092081
44.157486,20,77.107747
89.857486,16,77.123134
89.857486,16,77.139797
43.657486,20,77.159986
41.535351,20,77.177033
42.757486,20,77.191547
43.957486,20,77.212011
41.185351,20,77.235478
20.388872,20,77.255174
41.185351,20,77.262536
43.657486,20,77.292618
21.638872,20,77.308725
18.488872,19,77.324086
90.357486,18,77.340841
2.961103,20,77.359913
42.429059,19,77.377047
90.057486,18,77.385634
89.857486,16,77.407222
42.757486,20,77.429878
90.057486,18,77.446964
41.185351,20,77.465125
89.857486,16,77.476657
42.607486,21,77.496233
89.557486,16,77.505025
90.357486,18,77.524723
89.857486,16,77.535712
43.857486,20,77.546153
90.157486,16,77.562887
43.657486,20,77.58566
90.357486,18,77.596226
90.057486,18,77.615194
90.057486,18,77.627321
90.057486,18,77.63953
18.416736,20,77.662485
43.357486,20,77.683239
43.057486,20,77.703851
40.885351,20,77.720929
43.057486,20,77.741056
90.357486,18,77.762632
90.357486,18,77.775632
43.057486,20,77.791855
41.385351,20,77.807082
15.838872,21,77.825027
40.885351,20,77.842436
43.957486,20,77.864902
40.885351,20,77.885457
90.057486,18,77.902137
90.357486,18,77.916746
89.857486,16,77.930564
89.557486,16,77.947784
43.057486,20,79.175244
43.657486,20,79.201843
43.357486,20,79.223258
90.057486,18,79.242467
39.432931,19,79.268312
43.657486,20,79.290932
43.107486,20,79.314869
41.485351,20,79.338913
89.857486,16,79.358957
43.657486,20,79.380786
90.157486,16,79.398508
90.207486,16,79.410606
43.657486,20,79.43695
41.185351,20,79.460115
40.885351,20,79.485901
43.357486,20,79.508157
43.057486,20,79.527247
18.316736,20,79.553015
42.907486,21,79.572178
42.007486,21,79.590835
89.557486,16,79.608226
90.057486,18,79.625241
89.857486,16,79.641891
90.057486,18,79.659299
89.557486,16,79.672916
42.857486,20,79.691117
42.129059,19,79.708138
43.057486,20,79.724954
89.857486,16,79.738596
41.385351,20,79.759743
41.185351,20,79.783306
90.357486,18,79.799401
89.007486,17,79.812544
90.057486,18,79.829816
41.485351,20,79.849133
19.766736,20,79.870943
90.057486,18,79.886963
90.057486,18,79.90713
89.857486,16,79.924982
43.357486,20,79.944015
89.757486,18,79.961543
90.057486,18,79.965103
43.057486,20,79.985573
43.657486,20,80.005033
89.857486,16,80.013218
89.857486,16,80.033184
43.657486,20,80.052392
43.357486,20,80.069563
43.057486,20,80.085732
43.357486,20,80.105108
43.957486,20,80.122441
90.657486,18,80.135391
43.657486,20,80.15303
43.057486,20,80.161072
89.857486,16,80.180842
43.657486,20,80.199524
90.357486,18,80.205351
89.857486,16,80.217877
89.857486,16,80.235426
90.407486,18,80.255131
43.657486,20,80.265129
43.707486,20,80.285443
89.857486,16,80.304991
89.907486,16,80.318306
19.766736,20,80.331881
90.057486,18,80.348061
90.357486,18,80.366091
43.707486,20,80.383203
90.357486,18,80.398343
41.185351,20,80.413882
43.957486,20,80.4332
90.357486,18,80.448375
89.857486,16,80.461067
89.907486,16,80.475147
90.357486,18,80.493215
89.557486,16,80.50529
18.566736,20,80.522842
88.757486,17,80.540681
43.057486,20,80.555256
41.485351,20,80.573481
89.857486,16,80.585715
89.857486,16,80.596217
17.816736,21,80.613138
43.357486,20,80.631327
43.357486,20,80.647508
89.857486,16,80.661679
90.057486,18,80.676761
90.357486,18,80.690815
89.557486,16,80.701911
43.957486,20,80.713815
40.885351,20,80.739443
41.385351,20,80.757196
90.357486,18,80.773324
90.357486,18,80.78976
89.957486,18,80.805307
90.057486,18,80.813063
89.907486,16,80.833729
90.057486,18,80.849005
43.357486,20,80.866525
42.757486,20,80.885612
89.857486,16,80.897919
90.407486,18,80.913934
43.057486,20,80.929848
43.657486,20,80.946226
41.185351,20,80.955308
43.057486,20,80.977396
43.357486,20,80.992629
89.857486,16,81.009442
43.357486,20,81.030239
41.185351,20,81.048645
89.807486,18,82.215459
89.857486,16,82.230917
90.157486,16,82.244001
41.185351,20,82.259051
89.757486,18,82.273513
43.357486,20,82.289414
90.157486,16,82.305046
89.857486,16,82.319391
90.457486,16,82.329475
90.207486,16,82.349041
90.357486,18,82.363713
90.157486,16,82.376817
89.857486,16,82.392354
42.757486,20,82.409409
90.357486,18,82.426889
90.057486,18,82.435781
89.557486,16,82.455378
90.057486,18,82.471081
89.857486,16,82.485575
43.357486,20,82.496885
89.857486,16,82.515335
89.857486,16,82.529308
89.857486,16,82.535553
43.957486,20,82.559194
89.757486,18,82.563017
89.307486,19,82.589591
89.857486,16,82.601107
90.057486,18,82.616277
89.857486,16,82.630036
43.657486,20,82.635607
43.657486,20,82.65907
43.957486,20,82.67697
90.357486,18,82.69346
90.157486,16,82.707218
43.057486,20,82.725096
43.657486,20,82.739371
43.057486,20,82.755359
43.657486,20,82.771705
43.657486,20,82.789157
89.857486,16,82.801781
43.029059,19,82.821002
89.757486,18,82.835781
89.857486,16,82.84563
89.757486,18,82.865603
89.857486,16,82.879192
21.938872,20,82.898717
43.357486,20,82.915192
89.857486,16,82.931219
42.757486,20,82.935336
89.857486,16,82.955051
90.057486,18,82.962708
89.857486,16,82.985412
43.957486,20,83.001262
90.057486,18,83.00986
41.185351,20,83.035707
42.729059,19,83.046285
43.657486,20,83.06901
41.385351,20,83.084246
89.857486,16,83.095358
43.407486,20,83.11617
89.557486,16,83.12732
41.185351,20,83.151492
89.857486,16,83.161778
90.057486,18,83.176747
43.057486,20,83.200564
90.657486,18,83.207165
89.907486,16,83.226746
21.338872,20,83.239181
90.057486,18,83.259311
43.357486,20,83.276747
41.185351,20,83.297017
90.357486,18,83.305445
90.357486,18,83.32821
90.457486,16,83.335704
21.338872,20,83.361619
89.857486,16,83.375483
90.057486,18,83.385844
90.157486,16,83.396101
43.657486,20,83.418162
43.057486,20,83.427299
18.566736,20,83.443507
89.857486,16,83.460731
90.707486,18,83.47422
89.907486,16,83.490908
19.766736,20,83.509142
16.814316,19,83.531208
90.157486,16,83.548273
43.357486,20,83.56778
43.657486,20,83.585801
42.729059,19,83.607449
89.857486,16,83.621131
89.857486,16,83.635506
90.057486,18,83.646538
43.657486,20,83.663103
89.857486,16,83.67924
43.357486,20,83.695756
89.857486,16,83.711603
89.857486,16,83.711603
90.107486,18,83.735937
89.557486,16,83.74909
90.157486,16,83.762939
90.157486,16,83.772962
89.857486,16,83.787588
89.857486,16,83.801496
43.657486,20,83.819203
43.057486,20,83.841161
43.657486,20,83.860064
42.907486,21,83.885721
90.357486,18,83.90176
90.157486,16,83.916435
90.657486,18,83.929214
43.107486,20,83.949169
43.957486,20,83.966499
90.057486,18,85.101468
89.857486,16,85.109318
43.657486,20,85.135804
89.257486,19,85.143255
89.907486,16,85.157345
89.857486,16,85.180441
43.107486,20,85.202376
43.057486,20,85.220461
43.657486,20,85.235617
90.057486,18,85.251283
41.185351,20,85.257931
89.857486,16,85.28153
43.657486,20,85.298365
89.857486,16,85.311948
90.057486,18,85.323478
89.857486,16,85.338166
43.057486,20,85.355313
89.857486,16,85.370188
90.357486,18,85.385707
43.057486,20,85.402219
90.157486,16,85.416762
89.857486,16,85.431504
43.057486,20,85.449227
43.657486,20,85.466957
89.857486,16,85.480745
42.757486,20,85.496356
89.857486,16,85.50939
89.857486,16,85.520381
90.157486,16,85.536341
90.357486,18,85.553213
43.057486,20,85.569623
43.057486,20,85.585877
90.157486,16,85.598916
90.357486,18,85.617482
89.857486,16,85.635488
90.157486,16,85.648661
43.057486,20,85.663361
21.938872,20,85.689477
89.857486,16,85.701852
43.057486,20,85.720802
90.057486,18,85.735681
90.157486,16,85.7456
43.357486,20,85.768235
19.816736,20,85.785551
89.857486,16,85.793338
42.907486,21,85.809237
90.057486,18,85.834536
90.157486,16,85.848784
89.857486,16,85.861383
89.757486,18,85.876934
90.057486,18,85.885715
42.607486,21,85.912274
89.857486,16,85.92231
90.357486,18,85.93597
89.857486,16,85.955091
90.057486,18,85.970284
90.157486,16,85.982516
43.057486,20,86.000298
18.566736,20,86.01487
89.857486,16,86.026898
43.657486,20,86.041971
90.357486,18,86.055356
43.357486,20,86.077712
41.185351,20,86.094092
89.557486,16,86.107138
89.857486,16,86.121759
89.857486,16,86.135398
89.857486,16,86.145737
90.057486,18,86.161594
90.357486,18,86.176642
43.657486,20,86.193454
90.057486,18,86.207507
89.857486,16,86.221113
43.357486,20,86.238459
90.407486,18,86.255392
43.657486,20,86.262218
89.857486,16,86.284509
89.857486,16,86.298655
89.857486,16,86.307776
21.688872,20,86.332112
43.107486,20,86.350088
89.557486,16,86.37117
90.357486,18,86.385675
43.657486,20,86.407011
43.657486,20,86.42324
89.857486,16,86.44323
40.885351,20,86.461409
89.557486,16,86.476493
89.857486,16,86.491323
89.857486,16,86.505153
89.857486,16,86.522953
43.657486,20,86.541542
40.885351,20,86.558399
21.388872,20,86.574264
89.857486,16,86.587439
90.057486,18,86.609181
43.357486,20,86.62653
89.907486,16,86.635563
43.957486,20,86.664932
90.407486,18,86.688063
89.857486,16,86.705325
89.857486,16,86.721006
89.857486,16,86.735783
43.657486,20,86.755291
43.057486,20,86.775205
90.057486,18,86.786016
89.857486,16,86.805398
90.157486,16,86.819782
43.357486,20,86.837935
90.057486,18,86.853697
18.316736,20,86.872243
43.057486,20,86.885518
43.107486,20,86.90518
89.857486,16,86.912355
89.907486,16,87.985783
15.716736,23,88.004394
20.888872,21,88.017997
43.657486,20,88.035588
89.557486,16,88.04913
43.407486,20,88.066616
43.657486,20,88.079714
89.857486,16,88.095474
43.057486,20,88.111504
43.357486,20,88.130057
89.857486,16,88.144393
89.857486,16,88.155089
43.057486,20,88.176925
90.157486,16,88.192832
89.557486,16,88.207778
43.057486,20,88.226663
90.457486,16,88.239207
90.407486,18,88.25721
42.307486,21,88.27336
43.057486,20,88.291721
43.057486,20,88.305218
89.857486,16,88.318496
89.857486,16,88.338527
89.857486,16,88.355306
90.457486,16,88.372092
41.385351,20,88.385811
42.757486,20,88.405325
89.857486,16,88.420818
89.857486,16,88.43753
42.307486,21,88.454964
43.057486,20,88.472605
90.157486,16,88.485808
89.557486,16,88.494224
43.357486,20,88.515984
43.357486,20,88.526537
43.357486,20,88.54443
89.857486,16,88.557597
43.107486,20,88.581404
89.857486,16,88.589493
43.057486,20,88.611239
89.857486,16,88.62086
42.757486,20,88.636061
20.788872,20,88.655718
43.057486,20,88.67198
90.057486,18,88.685951
20.788872,20,88.705313
40.885351,20,88.713924
43.357486,20,88.740008
90.157486,16,88.755461
89.857486,16,88.769637
89.757486,18,88.785825
90.157486,16,88.801933
90.057486,18,88.817976
89.857486,16,88.83583
90.357486,18,88.858277
90.357486,18,88.883633
21.638872,20,88.900184
89.857486,16,88.916605
43.657486,20,88.935665
43.357486,20,88.953753
90.157486,16,88.967049
90.057486,18,88.985389
89.857486,16,88.999227
90.157486,16,89.015122
90.057486,18,89.034408
89.857486,16,89.052624
43.707486,20,89.072413
90.057486,18,89.089807
88.907486,19,89.107212
43.357486,20,89.13577
43.057486,20,89.157012
89.857486,16,89.17099
89.857486,16,89.187679
89.857486,16,89.203464
43.957486,20,89.227582
89.857486,16,89.237373
90.157486,16,89.25928
43.057486,20,89.282872
90.357486,18,89.302355
90.057486,18,89.316012
89.857486,16,89.332278
89.857486,16,89.335636
89.607486,16,89.357431
89.857486,16,89.37088
90.357486,18,89.386444
41.185351,20,89.407371
43.357486,20,89.429952
89.557486,16,89.446049
43.657486,20,89.464061
89.907486,16,89.483309
89.557486,16,89.504155
89.857486,16,89.521302
43.107486,20,89.546385
89.857486,16,89.570917
89.857486,16,89.590568
90.057486,18,89.624959
18.016736,20,89.657144
89.757486,18,89.686584
89.757486,18,89.705367
43.657486,20,89.730695
43.107486,20,89.751119
90.057486,18,89.767833
89.907486,16,89.780917
90.357486,18,89.800267
89.857486,16,89.81813
90.357486,18,89.838048
90.407486,18,89.858676
89.857486,16,89.881374
89.757486,18,90.016283
43.057486,20,90.070152
90.057486,18,90.089842
89.857486,16,90.095505
90.357486,18,90.11134
89.857486,16,90.133267
88.757486,17,91.208842
43.357486,20,91.224025
89.857486,16,91.238396
43.107486,20,91.257041
90.157486,16,91.269774
43.057486,20,91.28595
89.757486,18,91.300728
43.057486,20,91.323947
89.857486,16,91.337744
89.857486,16,91.352512
89.557486,16,91.368153
89.857486,16,91.385822
89.857486,16,91.402378
89.857486,16,91.415364
89.857486,16,91.433831
90.157486,16,91.447431
89.857486,16,91.463372
90.057486,18,91.479437
21.688872,20,91.498259
90.357486,18,91.517722
90.057486,18,91.533494
89.857486,16,91.551817
43.057486,20,91.563204
40.585351,20,91.591505
43.057486,20,91.610903
42.757486,20,91.630762
89.857486,16,91.645431
43.357486,20,91.662358
43.357486,20,91.678044
90.357486,18,91.69563
90.357486,18,91.713668
89.557486,16,91.729649
89.557486,16,91.746263
43.357486,20,91.765863
90.057486,18,91.778771
90.157486,16,91.797677
90.157486,16,91.81313
89.857486,16,91.825162
43.407486,20,91.835436
89.857486,16,91.855039
89.857486,16,91.872573
89.857486,16,91.887949
90.457486,16,91.906408
89.857486,16,91.931251
89.857486,16,91.950509
89.857486,16,91.967861
90.057486,18,91.985526
89.857486,16,91.995786
43.357486,20,92.021379
89.857486,16,92.03579
89.857486,16,92.045473
89.857486,16,92.062874
89.857486,16,92.084292
43.057486,20,92.095509
89.857486,16,92.113818
89.857486,16,92.125844
43.957486,20,92.13985
89.857486,16,92.143471
90.157486,16,92.159153
89.857486,16,92.180214
43.057486,20,92.196803
89.857486,16,92.211999
89.557486,16,92.225072
43.057486,20,92.237479
90.357486,18,92.255157
89.857486,16,92.271274
19.816736,20,92.288337
89.857486,16,92.300365
90.057486,18,92.317004
89.857486,16,92.329899
43.057486,20,92.347627
43.957486,20,92.363107
89.857486,16,92.377594
89.857486,16,92.385744
90.157486,16,92.403216
90.157486,16,92.418667
89.857486,16,92.42658
43.657486,20,92.448904
89.907486,16,92.459638
89.857486,16,92.472811
89.857486,16,92.488659
90.357486,18,92.489268
43.407486,20,92.514316
90.157486,16,92.529408
89.857486,16,92.535718
89.857486,16,92.557442
90.357486,18,92.573665
43.707486,20,92.585504
43.357486,20,92.611774
89.857486,16,92.623646
89.857486,16,92.637781
43.057486,20,92.642394
89.857486,16,92.65806
89.857486,16,92.676883
19.466736,20,92.689704
89.857486,16,92.705822
89.857486,16,92.724119
90.157486,16,92.737714
89.857486,16,92.75026
43.657486,20,92.761847
90.457486,16,92.777257
89.607486,18,92.795357
43.657486,20,92.813902
43.057486,20,92.827595
89.857486,16,92.846322
22.238872,20,92.864573
17.688872,20,92.881108
89.857486,16,92.891634
90.057486,18,92.905315
90.157486,16,92.919157
43.057486,20,92.935835
43.057486,20,92.944148
90.057486,18,92.965107
43.657486,20,92.976648
90.157486,16,92.994946
43.357486,20,93.011022
89.857486,16,93.028109
89.907486,16,94.159281
42.757486,20,94.181468
90.157486,16,94.195088
89.857486,16,94.212941
89.857486,16,94.235462
89.557486,16,94.253035
90.157486,16,94.269637
89.907486,16,94.285394
43.057486,20,94.305655
89.857486,16,94.321553
89.857486,16,94.3374
90.157486,16,94.355263
43.057486,20,94.36428
90.157486,16,94.385575
90.157486,16,94.402459
90.357486,18,94.416144
43.357486,20,94.435789
90.157486,16,94.452732
90.057486,18,94.466536
43.357486,20,94.484113
43.657486,20,94.491452
89.857486,16,94.515551
90.057486,18,94.533377
90.357486,18,94.548335
89.857486,16,94.564575
19.166736,20,94.579277
89.857486,16,94.591807
89.857486,16,94.607021
90.057486,18,94.611859
43.657486,20,94.639632
89.857486,16,94.643588
89.857486,16,94.665361
89.857486,16,94.679038
43.657486,20,94.695783
89.857486,16,94.710881
89.857486,16,94.71189
90.357486,18,94.735732
90.157486,16,94.749367
90.057486,18,94.763183
90.357486,18,94.778569
89.857486,16,94.791625
90.157486,16,94.803318
89.857486,16,94.817068
89.857486,16,94.828904
90.057486,18,94.844918
89.557486,16,94.855423
43.957486,20,94.873176
90.057486,18,94.88805
89.857486,16,94.898434
89.857486,16,94.914227
90.357486,18,94.929862
89.857486,16,94.939391
89.857486,16,94.953772
43.357486,20,94.969624
43.657486,20,94.985926
89.857486,16,94.998566
43.357486,20,95.016407
89.857486,16,95.030045
43.357486,20,95.045229
90.057486,18,95.055009
41.485351,20,95.076515
43.057486,20,95.089712
89.857486,16,95.104999
89.857486,16,95.119908
90.057486,18,95.134617
89.857486,16,95.148372
90.357486,18,95.161901
89.557486,16,95.179529
89.857486,16,95.194337
89.857486,16,95.209965
89.857486,16,95.225433
43.057486,20,95.245197
89.857486,16,95.25709
90.057486,18,95.273516
89.857486,16,95.289647
43.357486,20,95.305368
43.057486,20,95.325867
89.857486,16,95.351629
90.157486,16,95.370882
43.057486,20,95.398636
89.857486,16,95.420838
43.657486,20,95.440488
90.057486,18,95.457596
89.857486,16,95.474691
89.857486,16,95.491422
89.857486,16,95.508603
90.357486,18,95.526706
90.157486,16,95.53958
89.857486,16,95.553682
90.057486,18,95.570814
89.857486,16,95.586921
89.557486,16,95.601518
43.657486,20,95.617712
43.357486,20,95.639354
90.357486,18,95.65536
89.557486,16,95.668464
90.057486,18,95.684603
90.157486,16,95.696122
89.857486,16,95.708539
90.157486,16,95.725295
89.857486,16,95.742082
43.357486,20,95.760167
89.857486,16,95.773181
43.057486,20,95.790884
89.557486,16,95.805967
89.557486,16,95.819985
89.957486,18,95.835599
89.607486,16,95.85022
89.757486,18,95.867074
90.057486,18,95.876693
89.857486,16,95.895537
89.857486,16,95.911849
89.857486,16,95.911849
89.857486,16,95.936009
89.857486,16,95.949258
90.157486,16,95.958834
43.657486,20,95.976898
89.857486,16,95.990691
90.157486,16,95.990691
89.557486,16,97.13757
89.857486,16,97.155112
22.288872,20,97.178658
89.857486,16,97.19443
89.857486,16,97.207638
90.357486,18,97.222239
89.857486,16,97.24463
43.657486,20,97.27455
43.357486,20,97.297494
90.657486,18,97.321244
89.857486,16,97.339403
43.057486,20,97.367773
89.857486,16,97.392711
89.857486,16,97.415646
90.157486,16,97.438016
90.057486,18,97.462256
89.857486,16,97.482136
43.707486,20,97.505015
89.857486,16,97.522043
90.207486,16,97.543853
43.357486,20,97.57054
89.857486,16,97.594426
89.857486,16,97.609993
43.057486,20,97.630373
89.857486,16,97.635482
90.357486,18,97.657199
90.157486,16,97.661835
89.857486,16,97.685961
89.857486,16,97.701547
89.557486,16,97.709391
90.057486,18,97.731554
89.857486,16,97.747198
89.857486,16,97.761941
89.857486,16,97.778711
89.857486,16,97.788422
90.157486,16,97.809093
89.857486,16,97.823086
19.816736,20,97.835363
43.657486,20,97.857214
89.857486,16,97.872532
89.857486,16,97.887743
43.057486,20,97.905437
42.007486,21,97.912236
89.557486,16,97.935915
89.857486,16,97.945047
89.857486,16,97.967543
89.857486,16,97.97717
89.857486,16,97.993773
89.857486,16,98.009025
90.057486,18,98.026641
89.857486,16,98.040043
89.857486,16,98.054572
88.707486,17,98.066695
89.857486,16,98.080821
21.338872,20,98.095074
89.857486,16,98.10529
90.357486,18,98.124096
89.857486,16,98.139843
89.857486,16,98.154943
43.657486,20,98.173314
89.857486,16,98.186002
43.657486,20,98.2033
89.857486,16,98.217993
90.157486,16,98.232914
89.857486,16,98.243535
43.357486,20,98.265767
43.357486,20,98.285584
89.857486,16,98.302669
89.857486,16,98.317246
89.857486,16,98.334504
43.357486,20,98.352798
43.057486,20,98.369765
89.557486,16,98.385738
89.857486,16,98.396023
41.185351,20,98.411937
89.857486,16,98.428387
42.607486,21,98.445313
89.857486,16,98.460918
89.857486,16,98.472986
89.857486,16,98.485596
89.857486,16,98.494209
89.557486,16,98.51519
89.857486,16,98.532829
90.157486,16,98.547638
19.766736,20,98.565919
89.857486,16,98.576936
89.857486,16,98.591531
89.857486,16,98.605024
89.857486,16,98.61922
89.857486,16,98.630701
89.857486,16,98.646035
90.157486,16,98.661948
89.857486,16,98.674503
89.357486,18,98.685433
90.357486,18,98.705073
90.157486,16,98.710163
89.857486,16,98.729788
43.057486,20,98.746132
89.557486,16,98.757932
90.057486,18,98.773648
89.857486,16,98.785781
89.857486,16,98.799792
89.857486,16,98.813251
43.107486,20,98.835666
90.157486,16,98.852357
43.657486,20,98.875732
89.907486,16,98.886285
20.688872,20,98.912625
43.657486,20,98.928705
89.557486,16,98.93578
90.057486,18,98.95918
43.057486,20,98.977772
90.357486,18,98.993489
89.857486,16,99.00849
90.507486,16,99.024055
89.857486,16,99.037309
43.057486,20,99.056478
90.057486,18,99.071196
89.857486,16,99.087933
89.857486,16,100.205441
89.857486,16,100.221182
89.857486,16,100.226729
43.057486,20,100.254081
89.857486,16,100.256646
43.357486,20,100.276462
89.857486,16,100.288099
89.857486,16,100.315258
90.357486,18,100.329045
89.857486,16,100.342113
89.557486,16,100.355427
89.857486,16,100.373823
90.157486,16,100.391994
89.857486,16,100.409051
89.857486,16,100.423706
90.157486,16,100.441491
