#{"t_start": 1774803535.6618693, "env_id": "None"}
r,l,t
2.89179,9,288.129222
9.357624,10,288.147497
17.413323,11,288.164223
-5.286027,11,288.178813
-1.893175,12,288.195421
-1.022911,9,288.206564
0.34297,11,288.220895
-4.148617,10,288.237727
2.618753,9,288.24773
17.708226,12,288.265803
1.971523,10,288.280962
-3.487444,9,288.295981
5.995978,11,288.313955
17.035329,11,288.329095
11.375642,9,288.340112
0.565031,9,288.350618
-1.286213,10,288.361879
3.669126,10,288.371888
-0.933883,8,288.380002
-0.195737,10,288.391012
-7.367761,9,288.401218
4.291455,10,288.415325
1.577323,11,288.429793
1.400626,8,288.441443
3.731083,7,288.451965
2.029554,8,288.46517
10.216945,11,288.48508
-4.169779,13,288.501423
11.876827,10,288.514505
18.229531,9,288.526516
-4.519693,9,288.536155
23.137554,11,288.55066
-3.843253,11,288.563889
0.137258,9,288.573917
-1.531308,10,288.583734
-0.734357,11,288.597745
0.06803,8,288.608263
-4.69012,11,288.618859
7.845023,13,288.634404
-0.527488,11,288.648322
-7.605155,10,288.66172
-4.46246,11,288.673341
6.933209,11,288.678873
-5.810038,7,288.696047
14.932854,10,288.707788
2.560555,8,288.717305
-2.31686,12,288.730804
0.00858,9,288.741566
-1.609316,9,288.752873
10.889153,10,288.759223
0.753773,11,288.776358
32.151969,9,288.784757
-6.379858,8,288.784757
16.180701,12,288.813384
24.273949,12,288.831506
2.289184,7,288.843687
-4.110983,9,288.855784
-6.162892,9,288.87048
13.667468,9,288.880798
31.380115,9,288.893488
3.128255,9,288.902131
-4.434055,8,288.913742
0.842339,8,288.923789
-10.419383,12,288.934833
1.727321,8,288.944466
17.932476,10,288.959116
18.274629,9,288.975297
1.829561,9,288.989855
15.135076,9,289.000182
14.19496,9,289.017481
-6.170831,11,289.03407
0.015269,10,289.04754
1.088274,10,289.063054
3.638448,9,289.069671
0.921388,10,289.089516
5.967245,12,289.099944
13.830052,11,289.116621
4.200987,9,289.12839
-0.647472,9,289.141683
13.854706,9,289.152403
11.683179,12,289.166839
14.277989,9,289.180943
-0.576286,9,289.196162
0.914829,10,289.211195
-6.030436,10,289.223097
-6.308304,8,289.228574
0.657531,9,289.243119
14.826067,11,289.25571
6.18576,11,289.267264
-0.748292,8,289.277158
5.832589,11,289.290111
-1.536229,10,289.300361
3.489389,10,289.311224
18.824717,10,289.32093
1.588025,11,289.337932
16.299894,9,289.352742
5.915419,11,289.36471
5.950391,9,289.37891
-8.357959,9,289.391478
1.825947,10,289.4022
-13.08986,10,289.416282
3.893606,12,289.432154
5.131539,9,289.448038
0.642673,9,289.459057
-4.3195,10,289.464679
-1.254691,13,289.481311
18.831957,13,289.500163
17.160827,8,289.509459
12.378181,13,289.522307
0.76964,11,289.528491
5.846678,9,289.538444
15.134094,8,289.550234
-5.656372,8,289.561031
14.882578,11,289.573669
-4.591297,8,289.580707
-0.884024,8,289.588616
-3.637155,11,289.60005
-0.933312,11,289.61383
5.670339,12,289.621592
11.932649,8,289.634473
3.950849,10,289.645426
5.841207,9,289.656382
-3.966531,10,289.670174
-9.114595,10,289.684785
3.98954,10,289.68866
-4.085928,9,289.705131
16.376308,10,289.709033
-11.254317,9,289.726171
-0.646988,10,289.734688
16.407224,11,289.747378
-3.290796,10,289.758999
5.123366,11,289.769625
6.095865,9,289.78088
18.706651,12,289.795587
-3.699424,10,289.804754
3.61532,11,289.809444
3.225486,11,289.824877
0.111921,9,289.834531
-2.889663,12,289.850235
1.9978,11,289.867008
3.28195,8,289.884612
16.116794,10,289.902136
-1.053746,8,289.915206
3.19922,11,289.928634
3.090934,11,289.942088
18.908549,9,289.951606
-0.649955,12,289.961349
11.246534,9,289.98089
4.933615,9,289.986905
3.523868,8,289.992903
15.569149,9,290.005726
20.500757,10,290.014993
12.551988,7,290.024493
-10.31317,9,290.028547
3.16871,12,290.040477
2.025273,12,290.059248
1.646087,12,290.071276
-0.594853,9,290.078708
1.352838,9,290.087588
4.356678,11,290.098105
20.172673,10,290.108799
5.542663,9,290.116817
1.401484,11,290.128555
4.052748,8,290.136986
-4.380535,8,290.149307
6.752597,10,290.16116
-4.709329,10,290.165844
-1.292504,10,290.183158
19.953125,11,290.195209
-3.72804,12,290.208965
5.920278,10,290.213461
1.59945,10,290.231264
3.695513,10,290.241306
2.589135,9,290.252658
18.741753,8,290.260813
-8.752762,11,290.274028
-0.352807,11,291.556062
10.842146,11,291.567237
1.395383,9,291.578854
2.566548,9,291.589962
-0.92277,9,291.599985
-3.054451,12,291.615114
3.39644,7,291.626517
-2.673471,11,291.640275
-8.639769,9,291.649972
-4.756951,10,291.664975
4.747045,9,291.672043
-9.289417,10,291.688404
0.908903,11,291.700211
6.606192,10,291.709111
-5.769362,10,291.722195
-1.730189,11,291.728599
-6.285727,9,291.747006
3.254056,10,291.76092
16.391878,10,291.773238
-1.003952,10,291.785107
-0.591,11,291.797971
-1.093009,10,291.809208
-7.78434,9,291.81588
4.467078,9,291.828472
-2.861329,10,291.839935
17.182321,8,291.847978
2.394999,9,291.858924
24.257191,11,291.858924
12.367388,8,291.878643
-8.25298,12,291.89193
18.061267,9,291.899953
14.129114,7,291.910738
-8.344715,11,291.924883
-3.172283,11,291.937773
-4.867844,9,291.94636
-4.181057,11,291.958853
2.694873,8,291.963091
-3.353503,8,291.979273
1.049528,11,291.987062
2.076203,10,292.000273
-5.400498,11,292.010816
14.972798,8,292.018841
-8.435595,9,292.028705
5.395413,9,292.028705
16.181119,11,292.042628
-3.636377,8,292.05811
16.198158,10,292.071174
-2.716879,10,292.084754
16.144086,9,292.096467
4.23008,11,292.10624
20.367044,10,292.117306
0.205175,10,292.128527
19.642415,12,292.142691
17.958375,11,292.153584
19.481116,11,292.158947
3.227052,8,292.16967
-0.418949,9,292.178587
-0.18089,8,292.193837
-1.466956,7,292.201191
-0.239362,10,292.208825
15.507277,11,292.225086
16.500424,10,292.233034
-0.341182,9,292.233034
16.410611,11,292.25215
11.785775,9,292.266514
-0.783279,10,292.275047
4.514344,8,292.284353
2.922426,11,292.295499
22.605559,11,292.30756
-0.852029,8,292.315788
-1.048799,9,292.319809
35.602067,13,292.328816
0.46486,9,292.343455
17.741269,9,292.350313
18.097285,11,292.363618
1.682472,10,292.36965
5.032233,10,292.37876
-0.916274,11,292.395201
13.217292,12,292.408699
-0.730802,11,292.421876
1.201059,10,292.437485
3.145831,8,292.448171
1.100117,12,292.464174
-1.724461,11,292.464174
4.423895,8,292.485382
-2.329296,7,292.495183
19.902536,12,292.510483
-0.139053,8,292.51119
1.406006,8,292.528596
0.916291,6,292.534619
-1.873523,10,292.540388
-7.82478,12,292.555811
-7.891423,9,292.566668
5.50653,9,292.571536
16.984391,10,292.588848
10.258798,10,292.598902
-2.362646,11,292.610602
8.703118,11,292.622633
-0.081012,10,292.632655
-0.964698,9,292.638451
-1.78786,10,292.650072
5.994555,11,292.658883
19.191321,9,292.671796
14.063429,9,292.687474
-11.318656,11,292.700132
2.068584,8,292.70901
11.826276,10,292.70901
15.624688,12,292.730783
22.107529,12,292.737132
11.302341,7,292.752456
1.88722,11,292.762923
-2.169975,9,292.769077
0.533029,10,292.785763
-8.5174,9,292.795125
20.621149,8,292.800762
-5.320025,9,292.809136
1.807803,11,292.816897
1.904338,9,292.835017
-1.144516,11,292.845179
13.875153,7,292.852002
2.001243,11,292.863073
4.279471,11,292.874742
6.309485,11,292.880351
8.314332,11,292.895676
1.984148,10,292.905836
0.825959,8,292.909223
22.324252,11,292.92755
3.527963,8,292.933463
-3.631541,9,292.946808
1.178764,10,292.958587
-0.307075,11,292.970309
1.49145,10,292.978521
-1.246345,8,292.978521
5.519599,10,293.00032
2.950181,8,293.009116
-1.761112,10,293.009116
-1.969027,11,293.03061
-4.382857,10,293.042265
-4.449538,9,293.05029
5.331068,12,293.063124
16.110452,10,293.075273
-1.920133,9,293.078804
2.852697,11,293.097944
17.009496,10,293.10908
0.27609,10,293.117577
-4.551445,12,293.128895
1.966888,9,293.139042
19.529852,9,293.150337
14.447993,10,293.160984
2.305215,11,293.174507
7.719895,13,293.187143
-5.006165,9,293.200226
2.441603,7,293.210908
19.766848,9,293.212989
2.53641,8,293.228736
-3.03973,8,293.228736
1.220295,10,293.249973
-4.812526,10,293.260837
18.662618,9,293.273392
19.272984,11,293.287146
-1.397019,11,293.297999
-4.298339,10,293.309088
-0.695147,10,293.322883
0.343567,11,293.334454
-0.121744,9,293.343909
-1.016499,11,293.356547
-6.229256,10,293.367652
5.278921,11,293.377684
13.963505,11,293.387305
-2.100081,9,293.395328
3.522686,9,293.404466
5.553873,11,293.416682
-0.028479,10,293.429283
-4.583677,8,293.440309
7.689431,12,293.456477
15.01262,10,293.467755
1.044854,9,293.469765
-3.099739,10,293.481506
-0.996767,8,293.494938
1.196029,8,293.500092
11.302953,9,293.513368
4.310359,9,293.524234
14.169666,10,293.529348
0.33439,12,293.550468
18.926862,12,293.559037
-10.205147,8,293.559037
-3.56523,10,293.580817
-5.722413,10,293.592622
-7.169422,12,293.607413
19.042372,9,293.61493
0.536159,9,293.621893
18.528528,9,293.62843
-1.036526,11,293.644528
4.133538,9,293.656032
18.427431,10,293.659091
-1.401826,12,293.678473
1.198361,9,293.690559
-6.474816,8,293.701152
-2.626302,11,293.7096
-2.66535,7,293.7096
15.236981,8,293.721172
-10.018676,10,293.728495
-2.41596,10,293.738742
-3.265143,11,293.761126
0.434092,8,293.771523
3.785839,8,293.778723
-1.598599,11,293.792792
1.128871,11,293.803403
-2.165846,12,293.818552
-2.062177,11,294.970254
11.83831,8,294.984365
20.5753,10,294.98639
6.911162,9,295.007003
3.926558,9,295.016649
6.18796,9,295.025822
17.801816,11,295.039565
-9.737681,10,295.050087
1.587966,11,295.061295
-2.532278,6,295.067309
0.566249,9,295.070045
9.118876,11,295.089402
-3.936192,10,295.101511
20.029132,9,295.110931
-3.273855,11,295.123149
-9.732734,10,295.133271
10.268554,9,295.14332
-3.53246,9,295.150259
25.69335,8,295.159172
-4.844868,7,295.17088
-2.987208,11,295.180793
14.815072,10,295.190835
-6.270639,8,295.20023
18.473377,10,295.210863
5.660412,12,295.222761
1.981166,8,295.231419
15.772624,8,295.240819
-1.024375,9,295.250088
5.255803,9,295.25885
2.581463,9,295.26697
-8.027472,9,295.280436
3.617638,10,295.292829
0.612431,10,295.310443
18.046211,9,295.326502
-3.464945,8,295.341432
14.582321,9,295.357552
18.028425,9,295.372277
28.875561,10,295.390208
-4.577932,9,295.401927
15.69409,11,295.409074
3.532786,8,295.422586
24.078152,13,295.442129
-0.544856,8,295.451648
16.740385,9,295.464494
19.316457,11,295.478765
14.328607,9,295.488895
-4.071314,10,295.504426
14.708768,8,295.516392
1.119945,10,295.528487
-3.666335,8,295.539748
3.153188,9,295.548758
18.408381,11,295.562998
2.760005,10,295.579202
-0.426044,10,295.593797
3.369918,10,295.605918
11.32229,10,295.622435
-6.165276,10,295.634596
-1.727869,11,295.650111
-3.259656,8,295.661882
1.855774,8,295.672526
-5.522934,9,295.682605
14.376473,10,295.695623
3.597776,10,295.706145
6.545705,9,295.71634
2.108497,9,295.727347
17.490306,12,295.742676
-5.153257,13,295.760078
1.209183,8,295.769084
3.5413,9,295.780286
-2.087036,14,295.795305
15.335289,9,295.806433
22.040623,11,295.818925
2.008584,11,295.832056
17.176727,10,295.845901
2.322204,10,295.858043
15.07937,11,295.869161
-2.823506,10,295.882293
3.478027,11,295.895301
-5.400893,8,295.904816
-9.099109,10,295.915933
-8.310206,11,295.931434
-3.084895,10,295.945196
-0.896307,9,295.957715
3.031342,8,295.966826
-1.813059,9,295.976833
-1.557307,11,295.988369
12.303101,8,295.997086
3.793686,9,296.007255
2.307116,10,296.018778
1.051804,9,296.029827
1.901545,10,296.040439
17.649665,9,296.050958
15.252469,8,296.060208
-5.466096,11,296.076832
14.818918,10,296.086928
-8.248858,9,296.096931
15.726869,12,296.109213
-5.299055,9,296.117234
-4.159037,10,296.128563
-7.173108,11,296.141856
10.6716,10,296.155796
22.171119,11,296.16685
-2.074004,10,296.178485
18.48831,10,296.191136
1.530929,8,296.197149
-0.531161,9,296.20701
-9.260712,10,296.218688
4.888906,12,296.23062
-1.060422,12,296.24279
1.172826,8,296.249958
23.440473,10,296.264442
4.500519,8,296.280931
5.715492,10,296.298624
2.790294,9,296.310808
-4.768311,11,296.327837
7.859793,10,296.341597
3.848731,10,296.354361
-1.023292,8,296.365976
-2.605565,10,296.380557
17.527005,8,296.390439
35.341423,10,296.400154
-5.997147,8,296.409571
22.485338,10,296.421874
-6.436486,10,296.428434
1.939071,11,296.448356
-9.156946,8,296.460558
-0.28703,9,296.473233
-4.077384,8,296.480775
17.026032,10,296.495482
-3.154607,10,296.50755
14.924163,12,296.518928
0.926055,11,296.53471
2.827908,11,296.547124
9.486553,10,296.558909
-7.343115,11,296.571862
2.163762,9,296.580407
-0.063124,10,296.587296
-4.081787,8,296.605354
8.542282,10,296.608879
-9.445232,11,296.630923
0.950939,12,296.644769
20.215652,12,296.656446
-9.202348,8,296.667003
21.741165,12,296.678555
3.557596,9,296.690807
15.885329,11,296.70535
-0.556546,8,296.709043
-1.037126,11,296.723437
-0.958567,11,296.738709
1.419354,10,296.738709
4.885598,9,296.758833
5.120537,9,296.761467
-4.377899,11,296.778579
15.139595,10,296.790813
8.050892,9,296.799875
-2.045524,10,296.811333
0.473436,8,296.817954
2.057106,10,296.82865
18.258467,10,296.837756
-1.07661,13,296.852704
-0.164935,11,296.862705
10.472807,10,296.877085
-4.382945,10,296.889393
2.067802,9,296.900088
13.886008,12,296.912862
18.870454,10,296.926573
9.942103,9,296.939778
4.464509,10,296.950142
-1.575271,8,296.9619
15.740407,8,296.9619
1.736713,11,296.980485
3.917016,12,296.995151
1.482192,11,297.00431
17.073116,10,297.015939
-4.876893,10,297.027992
21.492968,10,297.036534
0.074094,13,297.050118
6.086274,10,297.061223
10.914891,9,297.071806
19.426996,9,297.078607
-4.322277,10,297.089779
12.868127,11,297.103679
-1.323126,9,297.113215
3.223199,8,297.121623
-1.113329,11,297.132685
19.446405,8,297.142815
-0.791577,9,297.153861
1.607305,11,297.159065
-8.996553,10,297.17514
-3.231511,11,297.187032
-0.925484,9,297.196953
6.186159,9,297.202655
-5.541589,10,297.209047
-3.88193,9,297.223961
2.94796,9,297.234133
12.929207,10,297.234711
2.988287,12,297.255991
-2.400729,9,297.266045
14.276437,10,297.275246
0.797336,10,297.287271
-2.911906,9,297.300333
0.461954,10,297.308911
-5.26943,8,297.322652
-3.071325,10,297.332673
-4.682814,9,297.334747
-0.473058,12,297.357076
-8.041519,11,297.367892
-4.686639,7,297.374114
13.640823,10,297.388395
16.516851,8,297.397461
5.060947,9,298.510634
-2.99221,8,298.520736
-9.026092,8,298.532728
-6.097155,10,298.542042
1.209486,11,298.557928
11.398796,10,298.566863
4.080003,10,298.578537
1.475627,10,298.589149
-2.670209,11,298.600199
7.180841,12,298.614943
-4.46913,9,298.624604
34.155469,11,298.635642
3.024045,9,298.639128
12.378218,9,298.655509
12.032777,11,298.667041
-8.517792,11,298.678644
5.786614,11,298.686825
1.592124,8,298.686825
2.617544,9,298.708939
1.526235,6,298.714951
-2.100683,10,298.728535
-0.273874,8,298.739324
-4.241593,9,298.74997
-0.943771,11,298.767314
2.00877,9,298.778398
15.326151,8,298.788349
-5.241555,10,298.802765
-2.448246,11,298.808913
-4.285374,9,298.820581
-6.556224,10,298.83912
-5.194001,9,298.852322
0.979629,11,298.865281
1.251153,10,298.878686
7.232949,11,298.893303
6.143814,9,298.902482
-0.264513,7,298.913348
-6.160303,10,298.930459
13.958491,11,298.950013
-0.351519,10,298.96283
-4.59567,9,298.975464
-0.842078,7,298.983778
-2.627648,11,298.998034
-3.504796,10,299.009079
-3.226684,11,299.025613
-8.923144,10,299.028629
-9.220332,12,299.054373
3.580367,12,299.069741
-1.578863,8,299.078411
-2.362797,10,299.091809
21.908488,10,299.105738
6.617202,10,299.124209
-2.322707,10,299.137875
7.772415,10,299.150525
-5.834304,9,299.1591
0.912369,7,299.168681
-1.363949,9,299.17846
3.036796,10,299.188556
18.034793,10,299.20008
5.33083,9,299.209001
-5.93896,10,299.218663
2.531369,8,299.22859
2.389224,8,299.237214
-0.995276,10,299.248436
14.962364,11,299.259212
3.954199,11,299.273662
13.29165,11,299.282748
-6.136489,8,299.292075
13.205969,11,299.302741
-5.784083,9,299.309078
2.17231,10,299.318445
-10.053518,8,299.328463
5.471094,10,299.336136
16.043232,10,299.350028
23.770524,11,299.362897
2.99674,11,299.376688
8.986698,12,299.392475
3.224933,10,299.406185
19.456141,11,299.416893
-4.372715,10,299.429935
-2.432931,10,299.441298
-9.324152,8,299.450571
-1.104144,8,299.461313
1.727751,8,299.469516
-1.909268,9,299.482719
3.189482,8,299.492383
23.104276,11,299.510096
1.675556,9,299.526343
16.079889,10,299.540652
-5.336961,10,299.556884
3.643455,8,299.568518
7.495893,10,299.585159
1.511264,8,299.595785
0.544142,9,299.60538
4.122817,10,299.616413
-8.38003,11,299.628429
4.329056,9,299.639529
-0.435582,10,299.650082
17.504514,10,299.659225
-2.370761,10,299.674091
2.80805,10,299.684612
-0.271563,11,299.695385
36.029887,12,299.70587
3.790423,12,299.717904
22.597807,10,299.72841
0.268679,8,299.72841
-2.388435,10,299.740368
-12.229725,15,299.758876
11.30073,9,299.771774
8.669716,13,299.778799
27.740166,10,299.788253
-1.98008,9,299.805131
-0.17357,12,299.80933
15.971725,12,299.832809
-2.615187,9,299.843283
11.672769,11,299.855104
-4.952004,11,299.868775
13.226234,9,299.879408
3.667219,7,299.888489
2.631307,10,299.89765
15.528217,11,299.909416
5.539134,9,299.920577
33.006174,9,299.931863
7.414782,9,299.945117
2.373764,10,299.957117
13.957115,10,299.969244
1.850696,11,299.980812
-4.101509,10,299.99086
20.067734,9,300.000017
-2.147363,11,300.013905
-1.059724,11,300.027959
4.847378,9,300.038482
22.12083,10,300.050181
4.439824,9,300.058873
-5.031858,12,300.07148
3.196467,11,300.078774
21.646533,13,300.093625
-8.053647,8,300.10014
-3.472761,10,300.111079
-1.975621,9,300.120289
-1.066774,9,300.128851
-8.283649,11,300.137038
4.315223,10,300.152683
-10.807794,9,300.163305
-2.032397,12,300.174713
2.218186,8,300.18074
-8.496401,8,300.185335
-7.495693,11,300.200116
16.814451,11,300.215132
5.749607,10,300.226522
4.505762,10,300.23889
19.178464,10,300.249951
0.74624,11,300.261927
17.619896,10,300.275064
-6.521363,10,300.286511
-1.193495,8,300.293142
3.753461,8,300.300022
19.140982,12,300.317905
1.112146,11,300.328589
4.830634,13,300.338921
4.004218,9,300.350355
-0.332621,10,300.361022
14.942069,8,300.372927
1.152359,9,300.382983
3.027039,9,300.39292
-7.026726,11,300.406176
2.010912,8,300.413213
24.089601,10,300.428838
18.540587,10,300.445352
6.02655,11,300.458955
2.38521,7,300.466749
-1.934152,11,300.480544
-6.674296,10,300.492677
2.233247,12,300.504177
-1.961838,12,300.515933
20.681122,10,300.526775
18.833675,8,300.535386
-0.916372,8,300.54506
4.944244,8,300.55218
-0.853664,8,300.561088
12.674987,8,300.561088
3.528294,7,300.578786
-1.41606,10,300.586823
18.504193,10,300.598223
-3.402329,11,300.60884
-6.7529,10,300.60884
-5.880049,8,300.628402
1.586475,9,300.639378
-4.152172,9,300.639378
3.121793,9,300.65527
4.969652,8,300.664646
-1.771244,8,300.670986
5.984,11,300.678624
-4.437321,9,300.689729
-4.869308,9,300.700131
15.865962,12,300.714873
0.262528,9,300.725284
1.572751,10,300.734835
14.464831,9,300.74687
13.990877,8,300.75916
2.436806,11,300.769193
20.286936,13,300.778837
1.659996,8,300.787441
1.895247,9,300.800309
-6.752259,12,300.811297
16.768664,12,300.821276
-8.45128,12,300.828511
20.581169,11,300.848338
-3.588347,11,300.859075
-5.23664,10,300.870391
17.454171,9,302.047727
13.910122,9,302.059054
0.032535,6,302.065066
21.881416,10,302.076725
14.218408,10,302.086447
-2.407156,9,302.094501
10.963861,9,302.102476
4.506095,8,302.111034
6.386781,11,302.117875
17.690114,9,302.128548
0.621752,11,302.143011
2.128516,10,302.15598
5.125174,9,302.165497
-0.158914,11,302.183788
12.58462,10,302.193813
0.379756,8,302.200285
1.427519,9,302.211687
5.819403,11,302.226788
2.324215,7,302.232634
2.361435,12,302.243419
-1.017331,9,302.250185
2.230742,7,302.26196
9.575179,10,302.271983
-1.346737,12,302.278621
2.984005,9,302.292268
12.083732,11,302.307633
20.448954,8,302.315187
31.028013,8,302.323502
-11.822781,10,302.328882
3.570342,8,302.339247
3.525432,11,302.355149
-4.834453,14,302.358999
34.948101,10,302.380513
-5.602632,8,302.395801
-1.347339,10,302.409238
6.02791,10,302.423255
-3.201201,10,302.434401
-1.433988,11,302.446646
-10.393797,9,302.456269
-3.523752,10,302.465918
-7.577495,11,302.478696
0.995842,8,302.490936
-4.850085,10,302.500181
0.268952,9,302.508864
3.633618,10,302.528566
-1.424526,12,302.54249
-3.819775,9,302.55206
0.265508,9,302.562934
1.299051,10,302.569659
18.37674,10,302.578876
10.014301,11,302.593538
-2.451859,9,302.604728
1.200612,12,302.617914
-0.741821,11,302.631062
-6.474371,10,302.646331
-9.145637,10,302.65899
-12.033871,14,302.673233
-4.304654,9,302.682758
2.144984,9,302.687671
-2.04289,9,302.702678
12.170728,9,302.713238
12.983047,10,302.722941
0.380474,12,302.72873
4.250464,12,302.750007
1.093676,9,302.763025
5.149662,10,302.771613
1.044898,9,302.77843
13.883339,10,302.788118
-1.032258,10,302.809122
-3.009304,10,302.809122
12.399771,7,302.8271
16.535962,12,302.845348
4.390897,9,302.862005
14.885018,10,302.879801
-0.622631,9,302.893516
-1.807033,9,302.90466
6.070032,9,302.915453
5.91416,9,302.92769
16.026274,8,302.939883
15.610536,10,302.951971
-1.229351,11,302.965538
-1.841415,10,302.97858
-3.829981,9,302.992865
-3.553415,11,303.006652
14.764641,10,303.015169
2.87157,7,303.023916
1.217709,10,303.034437
-12.359351,9,303.045592
5.44393,9,303.056108
19.779491,12,303.065958
-3.336346,12,303.081449
-2.180568,8,303.089289
16.731455,11,303.0999
3.720532,7,303.107114
-10.837591,8,303.113425
-1.440913,9,303.126638
-6.796997,13,303.139262
1.059806,19,303.15712
5.348873,9,303.160765
-0.503787,11,303.178501
5.767449,8,303.18927
-4.96057,11,303.200269
-2.910829,10,303.211211
-3.337803,12,303.221245
15.224045,9,303.230899
-0.936652,11,303.24269
5.749878,9,303.250215
4.457814,8,303.259017
32.616041,8,303.259017
1.244922,10,303.278638
7.099496,12,303.290302
0.748163,10,303.301975
14.711504,8,303.30896
11.395839,11,303.319566
3.804207,9,303.328929
17.763346,10,303.335723
2.789903,9,303.335723
12.711518,10,303.3589
17.178035,11,303.371629
4.66495,12,303.383215
35.299445,9,303.394505
-0.166484,12,303.410501
16.784702,8,303.4203
-3.973148,10,303.431937
-4.473907,11,303.445249
-0.376567,11,303.459095
7.094774,10,303.461719
-2.239007,13,303.482549
1.78544,8,303.493296
2.883562,8,303.500128
34.275572,10,303.509604
-7.189199,10,303.521161
2.285598,10,303.528595
3.026861,12,303.539294
33.589971,13,303.563348
-2.386901,9,303.569694
7.458622,9,303.578576
-6.267977,7,303.58983
-2.354731,9,303.59785
4.937814,10,303.608715
-2.35767,11,303.619101
4.490698,11,303.628642
20.924452,10,303.639016
2.510141,8,303.648047
13.271392,9,303.658168
0.384548,11,303.669837
5.217758,11,303.681452
14.745083,9,303.691494
16.073749,10,303.704676
-1.933907,9,303.714848
-7.144745,9,303.728433
-3.66332,10,303.742672
2.381252,10,303.760569
9.503983,11,303.772938
-1.165112,11,303.795558
19.326761,10,303.81164
-2.971224,8,303.828531
14.027053,8,303.83862
7.419373,11,303.850004
4.477626,10,303.861127
4.67534,11,303.873198
0.834757,11,303.886128
11.436674,9,303.886128
17.830341,9,303.913233
13.526923,9,303.931155
-0.47133,10,303.945463
3.295435,13,304.068038
-8.535853,11,304.111186
20.619849,9,304.122902
-0.442009,11,304.138761
16.521651,9,304.148293
2.784473,8,304.15893
1.307279,10,304.170619
-1.98728,9,304.182216
-0.778755,7,304.190258
1.39959,11,304.200333
-5.790722,11,304.21971
4.105694,10,304.232297
0.130786,9,304.243418
-2.931838,10,304.256755
3.752518,8,304.265927
1.281254,10,304.277812
35.458016,10,304.291759
19.486136,10,304.302455
-2.302716,10,304.309199
15.462313,9,304.322875
-7.636515,12,304.328463
1.891148,10,304.339171
2.469971,11,304.363267
22.117435,10,304.378512
-10.826613,12,304.39699
15.480438,10,304.410776
-1.122833,11,304.425202
16.783327,8,304.437746
3.167184,8,304.449931
15.703617,10,304.461805
1.620582,8,304.471825
-1.886259,9,304.478569
2.80452,9,304.489958
18.412634,9,304.500014
1.029074,13,304.509236
-9.198284,10,304.5223
3.503456,8,304.528825
1.042238,9,304.544236
-1.063661,11,304.55595
-2.537016,11,304.566973
0.423451,9,304.571135
-5.954132,12,305.654682
1.136981,10,305.659241
-0.505032,11,305.678487
0.06009,9,305.689147
21.026937,10,305.702043
2.84103,8,305.711107
0.201048,9,305.717721
19.588597,9,305.728844
9.363249,11,305.736077
5.17617,11,305.754874
0.470903,13,305.770004
23.041243,10,305.778541
3.228744,8,305.788678
-10.278717,12,305.800074
0.135756,10,305.809144
-8.210427,10,305.82161
6.199728,9,305.828745
17.176222,12,305.838687
-3.678014,8,305.854608
4.347097,10,305.863589
-9.751751,9,305.87849
14.474591,10,305.891563
2.595016,8,305.900171
-6.634854,12,305.915383
-4.454195,10,305.930735
32.26247,10,305.943375
3.646851,11,305.954752
-1.765537,9,305.959237
3.173473,9,305.973352
-1.908211,10,305.984904
-3.95716,8,305.987228
1.053467,12,306.00627
-2.147809,7,306.014407
3.725245,10,306.026066
16.629432,10,306.036927
-0.713925,11,306.047061
-6.322819,11,306.061224
18.135698,12,306.065912
-0.977613,9,306.084087
-8.117293,10,306.094133
0.373607,8,306.102285
-3.099318,8,306.111306
4.457889,9,306.113606
6.166618,9,306.131568
-0.712499,9,306.141604
21.390966,12,306.152286
0.487955,7,306.159206
4.232861,12,306.173703
14.800213,11,306.182751
15.447057,8,306.194001
3.098268,8,306.202717
1.200803,10,306.212919
-3.026784,12,306.218538
0.167019,10,306.236228
4.010492,10,306.246926
-2.876805,9,306.257687
-0.456065,8,306.264942
1.932279,9,306.275097
1.75595,10,306.285368
1.858073,10,306.294276
16.977724,12,306.305591
5.247608,8,306.31266
-1.169977,8,306.324437
0.914366,11,306.337718
0.276346,11,306.351321
-1.084435,8,306.360666
20.141665,11,306.372925
16.4827,8,306.383419
3.997332,10,306.392492
-1.24833,10,306.406049
4.219685,9,306.419277
-0.749314,10,306.428619
-1.27397,11,306.446095
-3.005482,8,306.457527
1.164026,8,306.465412
1.207796,10,306.481716
-2.7987,11,306.497799
22.214799,10,306.508896
0.857855,9,306.522319
-6.467263,9,306.534154
-4.686408,10,306.54505
-1.059095,10,306.556625
0.531219,7,306.568733
-9.818868,11,306.586815
2.314425,10,306.597946
20.541442,12,306.611799
0.008963,7,306.621387
18.136137,11,306.634364
36.760747,9,306.640809
13.993931,11,306.661232
15.538343,9,306.67456
1.8008,9,306.685537
-9.943411,10,306.697027
16.173966,10,306.713108
-2.042254,10,306.728577
-0.593747,10,306.741482
2.090077,10,306.752463
18.759804,9,306.764314
16.4814,11,306.780595
4.512947,8,306.789792
3.485088,9,306.799871
-6.218832,11,306.808874
-0.199057,10,306.820893
-0.79902,9,306.835862
-2.378435,9,306.842632
0.504112,10,306.860996
-3.153464,12,306.874465
-4.506819,9,306.884484
-6.906939,9,306.88766
19.958249,11,306.904293
5.427025,11,306.908953
-2.43808,8,306.932525
-5.160539,9,306.944994
15.29006,9,306.954882
-1.974494,8,306.965509
-3.016542,8,306.975755
-8.282499,10,306.986835
