episode,deliveries_completed,fuel_used,steps_taken,reward
8697,3,17.0,16,90.157
8698,3,17.0,16,90.157
8699,3,17.0,16,89.857
8700,3,17.0,16,90.157
8701,3,17.0,16,90.157
8702,3,17.0,16,90.157
8703,3,17.0,16,90.157
8704,3,17.0,16,89.857
8705,3,17.0,16,90.157
8706,3,17.0,16,90.157
8707,3,17.0,16,90.157
8708,3,17.0,16,90.457
8709,3,17.0,16,90.157
8710,3,17.0,16,90.157
8711,3,17.0,16,90.157
8712,3,17.0,16,90.157
8713,3,17.0,16,90.157
8714,3,17.0,16,90.157
8715,3,17.0,16,90.157
8716,3,17.0,16,90.157
8717,3,17.0,16,90.157
8718,3,17.0,16,90.157
8719,3,17.0,16,90.457
8720,3,17.0,16,90.157
8721,3,17.0,16,90.157
8722,3,17.0,17,89.007
8723,3,17.0,16,90.157
8724,3,17.0,16,89.857
8725,3,17.0,16,90.157
8726,3,17.0,16,90.157
8727,3,17.0,16,90.157
8728,3,17.0,16,90.157
8729,3,17.0,16,90.157
8730,3,17.0,16,90.157
8731,3,17.0,16,90.157
8732,3,17.0,16,90.157
8733,3,17.0,16,90.157
8734,3,17.0,16,90.157
8735,3,17.0,16,90.157
8736,3,17.0,16,90.157
8737,3,17.0,16,90.157
8738,3,17.0,16,90.157
8739,3,17.0,16,90.157
8740,3,17.0,16,90.157
8741,3,17.0,16,90.157
8742,3,17.0,16,90.157
8743,3,17.0,16,90.157
8744,3,17.0,16,90.157
8745,3,17.0,16,90.157
8746,3,17.0,16,90.157
8747,3,17.0,16,90.157
8748,3,17.0,16,90.157
8749,3,17.0,16,90.157
8750,1,19.5,20,21.439
8751,3,17.0,16,90.157
8752,3,17.0,16,90.157
8753,3,17.0,16,90.157
8754,3,17.0,16,90.157
8755,3,17.0,16,90.157
8756,3,17.0,16,90.157
8757,3,17.0,16,90.157
8758,3,17.0,16,90.157
8759,3,17.0,16,90.157
8760,3,17.0,16,90.157
8761,3,17.0,16,90.157
8762,3,17.0,16,90.157
8763,3,17.0,16,90.157
8764,3,17.0,16,90.157
8765,3,17.0,16,90.157
8766,3,17.0,16,90.157
8767,3,17.0,16,90.157
8768,3,17.0,16,90.157
8769,3,17.0,16,90.157
8770,3,17.0,16,89.857
8771,3,17.0,16,90.157
8772,3,17.0,16,90.157
8773,2,20.0,20,41.185
8774,3,17.0,16,90.157
8775,3,17.0,16,90.157
8776,3,17.0,16,90.157
8777,3,17.0,16,90.157
8778,3,17.0,16,90.157
8779,3,17.0,16,90.157
8780,3,17.0,16,90.157
8781,3,17.0,16,90.157
8782,3,17.0,16,90.157
8783,3,17.0,16,90.157
8784,3,17.0,16,90.157
8785,3,17.0,16,90.157
8786,3,17.0,16,90.157
8787,3,17.0,16,90.157
8788,3,17.0,16,90.157
8789,3,19.0,18,90.357
8790,3,17.0,16,90.157
8791,3,17.0,16,90.157
8792,3,17.0,16,90.157
8793,3,17.0,16,90.157
8794,3,17.0,16,90.157
8795,3,17.0,16,90.157
8796,3,17.0,16,90.157
8797,3,17.0,16,90.157
8798,3,17.0,16,90.157
8799,3,17.0,16,90.157
8800,3,17.0,16,90.157
8801,3,17.0,16,90.157
8802,3,17.0,16,90.157
8803,3,17.0,16,90.157
8804,3,17.0,16,90.157
8805,3,17.0,16,90.157
8806,3,17.0,16,90.157
8807,3,17.0,16,90.157
8808,3,17.0,16,90.457
8809,3,17.0,16,90.457
8810,3,17.0,16,90.157
8811,3,17.0,16,90.157
8812,3,17.0,16,90.157
8813,3,17.0,16,90.157
8814,3,17.0,16,89.857
8815,2,20.0,20,41.185
8816,3,17.0,16,90.157
8817,3,17.0,16,90.157
8818,3,17.0,16,90.157
8819,3,17.0,16,90.157
8820,3,17.0,16,90.157
8821,3,17.0,16,90.157
8822,3,17.0,16,90.157
8823,3,17.0,16,90.157
8824,3,17.0,16,90.157
8825,3,17.0,16,90.157
8826,3,17.0,16,90.157
8827,3,17.0,16,90.157
8828,3,17.0,16,90.157
8829,3,17.0,16,90.157
8830,3,17.0,16,90.157
8831,3,17.0,16,90.157
8832,3,17.0,16,90.157
8833,3,17.0,16,90.157
8834,3,17.0,16,90.157
8835,3,17.0,16,90.157
8836,3,17.0,16,90.157
8837,3,17.0,16,90.157
8838,3,17.0,16,90.157
8839,3,17.0,16,90.157
8840,3,17.0,16,90.157
8841,3,17.0,16,90.157
8842,3,17.0,16,90.157
8843,3,17.0,16,90.157
8844,3,17.0,16,90.157
8845,3,17.0,16,90.157
8846,3,17.0,16,90.157
8847,3,17.0,16,90.157
8848,3,17.0,16,90.157
8849,3,17.0,16,90.157
8850,3,17.0,16,90.157
8851,3,17.0,16,90.157
8852,3,17.0,16,90.157
8853,3,17.0,16,90.157
8854,0,20.0,21,2.333
8855,3,17.0,16,90.157
8856,3,17.0,16,90.157
8857,3,17.0,16,90.157
8858,3,17.0,16,90.157
8859,3,17.0,16,90.157
8860,3,17.0,16,90.157
8861,3,17.0,16,90.457
8862,3,17.0,16,90.157
8863,3,17.0,16,90.157
8864,3,17.0,16,90.157
8865,3,17.0,16,90.157
8866,1,19.5,20,21.439
8867,3,17.0,16,90.157
8868,3,17.0,16,90.157
8869,3,17.0,16,90.157
8870,3,17.0,16,90.157
8871,3,17.0,16,90.157
8872,3,17.0,16,90.157
8873,3,17.0,16,90.157
8874,3,17.0,16,90.157
8875,3,17.0,16,90.157
8876,3,17.0,16,90.457
8877,3,17.0,16,90.157
8878,3,17.0,16,90.157
8879,3,17.0,16,90.157
8880,3,17.0,16,90.157
8881,3,17.0,16,90.157
8882,3,17.0,16,90.157
8883,3,17.0,16,90.157
8884,3,17.0,16,90.157
8885,3,17.0,16,90.157
8886,3,17.0,16,90.157
8887,3,17.0,16,90.457
8888,3,17.0,16,90.157
8889,3,17.0,16,90.157
8890,3,17.0,16,90.157
8891,3,17.0,16,90.157
8892,3,17.0,16,90.157
8893,3,17.0,16,90.157
8894,2,20.0,20,41.185
8895,3,17.0,16,90.157
8896,3,17.0,16,90.157
8897,3,17.0,16,90.157
8898,3,17.0,16,90.157
8899,3,17.0,16,90.157
8900,3,17.0,16,90.157
8901,3,17.0,16,90.157
8902,3,17.0,16,90.157
8903,3,17.0,16,90.157
8904,3,17.0,16,90.157
8905,3,17.0,16,90.157
8906,3,17.0,16,90.157
8907,3,17.0,16,90.457
8908,3,17.0,16,90.157
8909,3,17.0,16,90.157
8910,3,17.0,16,90.457
8911,3,17.0,16,90.157
8912,3,17.0,16,90.457
8913,3,17.0,16,90.157
8914,3,17.0,16,90.157
8915,3,17.0,16,90.157
8916,3,17.0,16,90.157
8917,3,17.0,16,90.157
8918,3,17.0,16,90.157
8919,3,17.0,16,90.157
8920,3,17.0,16,90.157
8921,3,17.0,16,90.157
8922,3,17.0,16,90.157
8923,3,17.0,16,90.157
8924,3,17.0,16,90.157
8925,3,17.0,16,90.157
8926,3,17.0,16,90.157
8927,3,17.0,16,90.157
8928,3,17.0,16,90.157
8929,3,17.0,16,90.157
8930,3,17.0,16,90.157
8931,3,17.0,16,90.157
8932,3,17.0,16,90.457
8933,3,17.0,16,90.157
8934,3,17.0,16,90.157
8935,3,17.0,16,90.157
8936,3,17.0,16,90.157
8937,3,17.0,16,90.157
8938,2,20.0,21,40.135
8939,3,17.0,16,90.157
8940,3,17.0,16,90.157
8941,3,17.0,16,90.157
8942,3,17.0,16,90.157
8943,3,17.0,16,90.157
8944,3,17.0,16,90.157
8945,3,17.0,16,90.157
8946,3,17.0,16,90.157
8947,3,17.0,16,90.157
8948,3,17.0,16,90.157
8949,3,17.0,16,90.157
8950,3,17.0,16,90.157
8951,3,17.0,16,90.157
8952,3,17.0,16,90.157
8953,3,17.0,16,90.157
8954,3,17.0,16,90.157
8955,3,17.0,16,90.157
8956,3,17.0,16,90.157
8957,3,17.0,16,90.157
8958,3,17.0,16,90.157
8959,3,17.0,16,90.157
8960,3,17.0,16,90.157
8961,3,17.0,16,90.157
8962,3,17.0,16,90.157
8963,3,17.0,16,90.157
8964,3,17.0,16,90.157
8965,3,17.0,16,90.157
8966,3,17.0,16,90.157
8967,3,17.0,16,90.157
8968,3,17.0,16,90.157
8969,3,17.0,16,90.457
8970,3,17.0,16,90.157
8971,3,17.0,16,90.157
8972,3,17.0,16,90.157
8973,3,17.0,16,90.157
8974,3,17.0,16,90.157
8975,3,17.0,16,90.157
8976,3,17.0,16,90.157
8977,3,17.0,16,90.157
8978,3,17.0,16,90.157
8979,3,17.0,16,90.157
8980,3,17.0,16,90.157
8981,3,17.0,16,90.157
8982,3,17.0,16,90.457
8983,3,17.0,16,90.157
8984,3,17.0,16,90.157
8985,3,17.0,16,90.157
8986,3,17.0,16,90.157
8987,3,17.0,16,90.157
8988,3,17.0,16,90.157
8989,3,17.0,16,90.157
8990,3,17.0,16,90.157
8991,3,19.0,18,90.257
8992,3,17.0,16,90.157
8993,3,17.0,16,90.157
8994,3,17.0,16,90.157
8995,3,17.0,16,90.157
8996,3,17.0,16,90.157
8997,3,17.0,16,90.157
8998,3,17.0,16,90.157
8999,3,19.0,18,90.357
9000,3,17.0,16,90.157
9001,3,17.0,16,90.457
9002,3,17.0,16,90.157
9003,3,17.0,16,90.157
9004,3,17.0,16,90.157
9005,3,17.0,16,90.157
9006,3,17.0,16,90.157
9007,3,17.0,16,90.157
9008,3,17.0,16,90.157
9009,3,19.0,18,90.357
9010,3,17.0,16,90.157
9011,3,17.0,16,90.157
9012,3,17.0,16,90.157
9013,3,17.0,16,90.157
9014,3,17.0,16,90.157
9015,3,17.0,16,90.157
9016,3,17.0,16,90.157
9017,3,17.0,16,90.157
9018,3,17.0,16,90.157
9019,3,17.0,16,90.157
9020,3,17.0,16,90.157
9021,3,19.0,18,90.357
9022,3,17.0,16,90.157
9023,3,17.0,16,90.157
9024,3,17.0,16,90.157
9025,3,17.0,16,90.157
9026,3,17.0,16,90.157
9027,3,17.0,16,90.157
9028,2,20.0,20,43.957
9029,3,17.0,16,90.157
9030,3,17.0,16,90.157
9031,3,17.0,16,90.457
9032,3,17.0,16,90.157
9033,3,17.0,16,90.157
9034,3,17.0,16,90.157
9035,3,17.0,16,90.157
9036,3,17.0,16,90.157
9037,3,17.0,16,90.157
9038,3,17.0,16,90.157
9039,3,17.0,16,90.157
9040,3,17.0,16,90.157
9041,3,17.0,16,90.157
9042,3,17.0,16,90.157
9043,3,17.0,16,90.157
9044,3,17.0,16,90.157
9045,3,16.5,16,90.207
9046,3,17.0,16,90.157
9047,3,17.0,16,90.157
9048,3,17.0,16,90.157
9049,3,17.0,16,90.157
9050,3,17.0,16,90.157
9051,3,19.0,18,90.257
9052,3,17.0,16,90.157
9053,3,17.0,16,90.157
9054,3,17.0,16,90.157
9055,3,17.0,16,90.157
9056,3,19.0,18,90.357
9057,3,19.0,18,90.357
9058,3,17.0,16,90.157
9059,3,17.0,16,90.157
9060,3,17.0,16,90.157
9061,3,17.0,16,90.157
9062,3,17.0,16,90.157
9063,3,17.0,16,90.157
9064,3,17.0,16,90.157
9065,3,17.0,16,90.157
9066,3,17.0,16,90.157
9067,3,17.0,16,90.157
9068,3,17.0,16,90.157
9069,3,17.0,16,90.157
9070,3,17.0,16,90.157
9071,3,17.0,16,90.157
9072,3,17.0,16,90.457
9073,3,17.0,16,90.157
9074,3,17.0,16,90.157
9075,3,17.0,16,90.157
9076,3,17.0,16,90.157
9077,3,17.0,16,90.457
9078,3,17.0,16,90.457
9079,3,17.0,16,90.157
9080,3,17.0,16,90.157
9081,3,17.0,16,90.157
9082,3,17.0,16,90.157
9083,3,17.0,16,90.157
9084,3,17.0,16,90.157
9085,3,17.0,16,90.157
9086,3,17.0,16,90.157
9087,3,17.0,16,90.157
9088,3,17.0,16,90.157
9089,3,17.0,16,90.157
9090,3,19.0,18,89.957
9091,3,17.0,16,90.157
9092,3,17.0,16,90.157
9093,3,17.0,16,90.157
9094,3,17.0,16,90.157
9095,3,17.0,16,89.857
9096,3,17.0,16,89.857
9097,3,17.0,16,90.157
9098,3,17.0,16,90.157
9099,3,19.0,18,90.357
9100,3,17.0,16,90.157
9101,3,17.0,16,90.157
9102,3,17.0,16,90.157
9103,3,17.0,16,90.157
9104,3,17.0,16,90.157
9105,3,17.0,16,90.157
9106,3,17.0,16,90.157
9107,3,19.0,18,90.357
9108,3,19.0,18,90.657
9109,3,17.0,16,90.157
9110,3,17.0,16,90.157
9111,3,17.0,16,90.157
9112,3,17.0,16,90.157
9113,3,17.0,16,90.457
9114,3,17.0,16,90.157
9115,3,17.0,16,90.457
9116,3,17.0,16,90.157
9117,3,17.0,16,89.857
9118,3,17.0,16,90.157
9119,3,17.0,16,89.857
9120,3,17.0,16,90.157
9121,3,17.0,16,90.157
9122,3,17.0,16,90.157
9123,3,17.0,16,90.157
9124,3,17.0,16,90.157
9125,3,17.0,16,90.157
9126,3,17.0,16,90.157
9127,3,17.0,16,90.157
9128,3,17.0,16,90.157
9129,3,17.0,16,90.157
9130,3,17.0,16,90.157
9131,3,17.0,16,90.157
9132,3,17.0,16,90.157
9133,3,17.0,16,90.157
9134,3,19.0,18,90.657
9135,3,17.0,16,90.157
9136,3,17.0,16,90.157
9137,3,17.0,16,90.157
9138,3,17.0,16,90.457
9139,3,17.0,16,90.157
9140,3,17.0,16,90.157
9141,3,17.0,16,90.157
9142,1,19.5,20,22.289
9143,3,17.0,16,90.157
9144,3,17.0,16,90.157
9145,3,17.0,16,90.157
9146,3,17.0,16,90.157
9147,3,17.0,16,90.157
9148,3,17.0,16,90.157
9149,3,17.0,16,90.157
9150,3,17.0,16,90.157
9151,3,17.0,16,90.157
9152,3,17.0,16,90.157
9153,3,17.0,16,90.457
9154,3,17.0,16,90.157
9155,3,17.0,16,90.157
9156,3,17.0,16,90.157
9157,3,17.0,16,90.157
9158,3,17.0,16,90.157
9159,3,17.0,16,90.157
9160,3,17.0,16,90.157
9161,3,17.0,16,90.157
9162,3,17.0,16,90.157
9163,3,17.0,16,90.157
9164,3,17.0,16,90.157
9165,3,17.0,16,90.157
9166,2,20.0,20,41.185
9167,3,17.0,16,90.157
9168,3,17.0,16,90.157
9169,2,19.5,200,-152.699
9170,3,17.0,16,90.157
9171,3,17.0,16,90.157
9172,3,17.0,16,90.157
9173,3,17.0,16,90.157
9174,3,17.0,16,90.157
9175,3,17.0,16,90.157
9176,3,17.0,16,90.157
9177,3,17.0,16,90.157
9178,3,17.0,16,90.157
9179,3,17.0,16,90.157
9180,3,17.0,16,90.157
9181,3,17.0,16,90.157
9182,3,17.0,16,90.157
9183,3,17.0,16,90.157
9184,3,17.0,16,90.157
9185,3,17.0,16,90.157
9186,3,17.0,16,90.157
9187,3,17.0,16,90.157
9188,3,17.0,16,90.157
9189,3,17.0,16,90.157
9190,3,17.0,16,90.157
9191,3,17.0,16,90.157
9192,3,17.0,16,90.157
9193,3,17.0,16,90.157
9194,3,17.0,16,90.157
9195,3,17.0,16,90.157
9196,3,17.0,16,90.157
9197,3,17.0,16,90.157
9198,3,17.0,16,90.157
9199,3,17.0,16,89.857
9200,3,17.0,16,90.157
9201,3,17.0,16,90.157
9202,3,17.0,16,90.157
9203,3,17.0,16,90.157
9204,3,17.0,16,90.157
9205,3,17.0,16,90.157
9206,3,17.0,16,90.157
9207,3,17.0,16,90.157
9208,3,17.0,16,90.157
9209,3,17.0,16,90.157
9210,3,17.0,16,90.157
9211,3,17.0,16,90.157
9212,3,17.0,16,90.157
9213,3,17.0,16,90.457
9214,3,17.0,16,90.157
9215,3,17.0,16,90.157
9216,3,17.0,16,90.157
9217,3,17.0,16,90.157
9218,3,17.0,16,90.157
9219,3,17.0,16,90.157
9220,3,17.0,16,90.157
9221,3,17.0,16,90.157
9222,3,17.0,16,90.157
9223,3,17.0,16,90.157
9224,3,17.0,16,90.157
9225,2,19.5,20,35.607
9226,3,17.0,16,90.457
9227,3,17.0,16,90.157
9228,3,17.0,16,90.157
9229,3,17.0,16,90.157
9230,3,17.0,16,90.157
9231,3,17.0,16,90.157
9232,3,17.0,16,90.157
9233,3,17.0,16,90.157
9234,3,17.0,16,90.157
9235,3,17.0,16,90.157
9236,2,19.5,200,-152.699
9237,3,17.0,16,90.157
9238,3,17.0,16,90.157
9239,3,17.0,16,89.857
9240,3,17.0,16,90.157
9241,3,17.0,16,90.157
9242,3,17.0,16,90.157
9243,3,17.0,16,90.157
9244,3,17.0,16,90.157
9245,3,17.0,16,90.157
9246,3,17.0,16,90.157
9247,3,17.0,16,90.157
9248,3,17.0,16,90.157
9249,3,17.0,16,90.157
9250,3,17.0,16,90.157
9251,3,17.0,16,90.157
9252,3,17.0,16,90.157
9253,3,17.0,16,90.157
9254,3,17.0,16,90.457
9255,3,17.0,16,90.157
9256,3,17.0,16,90.157
9257,3,17.0,16,90.157
9258,3,17.0,16,90.157
9259,3,17.0,16,90.157
9260,3,17.0,16,90.157
9261,3,17.0,16,90.157
9262,3,17.0,16,90.157
9263,3,17.0,16,90.157
9264,3,17.0,16,90.157
9265,3,17.0,16,90.157
9266,3,17.0,16,90.157
9267,3,17.0,16,90.157
9268,3,17.0,16,90.157
9269,3,17.0,16,90.157
9270,3,17.0,16,90.157
9271,3,17.0,16,90.157
9272,3,17.0,16,90.157
9273,3,17.0,16,90.157
9274,3,17.0,16,90.157
9275,3,17.0,16,90.157
9276,3,17.0,16,90.157
9277,3,17.0,16,90.157
9278,3,17.0,16,90.157
9279,3,17.0,16,90.157
9280,3,17.0,16,90.157
9281,3,17.0,16,90.157
9282,3,17.0,16,90.157
9283,3,17.0,16,90.157
9284,3,17.0,16,90.157
9285,3,17.0,16,90.157
9286,3,17.0,16,90.157
9287,3,17.0,16,90.157
9288,3,17.0,16,90.157
9289,3,17.0,16,90.157
9290,3,17.0,16,90.157
9291,2,19.5,200,-152.699
9292,3,17.0,16,90.157
9293,3,17.0,16,90.157
9294,3,17.0,16,90.157
9295,3,17.0,16,90.157
9296,3,17.0,16,90.457
9297,3,17.0,16,90.157
9298,3,17.0,16,90.157
9299,3,17.0,16,90.157
9300,3,17.0,16,90.157
9301,3,17.0,16,90.157
9302,3,17.0,16,90.157
9303,3,17.0,16,90.157
9304,3,17.0,16,90.157
9305,3,17.0,16,90.157
9306,3,17.0,16,90.157
9307,3,17.0,16,90.157
9308,3,17.0,16,90.157
9309,3,17.0,16,90.157
9310,3,17.0,16,90.157
9311,3,17.0,16,90.157
9312,3,17.0,16,90.457
9313,3,17.0,16,90.157
9314,3,17.0,16,89.857
9315,3,17.0,16,90.157
9316,3,17.0,16,90.157
9317,3,17.0,16,90.157
9318,3,17.0,16,90.157
9319,3,17.0,16,90.157
9320,3,17.0,16,90.157
9321,3,17.0,16,90.157
9322,3,17.0,16,90.157
9323,3,17.0,16,90.157
9324,3,17.0,16,90.157
9325,3,17.0,16,90.157
9326,3,17.0,16,90.157
9327,3,17.0,16,90.157
9328,3,17.0,16,90.157
9329,3,17.0,16,90.157
9330,3,17.0,16,90.157
9331,3,17.0,16,90.157
9332,3,17.0,16,90.157
9333,3,17.0,16,90.157
9334,3,17.0,16,90.157
9335,3,17.0,16,90.157
9336,3,17.0,16,90.157
9337,3,17.0,16,90.157
9338,3,17.0,16,90.157
9339,3,17.0,16,90.157
9340,3,17.0,16,90.157
9341,3,17.0,16,90.157
9342,3,17.0,16,90.157
9343,3,17.0,16,90.157
9344,3,17.0,16,90.157
9345,3,17.0,16,90.157
9346,3,17.0,16,90.157
9347,3,17.0,16,90.157
9348,3,17.0,16,90.157
9349,3,17.0,16,90.157
9350,3,17.0,16,90.157
9351,3,17.0,16,90.157
9352,3,17.0,16,90.157
9353,3,17.0,16,90.157
9354,3,17.0,16,90.157
9355,3,17.0,16,90.157
9356,3,17.0,16,90.157
9357,3,17.0,16,90.157
9358,3,17.0,16,90.157
9359,3,17.0,16,90.457
9360,3,17.0,16,90.157
9361,3,17.0,16,90.157
9362,3,17.0,16,90.157
9363,3,17.0,16,90.157
9364,3,17.0,16,90.157
9365,3,17.0,16,90.157
9366,3,17.0,16,90.157
9367,3,17.0,16,90.157
9368,3,17.0,16,90.157
9369,3,17.0,16,90.157
9370,3,17.0,16,90.157
9371,3,17.0,16,90.157
9372,3,17.0,16,90.157
9373,3,17.0,16,90.157
9374,3,17.0,16,90.457
9375,3,17.0,16,90.157
9376,3,17.0,16,90.157
9377,3,17.0,16,90.157
9378,3,17.0,16,90.157
9379,3,17.0,16,90.157
9380,3,17.0,16,90.157
9381,3,17.0,16,90.157
9382,3,17.0,16,89.857
9383,3,16.5,16,90.207
9384,3,17.0,16,90.157
9385,3,17.0,16,90.157
9386,3,17.0,16,90.157
9387,3,17.0,16,90.457
9388,3,17.0,16,90.157
9389,3,17.0,16,90.157
9390,3,17.0,16,90.157
9391,3,17.0,16,90.157
9392,3,17.0,16,90.157
9393,3,17.0,16,90.157
9394,3,17.0,16,90.157
9395,2,20.0,27,33.835
9396,3,17.0,16,90.157
9397,3,17.0,16,90.157
9398,3,17.0,16,90.157
9399,3,17.0,16,90.157
9400,3,17.0,16,90.157
9401,3,17.0,16,90.157
9402,3,17.0,16,90.157
9403,3,17.0,16,90.157
9404,3,17.0,16,90.157
9405,3,17.0,16,90.157
9406,3,17.0,16,89.857
9407,3,17.0,16,90.157
9408,3,17.0,16,90.157
9409,3,17.0,16,90.157
9410,3,17.0,16,90.157
9411,1,19.5,20,22.289
9412,3,17.0,16,90.157
9413,3,17.0,16,90.157
9414,3,17.0,16,90.157
9415,3,17.0,16,90.157
9416,3,16.5,16,90.207
9417,3,17.0,16,90.157
9418,3,17.0,16,90.157
9419,3,17.0,16,90.157
9420,3,17.0,16,90.157
9421,3,17.0,16,90.157
9422,3,17.0,16,90.157
9423,3,17.0,16,90.157
9424,3,17.0,16,90.157
9425,3,17.0,16,90.157
9426,3,17.0,16,90.157
9427,3,17.0,16,90.157
9428,3,17.0,16,90.157
9429,3,17.0,16,90.157
9430,3,17.0,16,90.157
9431,3,17.0,16,90.157
9432,3,17.0,16,90.457
9433,3,17.0,16,90.157
9434,3,17.0,16,90.157
9435,3,17.0,16,90.157
9436,3,17.0,16,90.157
9437,3,17.0,16,90.157
9438,3,17.0,16,90.157
9439,3,17.0,16,90.157
9440,3,17.0,16,90.157
9441,3,17.0,16,90.157
9442,3,17.0,16,90.157
9443,3,17.0,16,90.157
9444,3,17.0,16,90.157
9445,3,17.0,16,89.857
9446,3,17.0,16,90.157
9447,3,17.0,16,90.157
9448,3,17.0,16,90.157
9449,3,17.0,16,90.157
9450,3,17.0,16,90.157
9451,3,17.0,16,90.157
9452,3,17.0,16,90.157
9453,3,17.0,16,90.157
9454,3,17.0,16,90.157
9455,3,17.0,16,90.157
9456,3,17.0,16,90.157
9457,3,17.0,16,90.157
9458,3,17.0,16,90.157
9459,3,17.0,16,90.157
9460,3,17.0,16,90.157
9461,3,16.5,16,90.207
9462,3,17.0,16,90.157
9463,3,17.0,16,90.157
9464,3,17.0,16,90.157
9465,3,17.0,16,90.157
9466,3,17.0,16,90.157
9467,3,17.0,16,90.157
9468,3,17.0,16,90.157
9469,3,17.0,16,90.157
9470,3,17.0,16,90.157
9471,3,17.0,16,90.157
9472,3,17.0,16,90.157
9473,3,17.0,16,90.157
9474,3,17.0,16,90.157
9475,3,17.0,16,90.157
9476,3,17.0,16,90.157
9477,3,17.0,16,90.157
9478,3,17.0,17,89.007
9479,3,17.0,16,90.157
9480,3,17.0,16,90.157
9481,3,17.0,16,90.157
9482,3,17.0,16,90.157
9483,3,17.0,16,90.157
9484,3,17.0,16,90.157
9485,3,17.0,16,90.157
9486,3,17.0,16,90.157
9487,3,16.5,16,90.207
9488,3,17.0,16,90.457
9489,3,17.0,16,90.157
9490,3,17.0,16,90.157
9491,3,17.0,16,90.157
9492,3,17.0,16,90.157
9493,2,20.0,23,38.035
9494,3,17.0,16,90.157
9495,3,17.0,16,90.157
9496,3,17.0,16,90.157
9497,3,17.0,16,90.157
9498,3,17.0,16,90.157
9499,3,17.0,16,90.157
9500,3,17.0,16,90.157
9501,3,17.0,16,90.157
9502,3,17.0,16,90.157
9503,3,17.0,16,90.157
9504,3,17.0,16,90.157
9505,3,17.0,16,90.157
9506,3,17.0,16,90.157
9507,3,17.0,16,90.157
9508,3,17.0,16,90.157
9509,3,17.0,16,90.157
9510,3,17.0,16,90.157
9511,3,17.0,16,90.157
9512,3,17.0,16,90.157
9513,3,17.0,16,90.157
9514,3,17.0,16,90.157
9515,3,17.0,16,90.457
9516,3,17.0,16,90.157
9517,3,17.0,16,90.157
9518,3,17.0,16,90.157
9519,2,20.0,21,40.135
9520,2,20.0,21,40.135
9521,3,17.0,16,90.457
9522,3,17.0,16,90.157
9523,3,17.0,16,90.457
9524,3,17.0,16,90.157
9525,3,17.0,16,90.157
9526,3,19.0,18,90.257
9527,3,17.0,16,90.157
9528,3,17.0,16,90.157
9529,3,17.0,16,90.157
9530,3,17.0,16,90.157
9531,3,17.0,16,90.157
9532,3,17.0,16,90.157
9533,3,17.0,16,90.157
9534,3,17.0,16,90.157
9535,3,17.0,16,90.157
9536,3,17.0,16,90.157
9537,3,17.0,16,90.157
9538,3,17.0,16,90.157
9539,3,17.0,16,90.157
9540,3,17.0,16,90.157
9541,3,17.0,16,90.157
9542,3,17.0,16,90.157
9543,3,17.0,16,90.157
9544,3,17.0,16,90.157
9545,3,17.0,16,90.157
9546,3,17.0,16,90.157
9547,3,17.0,16,90.157
9548,3,16.5,16,90.207
9549,3,17.0,16,90.157
9550,3,19.0,18,90.257
9551,3,17.0,16,90.157
9552,3,17.0,16,90.157
9553,3,17.0,16,90.157
9554,3,17.0,16,90.157
9555,3,17.0,16,90.457
9556,3,17.0,16,90.157
9557,3,17.0,16,90.157
9558,3,17.0,16,90.157
9559,3,17.0,16,90.157
9560,3,17.0,16,90.157
9561,3,17.0,16,90.157
9562,3,17.0,16,90.157
9563,3,17.0,16,90.157
9564,3,17.0,16,90.157
9565,3,17.0,16,90.457
9566,3,17.0,16,90.157
9567,3,17.0,16,90.157
9568,3,17.0,16,90.157
9569,3,17.0,16,90.157
9570,3,17.0,16,90.157
9571,3,17.0,16,90.157
9572,3,17.0,16,90.157
9573,3,17.0,16,90.157
9574,3,17.0,16,90.157
9575,3,17.0,16,90.157
9576,3,17.0,16,90.157
9577,3,17.0,16,90.157
9578,3,17.0,16,90.157
9579,3,17.0,16,90.157
9580,3,17.0,16,90.157
9581,3,17.0,16,90.157
9582,3,17.0,16,90.157
9583,3,17.0,16,90.157
9584,3,17.0,16,90.157
9585,3,17.0,16,90.157
9586,3,17.0,16,90.157
9587,3,17.0,16,90.157
9588,3,17.0,16,90.157
9589,3,17.0,16,90.157
9590,3,17.0,16,90.157
9591,3,17.0,16,90.157
9592,3,17.0,16,90.157
9593,3,17.0,16,90.157
9594,3,17.0,16,90.157
9595,3,17.0,16,90.157
9596,3,17.0,16,90.157
9597,3,17.0,16,90.157
9598,3,17.0,16,90.157
9599,3,17.0,16,90.157
9600,3,17.0,16,90.157
9601,3,17.0,16,90.157
9602,3,17.0,16,90.157
9603,3,17.0,16,90.157
9604,3,17.0,16,90.157
9605,3,17.0,16,90.457
9606,3,17.0,16,90.157
9607,3,17.0,16,90.157
9608,3,17.0,16,90.157
9609,3,17.0,16,90.157
9610,3,17.0,16,90.157
9611,3,17.0,16,90.157
9612,3,17.0,16,90.157
9613,3,17.0,16,90.157
9614,3,17.0,16,90.157
9615,3,17.0,16,90.157
9616,3,17.0,16,90.457
9617,3,17.0,16,90.157
9618,3,17.0,16,90.157
9619,3,17.0,16,90.157
9620,3,17.0,16,90.157
9621,3,17.0,16,90.157
9622,3,17.0,16,90.157
9623,3,17.0,16,90.157
9624,3,17.0,16,90.157
9625,3,17.0,16,90.157
9626,3,17.0,16,90.157
9627,3,17.0,16,90.157
