deliveries_completed,fuel_used,steps_taken,reward
2,18.739920296122293,11,9.887110521315751
2,18.520546437580922,12,10.596137318825182
2,19.499253328791852,11,9.811177218048794
1,17.5378748491363,10,3.957315066014351
1,18.161053284584817,9,2.9307836600964023
1,18.13905804912486,10,3.897196746015494
1,18.786755526662876,10,3.832426998261692
1,18.329818771046455,10,3.878120673823334
2,19.79125629360093,11,9.781976921567885
1,19.28269158904844,10,3.782833392023136
2,19.671699966747624,11,9.793932554253217
1,17.986998478271065,10,3.9124027031008737
1,18.175556576170894,10,3.8935468933108908
1,19.755636389589327,10,3.735538911969048
1,18.151341868466293,10,3.89596836408135
2,19.28419752148907,12,10.519772210434368
1,19.420288949895024,10,3.769073655938479
1,19.9619942943581,10,3.714903121492169
2,17.866993493028897,11,9.97440320162509
2,18.813722656845652,11,9.879730285243415
1,19.831330967728917,10,3.7279694541550867
1,18.75096622916253,10,3.8360059280117262
1,18.78128436455188,9,2.868760552099694
2,19.578011392825196,11,9.80330141164546
2,19.342448401518826,11,9.8268577107761
2,18.479558089639923,11,9.913146741963985
1,19.22324964182507,9,2.8245640243723784
1,18.47476472503255,10,3.8636260784247263
1,19.02743128881814,10,3.8083594220461663
2,18.500175489404214,11,9.911085001987555
1,19.38665413502763,10,3.772437137425216
1,17.964799438787686,10,3.9146226070492123
1,19.675971688366428,10,3.743505382091337
1,17.869842139490107,10,3.924118336978969
2,19.971678226367594,11,9.763934728291222
1,19.917460966200156,10,3.7193564543079667
2,19.359247848108833,11,9.825177766117097
1,19.430659296570084,10,3.768036621270971
1,18.059962664617686,10,3.9051062844662106
2,19.562797634772316,11,9.804822787450746
1,17.846097246191817,10,1.012279263935703
1,16.712561073026833,10,4.039846443625295
1,19.54170120163713,10,3.756932430764264
2,17.942217832348824,11,9.966880767693098
1,17.321522538376666,10,3.978950297090311
2,19.633219206869754,11,9.797780630241004
2,19.92985786300983,12,10.455206176282292
1,19.14066076040986,10,3.797036474886994
1,19.99475348580357,10,3.7116272023476213
2,19.7954325337541,11,9.781559297552572
2,19.29306566984851,11,9.831795983943131
2,19.02127266631563,12,10.54606469595171
1,19.093237873412278,10,3.80177876358675
1,19.4221188780368,9,2.8046771007512046
1,18.805367877893488,8,1.4944977856388402
2,19.88272068604773,11,9.772830482323208
1,19.144375191824874,10,3.7966650317454906
1,19.047975654439824,10,3.8063049854839957
1,18.014710371618804,9,2.9454179513930043
1,17.422380340040252,10,3.968864516923956
2,19.71940592901369,11,9.789161958026611
1,19.971555697169713,10,3.7139469812110057
2,18.823051496509834,12,9.171438088396282
1,17.069409153043345,8,1.6680936581238548
2,18.87340803841064,12,10.56085115874221
1,18.575756405422723,9,2.889313348012612
2,19.635557454069136,11,9.797546805521062
1,19.065155486156105,10,3.8045870023123687
1,17.635973245667145,10,3.9475052263612653
1,18.170966037365503,10,3.894005947191431
2,18.625229514191826,12,10.085669011164086
1,19.442865171125305,10,3.7668160338154486
1,17.321186803446754,10,3.9789838705833027
1,18.21585644903203,10,3.8895169060247756
1,18.960391360267995,10,3.8150634149011804
2,19.440177711465747,11,9.817084779781403
2,19.3453762942763,12,10.513654333155646
1,17.69914723710892,10,3.941187827217087
1,18.261001883582164,9,2.920788800196668
1,19.873039870768654,10,3.7237985638511137
2,19.211080611624297,11,9.839994489765552
1,17.377568058233418,10,3.973345745104636
1,19.902997671191272,10,3.7208027838088533
2,19.175522830268847,12,10.53063967955639
1,18.419951415360345,10,3.8691074093919458
1,18.829292481551846,10,3.8281733027727967
1,19.471597209648273,9,2.799729267590058
2,18.186674798719725,11,9.942435071056007
1,18.11871021602884,10,3.899231529325096
1,18.111799558374855,10,3.8999225950904943
1,18.61211562931387,10,3.8498909879965932
1,18.97003577007748,10,3.814098973920231
2,19.94857799783075,12,10.4533341628002
2,19.48800742323664,11,9.812301808604317
1,19.534481163208547,10,3.7576544346071223
1,18.229342608310176,10,3.88816829009696
1,18.506327349425558,10,3.8604698159854234
2,19.90155672644912,11,9.770946878283066
2,19.651064862934252,11,9.795996064634554
1,19.035553629958326,10,3.8075471879321476
2,19.221167749152126,11,9.83898577601277
2,18.86783006203165,11,9.874319544724813
2,19.178398317835764,12,10.530352130799699
2,17.96404700000827,11,9.964697850927156
2,18.292985087379524,11,9.931804042190027
2,19.83771905984564,11,9.777330644943415
1,18.798404470045043,10,3.831262103923475
2,19.710041364018902,11,9.790098414526089
1,16.449971712691287,10,4.06610537965885
1,18.20487349641476,10,3.8906152012865043
1,18.118454774150425,10,3.3992570735129384
1,18.011017365118256,10,3.910000814416154
1,18.004823271314965,9,2.946406661423387
1,17.42966795247697,10,3.968135755680281
1,18.429961821719857,9,2.9038928063828973
2,19.895676647565004,11,9.771534886171477
1,19.11015969575102,9,2.8358730189797807
1,18.880566301521295,10,3.8230459207758507
2,18.580896565926537,11,9.903012894335323
2,17.67233397513934,11,9.99386915341405
1,16.516575065650237,10,4.059445044362954
1,17.564024319524687,10,3.954700118975513
1,17.591606917742645,10,3.951941859153715
1,18.440039780397832,10,3.867098572888194
2,19.146032171428853,11,9.846499333785093
1,16.249711439633924,10,4.086131406964586
1,17.625168888368506,10,3.94858566209113
1,17.768682604377688,10,3.9342342904902114
1,17.29600720322409,10,3.481501830605568
2,18.23069110293515,11,9.93803344063446
2,19.874521048554193,12,10.460739857727852
1,18.48335361202178,10,3.862767189725801
1,17.77365501544792,9,2.9695234870100897
1,19.225400348689853,10,3.7885625160589953
1,17.946907457132244,10,3.916411805214757
2,19.719695845846516,12,10.476222377998624
1,19.51770953740572,10,3.7593315971874066
1,18.961997626506612,9,2.8506892259042242
2,19.29444047367043,11,9.831658503560938
1,19.459104367754808,10,3.7651921141524998
2,18.69822650260752,11,9.891279900667225
2,19.845981723178888,11,9.776504378610088
1,18.54766926257172,10,3.8563356246708054
1,19.584543665341045,10,3.752648184393875
1,19.586409351354703,10,3.752461615792507
2,19.868867166993528,11,9.774215834228627
1,18.147344517684214,10,3.8963680991595577
2,19.828496966999722,11,9.778252854228004
1,17.70593878871195,10,3.940508672056783
1,17.775261857819327,10,3.933576365146047
2,19.482913152743084,11,9.812811235653673
1,19.14966429589052,9,2.8319225589658323
2,19.577572095599518,11,9.80334534136803
1,17.919755571573308,10,3.9191269937706483
1,17.657280013425854,10,3.945374549585395
2,19.55401096503886,11,9.805701454424092
1,19.175389522280152,9,2.82935003632687
1,17.660224953843795,10,3.945080055543599
1,18.54083808225837,10,3.85701874270214
1,18.264056064717725,10,3.8846969444562056
2,19.589243125339816,12,10.489267650049289
2,18.21135026409063,11,9.939967524518917
1,18.344218554780994,10,3.8766806954498794
2,19.91922110597142,12,10.456269851986132
1,17.89580719647553,9,2.9573082689073313
2,18.94041552272746,11,9.867060998655237
1,18.974618936610543,10,3.813640657266925
1,19.701082985736313,10,3.740994252354348
1,18.585269691406012,9,2.8883620194142843
1,19.32806388166656,10,3.7782961627613236
1,18.085062711739454,10,3.902596279754034
2,18.73674019585907,11,9.88742853134207
1,19.31615589062967,9,2.815273399491918
1,17.495550860728365,10,3.9615474648551405
2,19.780551326996168,12,10.470136829883657
2,19.514918612425255,11,9.809610689685453
1,16.965943412515244,10,4.014508209676455
1,17.838487597145836,10,3.9272537912133956
1,18.77139242669321,10,3.8339633082586566
2,19.471606980074494,11,9.813941852920529
1,18.763745635090924,9,2.8705144250457924
1,18.62737840742376,10,3.848364710185603
2,19.578840517913797,11,9.803218499136598
1,18.78065661628139,10,3.8330368892998408
2,19.293286289044914,11,9.831773922023483
1,17.798753168232363,10,3.9312272341047425
1,16.991523543644934,8,1.6758822190636948
1,16.85920839461478,10,4.0251817114665
2,18.522986012869563,11,9.908803949641026
2,19.833423913963298,11,9.777760159531649
1,17.500169521695792,10,3.9610855987584
2,19.04551874621837,11,9.856550676306139
1,18.447288317549916,10,3.866373719172989
1,18.90310280875618,10,3.8207922700523618
1,18.991964111685817,10,3.811906139759399
1,17.889789718163478,10,3.9221235791116325
1,19.34067886773998,10,3.7770346641539803
1,19.616272136309377,10,3.7494753372970404
1,19.116646968947876,10,3.799437854033192
1,17.945114924909063,10,3.9165910584370742
2,18.826406857857407,11,9.378461865142238
1,17.662779711407136,10,3.944824579787266
1,19.73035928827637,10,3.738066622100341
2,18.575435958478412,12,10.590648366735437
2,19.766033478586785,11,9.784499203069299
1,19.209449712039415,10,3.7901575797240383
1,18.021725760885236,10,3.908929974839454
1,18.279909407865794,10,3.8831116101414
2,19.901901962461608,12,10.458001766337116
1,18.566680922072653,10,3.8544344587207124
1,17.597579550452004,9,2.9871310335096837
1,17.062267881079848,10,4.004875762819996
1,16.783501648756673,10,4.0327523860523105
1,19.815003770528428,9,2.76538861150204
2,18.003329676560835,11,9.960769583271894
1,18.621473577191885,10,3.8489551932087895
1,18.335549384989452,10,3.877547612429032
2,19.93003495166019,11,9.768099055761962
1,18.23519548364403,10,3.8875830025635754
1,19.381469467883342,10,3.7729556041396446
1,18.506154318697902,10,3.860487119058188
1,18.50566716769555,10,3.860535834158423
2,19.23024457967858,11,9.83807809296012
1,16.1012109245849,10,4.100981458469491
1,18.746359159063957,10,3.8364666350215817
1,19.14223267198134,10,3.7968792837298437
1,18.63410080897121,9,2.8834789076577625
1,19.344009107504608,10,3.776701640177519
1,17.954360574071405,10,3.91566649352084
1,17.841876176026314,10,3.9269149333253477
1,18.23191405020373,10,3.887911145907605
2,19.12651187916823,11,9.848451363011158
2,19.32357691708677,12,10.515834270874596
1,19.0560222192141,10,3.8055003290065663
1,18.46281634568001,9,2.9006073539868833
2,18.593051701979476,12,10.588886792385328
1,18.57350739321775,10,3.8537518116062035
1,17.688071297380553,9,2.9780818588168305
2,18.77414489331544,11,9.883688061596434
1,19.21806691126598,10,3.7892958598013795
1,18.546929248029418,10,3.8564096261250373
1,17.95327618876252,10,3.915774932051727
2,19.822084442897665,11,9.778894106638212
2,18.773114881882275,11,9.883791062739753
1,18.666387918580355,10,3.844463759069944
1,18.092074721338566,9,2.937681516421028
1,18.422823906973104,10,3.868820160230671
1,19.738912571121976,10,3.7372112938157827
1,17.52568073242259,10,3.9585344776857205
1,17.841322947326933,10,3.926970256195286
2,18.998602596891004,12,10.548331702894174
2,19.40269038251892,11,9.820833512676089
2,19.50640670848947,11,9.810461880079032
1,18.139671487888105,10,3.897135402139167
1,17.848559378251398,10,3.9262466131028386
2,19.176074552872084,11,9.843495095640769
1,19.60670490328797,10,3.2504320605991808
2,19.64950447575025,11,9.796152103352956
1,17.762670412207395,10,3.9348355097072396
1,17.237167274714935,10,3.987385823456485
1,18.627481632154776,10,3.8483543877125026
1,17.875800549940145,10,3.923522495933966
2,19.550288016597186,11,9.306073749268261
1,17.66339219281414,10,3.9447633316465645
1,16.200768116263397,10,4.091025739301639
1,17.634600472789796,10,3.9476425036490017
1,17.47150073166228,10,3.963952477761749
1,17.275204304629252,8,1.6475141429652638
2,19.736260564418338,11,9.787476494486146
2,19.47217329918513,11,9.813885221009468
1,19.097589953239066,10,3.801343555604072
1,18.011475341597624,9,2.945741454395124
2,19.203363976640308,11,9.84076615326395
1,19.803824368193986,10,3.730720114108582
1,17.995069202999126,9,2.9473820682549725
2,19.174321853168486,12,10.530759777266422
2,19.926315516086646,12,10.45556041097461
1,19.56987143288934,10,3.754115407639045
1,18.993062314657976,10,3.8117963194621822
1,19.32290902410716,10,3.778811648517264
2,18.920035498803305,11,9.869099001047648
2,19.71092297576635,12,10.477099665006637
1,18.823204516059683,10,3.8287820993220105
1,19.238511540234267,10,3.787251396904553
2,17.664459846175724,11,9.994656566310404
2,19.035609174681426,11,9.857541633459835
2,19.280354352910322,11,9.833067115636947
1,17.99820269081426,10,3.9112822818465514
1,19.891110795297234,10,3.7219914713982565
1,18.25409491164968,10,3.8856930597630104
1,17.42352369960998,10,3.96875018096698
2,19.250014250146222,12,10.523190537568652
2,19.981678953831008,11,9.762934655544878
1,19.547567410631235,10,3.7563458098648557
1,18.46711314289132,9,2.900177674265752
2,19.532165119030942,13,9.678390771144588
1,18.587964193415,10,3.852306131586481
1,17.686515848509465,10,3.9424509660770326
2,18.53220508972915,11,9.907882041955062
1,18.602588376058524,10,3.850843713322128
1,19.14850828733557,10,3.796251722194423
2,18.75672967403937,11,9.88542958352404
2,18.874494692431906,12,10.560742493340086
1,19.961674494357442,10,3.714935101492234
1,18.69948623025565,9,2.876940365529318
1,19.27321947881533,10,3.7837806030464485
1,19.55755364588513,10,3.755347186339467
2,18.919535043361748,12,10.556238458247098
1,18.76060033419224,9,2.8708289551356607
2,19.865277513858388,11,9.77457479954214
2,17.42179334201959,12,9.3115639038453
1,19.34968051813844,10,3.7761344991141357
1,18.948983409654012,10,3.816204209962576
2,19.61048778118581,11,9.800053772809399
1,19.35948771944096,10,3.775153778983883
1,18.661989403493397,10,3.8449036105786387
1,17.93972177723257,10,3.9171303732047207
1,16.793926885361525,10,4.031709862391827
1,18.07728791627389,10,3.9033737593005906
1,19.874133693859267,10,3.223689181542051
1,17.663330243404726,10,3.944769526587505
1,18.96925946964602,10,3.8141766039633787
2,19.75606549065253,12,9.972585413518022
1,17.326540637477855,10,3.9784484871801915
2,19.94006427426828,11,9.767096123501151
1,19.61432965740093,10,3.749669585187883
1,18.56455661189993,10,3.8546468897379835
1,17.65205328391524,10,3.9458972225364537
2,19.56117519719694,11,9.804985031208286
1,17.855271198437784,10,3.9255754310842015
1,18.30241665086926,10,3.880860885841054
1,19.247750109786324,10,3.7863275399493475
1,19.0028414935437,10,3.810818401573611
1,17.674395487172237,10,3.943663002210757
2,18.995243759019495,11,9.861578175026029
1,17.712799873117838,10,3.939822563616195
1,18.69870821130598,10,3.8412317297973804
2,19.214123552085763,11,9.839690195719403
2,19.13363356259422,11,9.84773919466856
1,19.60581298077802,10,3.7505212528501755
2,19.093733875565587,11,9.85172916337142
1,17.188908322340172,10,3.9922117186939623
1,19.32496498608259,11,3.914392489946623
1,19.43298954866728,10,3.767803596061251
1,17.847894278343176,9,2.9620995607205653
1,18.043236988333327,9,2.9425652897215517
1,19.532858652583595,10,3.757816685669619
1,17.954134802699045,10,3.9156890706580736
2,19.076312523304047,11,9.853471298597576
2,19.63135968660896,11,9.797966582267083
2,18.667005168829782,11,9.894402034045001
1,17.429790308014667,10,3.968123520126513
1,18.829897588189812,10,3.828112792108996
2,19.79554911929668,12,10.468637050653605
2,19.69166626124839,12,10.479025336458434
1,17.330434541252888,10,3.9780590968026903
2,19.842481275572435,11,9.776854423370732
1,19.831020942836595,9,2.7637868942712256
1,17.93491691143974,10,3.9176108597840056
1,18.858005201717347,10,3.8253020307562444
1,18.1641107940018,10,3.894691471527798
2,19.637124623825695,11,9.79739008854541
1,19.5940059247189,10,3.7517019584560902
1,17.9479143430502,10,3.916311116622957
1,18.511153461951608,10,3.8599872047328176
2,19.015364287201773,11,9.859566122207802
2,19.982030658345824,11,9.762899485093396
2,18.344544968710693,11,9.926648054056908
1,18.09762468045737,10,3.4013400828822427
2,19.649799368989086,11,9.79612261402907
1,18.82631275384455,9,2.8642577131704297
1,17.545825030113367,10,3.9565200479166425
1,18.00512886466067,10,3.910589664461913
2,19.525797537117523,12,10.49561220887152
1,17.43559952828844,10,3.9675425980991363
1,18.230339502384524,10,3.8880686006895253
1,17.3595423127611,10,3.9751483196518684
2,17.46250084514419,11,10.014852466413558
1,16.9811827202446,10,4.01298427890352
1,18.75619560812317,10,3.8354829901156613
1,17.596353777139374,10,3.951467173214043
2,19.841449551355797,11,9.7769575957924
2,18.814551667484967,12,10.566736795834778
1,18.215118399212237,10,3.889590711006756
1,18.339411480403715,10,3.877161402887607
1,17.28939857558975,10,3.982162693369002
2,19.461339807422988,11,9.81496857018568
1,19.587405163337486,10,3.2523620345942312
1,18.97746908239368,10,3.8133556426886113
1,16.601606162148087,10,4.050941934713171
1,18.577934399699057,10,3.853309110958074
2,19.66800191466877,11,9.794302359461103
1,17.89458101211524,10,3.9216444497164566
1,18.06424102483618,10,3.904678448444363
1,18.784382732643966,10,3.8326642776635786
1,18.97328526152891,9,2.8495604624019926
2,18.106877352437508,11,9.95041481568423
1,19.8482349602905,10,3.7262790548989297
1,19.355520879193037,10,3.775550463008676
1,17.861237067401632,10,3.924978844187816
2,19.002908293761944,11,9.860811721551787
1,19.370186481774645,9,2.809870340377419
2,19.507522400151714,11,9.810350310912806
1,18.486312884334932,10,3.862471262494486
1,18.576192970460525,10,3.8534832538819277
2,19.08073626640634,11,9.853028924287347
2,19.250071091935958,12,10.523184853389683
2,17.7154859785469,11,9.989553953073287
1,17.773605005340837,10,3.933742050393896
1,17.68322869260075,10,3.942779681667904
1,18.564150313230176,10,3.854687519604962
1,18.794372722117572,10,3.8316652787162226
1,18.012159191499144,9,2.9456730694049718
1,19.2626267182481,10,3.7848398791031705
2,18.44020772341186,11,9.917081778586795
1,17.038140581007063,10,4.007288492827273
2,19.092399393996928,11,9.851862611528286
1,17.07030974412055,10,4.004071576515923
1,19.309439697331424,10,3.7801585811948364
1,16.83972540180044,10,4.0271300107479355
2,19.47325925002132,12,10.500866037581144
1,16.935712968238867,10,4.017531254104092
1,17.931712634007233,10,3.4179312875272565
1,18.52437552602452,10,3.8586649983255246
1,17.827247846337954,10,3.928377766294183
1,18.587814794566743,10,3.852321071471305
2,18.925877704602538,11,9.868514780467724
1,17.69191506513176,10,3.9419110444148036
2,19.358987729280532,11,9.825203777999928
1,19.51577744634782,10,3.7595248062932
2,19.836837588604862,11,9.777418792067493
1,18.021576821045695,10,3.9089448688234114
1,18.310296613890625,10,3.8800728895389156
2,19.76378282094577,12,10.471813680488701
2,19.621319584191646,12,10.48606000416411
1,19.282353689622354,10,3.782867181965745
2,19.675961186628726,12,10.480595843920401
2,19.44781549437931,11,9.81632100149005
2,17.879858972580067,12,9.265757340789254
1,17.07422684670791,10,4.003679866257187
2,19.962403247795848,11,9.764862226148395
2,18.717649537262226,11,9.889337597201756
1,19.046046357064334,9,2.8422843528484485
1,19.70211303569822,10,3.7408912473581566
1,18.425432709029344,10,3.868559280025046
1,17.418156340010224,10,3.969286916926956
1,18.5009451495901,12,4.96100803596897
2,19.006113809764095,11,9.860491169951572
2,19.625003047355747,11,9.798602246192406
1,18.508020682344505,10,3.8603004826935283
1,18.204482719958005,10,3.8906542789321783
1,18.37724873202493,10,3.8733776777254842
1,18.220992142443457,10,3.8890033366836327
1,16.7514290757428,10,4.035959643353699
2,18.832011356566557,12,10.564990826926618
1,18.153779595934296,10,3.895724591334549
1,18.632093437975982,10,3.847893207130383
1,18.236344641000965,10,3.887468086827882
1,18.084140623053166,10,3.902688488622662
2,19.678958689090365,11,9.793206682018944
2,18.94125939355458,11,9.866976611572522
2,19.56667050929535,13,10.404435499998446
1,18.627116297157762,9,2.884177358839107
1,19.486435102345208,10,3.762459040693459
1,18.93632371491083,10,3.3174701794368957
1,18.67382568627571,10,3.8437199823004065
1,19.12690435973296,11,3.434198552581588
2,18.994166680845968,11,9.861685882843382
2,18.942430571043104,11,9.866859493823664
2,19.589388552016132,11,9.802163695726367
1,19.053499042511763,10,3.805752646676801
1,17.74125288708756,10,3.936977262219223
1,19.340044850148004,10,3.7770980659131794
2,18.674027746462972,12,10.580789187936976
2,19.800191875373795,11,9.7810833633906
1,18.811882132356494,10,3.8299143376923297
1,17.5081996261569,10,3.960282588312287
1,18.2463387713028,10,3.8864686737976992
1,17.770958915091345,10,3.9340066594188468
1,18.85361227403464,10,3.825741323524513
1,19.66965266063846,10,3.7441372848641308
1,17.42100471542531,10,3.969002079385449
2,18.152791649459513,11,9.945823385982028
1,18.149333077308356,10,3.8961692431971446
1,18.6923364732851,11,3.9776553412263738
1,19.545058547235545,10,3.7565966962044257
2,19.89735969273115,11,9.771366581654863
1,18.70126511853902,9,2.876762476700982
1,18.21212469268635,10,3.8898900816593436
2,19.94092696041056,12,9.059650542006207
1,18.202509671512455,10,3.8908515837767315
1,18.68677432282234,10,3.842425118645746
2,19.23701814378563,11,9.837400736549416
1,17.221939380294835,10,3.988908612898495
2,19.059058461404852,11,9.855196704787495
1,17.65746096139536,10,3.9453564547884437
1,18.448792405220647,10,3.866223310405914
1,17.613421439561975,10,3.94976040697178
1,17.375042752842372,10,3.9735982756437433
1,19.416743923280382,10,3.7694281585999416
1,18.621409402491228,10,3.848961610678858
2,19.5184295635363,11,9.80925959457435
2,19.364329040659534,12,10.511759058517324
2,18.328505555160056,12,10.615341407067266
2,18.944311834632558,11,9.866671367464726
2,19.753650266903712,11,9.785737524237607
1,18.36521833882547,9,2.910367154672338
2,19.21703582949712,11,9.83939896797827
1,19.412058174508697,10,3.7698967334771094
2,17.782008016267692,11,9.98290174930121
2,19.612714573207743,11,9.799831093607203
2,19.301462559022347,12,10.51804570668104
1,18.51482137365513,9,2.8954068511893727
2,19.72375489095346,12,10.475816473487932
2,18.446569641921393,12,9.209086273855124
1,17.055615694617313,10,4.005540981466247
1,17.19836338871335,10,3.991266212056644
2,19.924356860096005,11,9.76866686491838
1,18.888116274006073,10,3.8222909235273743
2,19.10904815568353,11,9.850197735359625
1,17.260221074164985,10,3.98508044351148
2,19.283046359233257,11,9.832797915004658
2,18.70051385308936,11,9.891051165619043
1,18.31253691128388,10,3.8798488597995924
1,17.081479499426422,10,4.002954600985337
1,18.322424355051425,9,2.9146465530497405
1,19.7323161869186,10,3.7378709322361168
1,18.531922339368926,10,3.857910316991086
2,19.486303288320045,11,9.812472222095973
1,18.554066612733205,10,3.8556958896546583
1,17.378601952130698,10,3.9732423557149072
2,19.18792390482526,11,9.842310160445454
1,19.282547692782018,10,3.782847781649778
1,17.370524924600307,10,3.974050058467947
1,18.55680173598437,10,3.8554223773295426
1,17.753710293333988,10,3.9357315215945814
1,19.148539757995767,10,3.796248575128402
1,18.52486572334939,9,2.3944024162199433
2,19.508443939044888,11,9.810258157023487
2,19.77810483461644,12,10.470381479121627
1,18.857070362090557,10,3.825395514718924
2,19.322654415301677,11,9.828837109397814
2,19.178961929460453,11,9.843206357981934
2,19.388389272442097,11,9.82226362368377
2,18.71442813706527,11,9.889659737221454
2,18.200979497974007,12,10.628094012785873
1,18.098457122701227,10,3.901256838657856
2,19.464166434856967,12,10.501775319097579
1,18.043908462132872,10,3.9067117047146933
2,19.798718037254243,11,9.781230747202553
1,18.0982845078466,9,2.9370605377702237
2,19.84351652862293,12,10.463840309720982
1,18.219913373597663,10,3.8891112135682135
1,19.828309863195607,10,3.728271564608418
2,17.94355816926988,11,9.966746734000992
1,18.76997367542794,10,3.834105183385187
2,18.097334224678995,11,9.951369128460083
1,18.418101692370126,10,3.8692923816909683
2,19.77385793278507,12,10.470806169304769
1,19.494207689245016,11,1.7061305065394876
2,19.380967013640692,12,10.510095261219206
2,18.003817021144446,11,9.960720848813533
1,16.832039932692652,10,4.027898557658716
1,17.606020888206167,10,3.950500462107364
1,18.178539776797813,10,3.893248573248197
1,19.1171157221364,10,3.7993909787143405
1,17.947914357716805,10,3.916311115156299
1,17.548885186321982,10,3.9562140322957813
2,19.563775896677143,11,9.804724961260266
1,18.760758700329088,9,2.8708131185219745
1,16.748482479098485,10,4.036254303018131
1,19.26314460507516,10,3.7847880904204647
1,17.77285713157399,10,3.9338168377705784
2,18.470304987878823,11,9.914072052140096
1,19.27001382238396,10,3.7841011686895847
2,18.75301136624295,11,9.885801414303682
2,18.5345251965766,11,9.907650031270318
1,17.8167157980446,10,3.9294309711235194
1,18.973239792586764,9,2.8495650092962066
1,18.052963133080723,10,3.905806237619908
1,18.31818252015642,10,3.879284298912337
1,18.126625873299908,10,3.8984399635979887
1,19.207389442388184,10,3.790363606689162
2,19.754872034699083,11,9.78561534745807
1,17.00978078295562,10,4.010124472632416
2,19.40295500616405,11,9.820807050311576
2,19.44546575996303,11,9.816555974931678
1,17.572382949737637,10,3.9538642559542154
2,19.103915542971652,11,9.850710996630813
1,19.17777904283143,10,3.7933246466448356
2,19.93685765796999,11,9.76741678513098
2,18.65903671595808,11,9.89519887933217
2,19.365909758070153,11,9.824511575120962
1,18.60767886116401,9,2.8861211024384836
1,18.01658098040066,10,3.909444452887911
1,16.923225613094658,9,3.054566427245419
1,18.04661291936682,9,2.942227696618204
1,19.42046797886253,10,3.7690557530417266
2,19.940883614318633,11,9.767014189496116
1,18.399566995971647,10,3.8711458513308123
1,19.81221375212412,10,3.729881175715569
1,18.426658255994514,9,2.904223162955434
2,19.27118563947425,11,9.833983986980552
2,19.23967980244428,11,9.83713457068355
1,17.468692581249368,10,3.964233292803044
2,19.798575752407952,11,9.781244975687184
1,17.614826393650866,10,3.9496199115628947
2,18.564378991407217,11,9.904664651787257
2,18.141436552518755,11,9.9469588956761
1,19.065026070793014,10,3.8045999438486753
2,18.89975113339324,11,9.871127437588655
1,18.67851296046712,9,2.87903769250817
1,17.975874194156603,10,3.913515131512318
1,16.814706708205772,10,4.0296318801074005
1,18.61567148276377,9,2.8853218402785092
2,19.843418129980716,11,9.776760737929905
2,19.542659339442974,12,10.493926028638981
1,17.566169493740823,10,3.9544856015538965
1,17.357160796621333,10,3.9753864712658444
1,18.3901360098105,10,3.8720889499469298
2,18.708838403801643,11,9.890218710547817
2,19.962743740045706,11,9.764828176923405
1,18.272394503198175,9,2.919649538235065
1,18.46411406146147,10,3.8646911447818333
2,19.781462667329116,11,9.78295628419507
2,19.540216910133488,11,9.807080859914631
1,17.780273592917695,10,3.9330751916362097
2,18.857722257291332,12,10.562419736854139
2,18.852343658961274,11,9.875868185031852
1,18.803569818555964,10,3.830745569072384
1,17.414895105727787,10,3.969613040355201
2,19.546256496078023,12,10.493566312975474
1,18.139347083091398,10,3.897167842618842
2,19.71216491080029,11,9.789886059847952
2,19.45029003843098,11,9.81607354708488
1,17.843696092279604,10,3.9267329417000187
1,19.663850805049368,10,3.7447174704230424
1,18.724566842211896,10,3.8386458667067895
2,18.961402421799093,11,9.864962308748073
1,17.531066937877227,10,3.957995857140256
1,19.42351835423613,10,3.768750715504366
2,19.929390198717606,11,9.768163531056217
2,19.508796937635026,11,9.810222857164476
2,19.955321315078596,11,9.765570419420118
2,18.965301081875378,11,9.864572442740439
1,18.871202871530834,10,3.8239822637748944
2,19.439701845056327,11,9.817132366422346
2,19.762500861861312,11,9.78485246474185
1,18.50651679196666,10,3.8604508717313113
2,19.604286545983612,12,10.487763307984913
2,18.19776221020932,11,9.941326329907046
1,18.46824310135915,10,3.864278240792066
2,19.062054656513112,11,9.854897085276669
1,18.56778336599464,10,3.854324214328516
2,19.08971538516433,11,9.852131012411544
1,19.30985531259192,10,3.7801170196687863
1,17.674232954083948,10,3.9436792555195836
1,18.854907588957598,10,3.8256117920322197
1,17.980188288672792,10,3.4130837220606995
1,18.130602277554257,10,3.898042323172554
1,19.21292417306589,10,3.7898101336213905
1,17.438468090335018,9,3.0030421795213815
2,19.97997724479397,11,9.763104826448583
1,18.179092627400596,10,3.8931932881879163
1,18.04057712979811,12,5.007044837948168
1,18.165662391527828,9,2.9303227494021016
2,18.61872250944914,12,10.58631971163836
2,18.91056307985601,12,10.55713565459767
1,19.008270757719583,10,3.810275475156022
1,17.02307460156,10,4.008795090771981
2,19.125993165007092,11,9.84850323442727
2,19.494583130105045,11,9.811644237917474
2,19.692486977421026,12,10.47894326484117
1,17.504274698961723,10,3.960675081031807
1,17.3862615550268,10,3.9724763954253017
2,18.564306766557664,11,9.90467187427221
1,16.824988536805254,10,4.028603697247451
2,18.249403302677322,11,9.936162220660247
1,18.410101662453922,10,3.870092384682586
1,18.70415832803556,10,3.8406867181244237
2,18.239448377329897,11,9.937157713194988
2,19.950682804367748,12,10.4531236821465
1,18.722210247201417,10,3.838881526207837
1,17.93358377174217,10,3.9177441737537606
1,17.11343545125803,10,3.9997590058021775
1,19.815320137400068,10,3.729570537187973
1,17.26126799830233,10,3.984975751097746
