#{"t_start": 1774803015.1120923, "env_id": "None"}
r,l,t
-10.077864,13,261.134946
15.662878,10,261.150842
3.5,13,261.165781
-1.426516,13,261.180963
0.156854,13,261.194507
12.944462,13,261.210839
1.127864,12,261.224509
-8.442136,9,261.239212
16.660939,10,261.256498
-3.95,11,261.267955
-0.52967,11,261.280014
4.720684,12,261.29563
-4.024555,11,261.30907
5.598363,9,261.318549
-2.795161,13,261.331959
-7.072136,12,261.346544
11.38792,9,261.358164
7.972395,13,261.374631
13.705564,10,261.39101
-3.178427,13,261.411108
24.387913,12,261.425186
-3.705728,11,261.437815
26.498182,15,261.463503
-5.048061,14,261.493332
1.82033,12,261.53207
-2.9,15,261.55211
-0.6,12,261.569157
-7.919717,13,261.582948
17.706196,10,261.59709
-2.874555,10,261.610966
2.571573,11,261.623832
-5.085281,14,261.628354
34.172136,11,261.649844
-2.906854,13,261.665787
2.394272,11,261.678982
8.174515,11,261.691383
15.644971,12,261.706523
22.093294,15,261.722934
-7.15,12,261.734198
23.360939,13,261.735789
23.169672,12,261.758883
2.189768,10,261.771417
-7.606854,11,261.782438
3.241902,12,261.793909
-1.275925,13,261.799925
20.460445,10,261.81428
10.738803,12,261.828403
-1.15,14,261.829977
17.166667,13,261.854823
4.15,13,261.86144
0.865845,13,261.880672
-6.474555,10,261.890204
38.916953,11,261.902125
2.925445,13,261.915576
-6.606854,12,261.92371
-0.722136,12,261.94011
-1.9,11,261.950147
23.922842,13,261.958894
35.722136,11,261.973631
1.45,12,261.98265
-12.391902,10,261.995735
0.432675,13,262.01102
32.064974,12,262.025138
16.458978,8,262.034659
17.614706,13,262.047391
5.606248,11,262.058752
1.31758,13,262.071117
16.708999,10,262.080661
-2.703789,10,262.091254
4.168628,13,262.09981
1.027864,13,262.115219
-0.233592,12,262.115219
5.766408,11,262.137327
5.098298,11,262.149859
-2.860643,12,262.160937
-4.5,13,262.175079
19.633075,14,262.18922
6.598427,12,262.199996
0.975445,14,262.212999
6.403521,13,262.226041
8.455737,12,262.237078
20.139416,13,262.250337
-2.545752,10,262.258827
16.192111,13,262.26925
-5.146211,13,262.291244
-4.25,12,262.306765
-11.62033,12,262.31708
-6.969717,13,262.328183
-7.969717,13,262.340998
6.192136,11,262.349814
19.550706,11,262.362696
-4.872136,11,262.368868
6.140764,10,262.37988
-8.732675,12,262.395164
-1.061103,11,262.404788
-7.498039,12,262.411455
6.871573,14,262.428424
16.801342,13,262.437758
9.399836,12,262.453755
22.521158,10,262.458778
-0.427864,12,262.478575
12.238803,12,262.490685
18.674876,13,262.506242
4.95941,15,262.524544
15.262795,11,262.532561
3.499111,11,262.536895
6.803119,15,262.558767
13.588803,13,262.571107
-3.160643,12,262.580631
3.499111,11,262.591974
17.866736,11,262.600597
4.1,16,262.617171
21.086911,12,262.628663
-4.05,11,262.640081
3.12,13,262.64992
-4.343146,11,262.662763
9.892111,12,262.673822
18.560939,11,262.686944
-6.807138,12,262.696489
4.91022,11,262.708624
2.269612,12,262.716956
5.15,12,262.730516
-3.956854,10,262.740081
2.45,11,262.75
-10.027864,11,262.763587
-6.615525,13,262.778651
-6.743709,12,262.790249
2.469612,12,262.801876
3.820684,13,262.812763
-1.306854,14,262.828517
-1.630283,13,262.841197
6.972205,12,264.158987
14.671171,12,264.171556
1.039768,12,264.183617
4.727864,14,264.185176
22.258978,11,264.208785
2.098194,13,264.22347
-1.301961,12,264.2345
10.864983,13,264.250107
-0.225062,10,264.264684
2.571573,10,264.276428
-4.82967,13,264.288709
3.3,12,264.299764
1.31758,11,264.31226
-7.824075,12,264.324501
-8.722136,10,264.333549
-7.746128,12,264.343688
-5.222136,11,264.356082
-12.177864,12,264.376971
8.324515,13,264.394801
14.60763,13,264.417031
-11.715845,12,264.431607
6.013708,13,264.44474
22.337166,12,264.468252
-0.675485,13,264.488341
1.415845,13,264.516436
-1.272136,13,264.540098
7.180158,10,264.555346
8.020499,11,264.571628
7.663995,13,264.5929
-6.657138,12,264.612283
21.619342,11,264.62562
16.206435,11,264.641428
34.472032,11,264.66103
-9.061103,12,264.678453
14.545657,10,264.695149
20.802689,12,264.71266
22.554675,11,264.730482
-9.361103,11,264.745894
5.087981,10,264.76421
-2.639274,13,264.781365
-1.325925,11,264.795979
-1.116493,11,264.809472
4.588084,15,264.834501
1.66758,13,264.856211
-3.7,12,264.868695
0.181033,13,264.887978
7.666953,13,264.907848
8.409812,12,264.926571
16.635494,10,264.936066
1.719612,14,264.963068
3.415525,11,264.978401
-12.094272,12,264.99626
-0.724555,12,265.017061
3.656248,13,265.039393
5.497796,12,265.055995
-3.872136,11,265.071853
12.716667,12,265.089303
11.303214,11,265.106363
10.484623,13,265.127861
-1.727864,10,265.134712
1.258671,11,265.153231
-4.174555,12,265.167071
12.716667,11,265.178256
-1.261033,10,265.1961
18.430375,11,265.212688
3.065351,11,265.228554
-4.45,10,265.245451
20.160375,12,265.261047
16.056024,13,265.280776
-5.0,11,265.295999
20.912401,13,265.315871
0.687348,13,265.333671
-10.227864,13,265.349737
-1.756291,13,265.36544
-4.4,11,265.376491
17.716667,11,265.388533
19.800143,14,265.399925
-9.949111,13,265.410024
-3.975445,10,265.428469
-2.325925,12,265.44032
19.186383,12,265.449688
-0.462652,11,265.458953
15.96486,13,265.47642
-0.438897,13,265.48832
-3.2,13,265.503677
18.977393,15,265.523968
16.866061,13,265.534532
3.968628,12,265.539907
-5.674555,10,265.558859
7.085903,13,265.578512
-5.201805,13,265.589825
-0.654226,12,265.600485
19.026886,13,265.608927
2.393389,15,265.630615
12.21675,11,265.632188
3.221573,10,265.649703
1.225903,14,265.666404
-6.689357,11,265.680737
25.686996,14,265.698201
21.321317,12,265.710624
-8.519717,15,265.728484
20.334623,12,265.74006
-7.213865,11,265.752887
16.388483,14,265.767689
-3.295752,12,265.778362
3.87,10,265.793006
5.624515,12,265.806474
-3.011103,13,265.81733
4.037098,14,265.831459
1.243389,11,265.841578
3.583477,13,265.85451
-2.026516,12,265.867113
8.316667,12,265.867113
-5.756854,13,265.885112
4.411904,11,265.900062
18.478436,13,265.911174
9.621471,14,265.928436
-7.596128,11,265.934447
-2.574555,12,265.951855
-10.644272,10,265.963524
-16.313708,13,265.978528
4.087098,10,265.990027
-2.521573,13,266.003193
20.365093,12,266.020581
1.565845,11,266.035156
0.24097,10,266.045268
-6.819717,12,266.05696
1.748039,13,266.058981
5.263708,11,266.082333
-3.288897,11,266.096587
-1.212582,13,266.108911
12.475482,12,266.118932
1.015525,12,266.128716
-0.546211,11,266.139163
7.266408,12,266.154434
-1.351961,10,266.16758
18.258239,12,266.182829
3.599111,11,266.194886
5.181546,12,266.209042
5.311904,14,266.228346
4.267661,10,266.240657
19.246762,10,266.250658
-5.893709,12,266.270298
-6.052419,11,266.27856
12.788803,11,266.289538
8.677769,10,266.30348
12.613358,11,266.318052
17.960939,11,266.328288
1.543389,14,266.342283
2.124515,13,266.352139
22.926247,11,266.369091
19.258802,12,266.381064
5.820287,12,266.39985
3.475445,10,266.409014
-2.497581,14,266.423877
1.65,13,266.438441
14.410939,11,266.456139
6.466408,13,266.473375
-6.45,12,266.490216
20.708802,13,266.510467
22.591182,12,266.530668
-7.594345,12,266.543473
18.716667,13,266.558003
1.69105,11,266.570853
19.672915,12,266.590723
-10.475903,13,266.608664
1.081546,12,266.621295
10.612878,13,266.635748
17.214706,10,266.646492
-5.454248,11,266.658999
2.021573,12,266.671665
24.143602,13,266.686532
4.546007,11,267.771902
14.695657,10,267.778338
20.277769,12,267.79782
-0.727864,12,267.81265
-0.772136,11,267.830356
-3.874555,10,267.842649
40.601126,13,267.865548
2.442333,15,267.881298
24.449976,13,267.893911
5.36022,13,267.908918
19.090915,11,267.924415
-2.540773,11,267.933018
-9.244272,12,267.946242
9.411924,12,267.960685
1.65,13,267.972742
2.293146,12,267.985535
-0.851961,10,267.999685
-2.765282,11,268.009249
3.08132,12,268.024725
10.831385,11,268.036973
-3.861103,14,268.04982
-10.056854,10,268.059004
-2.25,13,268.073246
21.252511,11,268.082281
-6.919717,11,268.08841
1.398194,14,268.109178
-2.665282,13,268.122042
25.290443,14,268.136427
4.535568,11,268.136427
-1.974555,10,268.156419
1.635281,12,268.166941
1.416408,15,268.178325
15.277769,14,268.18431
-2.606688,11,268.199991
6.3,13,268.21301
-3.110643,12,268.216569
3.95,12,268.23247
2.25,15,268.250048
-12.041902,13,268.264173
4.22033,13,268.268192
10.486584,12,268.286375
-7.361103,11,268.300046
0.174555,11,268.309064
-5.804248,12,268.324638
-3.663453,14,268.336344
-3.627864,11,268.336344
0.725445,14,268.35875
-9.615525,12,268.375311
2.565525,10,268.384723
-4.903789,10,268.384723
-9.248039,10,268.408834
3.169612,14,268.415971
-8.711103,13,268.437244
-1.124555,12,268.448785
-3.460643,12,268.458912
2.849111,11,268.471663
-3.5,14,268.486983
-1.65,10,268.492399
-2.506291,12,268.509525
-1.05,12,268.521117
2.615525,11,268.528556
-1.822136,12,268.54144
5.931793,10,268.555252
13.533991,12,268.564785
-2.465282,12,268.572048
6.403119,11,268.587852
17.313358,12,268.597886
1.427864,12,268.610578
1.325903,13,268.623954
0.4,11,268.630979
16.051948,13,268.638008
15.241305,13,268.661048
-3.274555,14,268.674836
19.127769,13,268.686859
18.235057,12,268.696882
22.853195,11,268.702
0.544272,14,268.721263
-7.335281,13,268.734701
1.925903,13,268.748878
1.05,12,268.760248
-7.038967,9,268.769451
1.642136,11,268.781657
2.894272,9,268.785635
0.396211,14,268.809035
12.854763,10,268.81971
-5.75,10,268.830216
5.549035,12,268.843354
21.359812,11,268.855192
21.209812,11,268.868533
1.177864,11,268.882803
19.711985,12,268.902987
-7.4,15,268.919153
-3.664891,11,268.932819
4.55,11,268.943653
0.613475,12,268.958949
3.475445,12,268.972657
3.67033,13,268.986611
1.427864,11,269.000005
3.893146,13,269.012704
2.885281,11,269.028481
14.426331,12,269.042031
2.393389,13,269.056404
14.984247,11,269.068278
-0.824555,13,269.078799
36.67033,10,269.090632
6.995011,12,269.108717
1.9,11,269.12013
-1.375925,11,269.133331
2.726975,13,269.147636
12.315865,11,269.158721
4.283477,12,269.172311
-6.672136,11,269.187108
-5.194272,12,269.203373
-2.85,11,269.209194
-1.153872,13,269.228221
19.39836,11,269.232476
3.2,11,269.24757
9.769124,12,269.258943
4.220684,13,269.264106
-2.025445,10,269.285216
-3.283592,13,269.296686
1.85,9,269.307546
1.148039,10,269.31775
1.37033,10,269.328227
3.783477,13,269.339802
16.972915,14,269.349845
-1.275925,11,269.364853
-0.625925,13,269.378497
12.613358,12,269.386261
-4.011103,10,269.399735
35.135658,12,269.411132
1.194272,11,269.418264
13.873521,11,269.432912
-3.75,14,269.44272
-8.396211,12,269.449746
19.372915,13,269.464988
4.977864,14,269.481241
7.196088,12,269.491893
-12.027864,14,269.505584
-4.767701,11,269.508608
24.987166,14,269.528488
1.45,12,269.544565
-5.234718,13,269.556667
4.549111,11,269.569136
-1.175925,12,269.578225
22.28824,11,269.588089
-2.945752,10,269.600087
-7.035281,13,269.6089
3.05,14,269.627481
16.030119,13,269.641088
2.006991,12,269.650094
1.056854,11,269.660804
-3.045752,11,269.674258
1.198194,13,269.684333
10.492111,13,269.700428
4.505564,13,269.71509
1.571573,11,269.718198
10.210939,11,269.731352
3.713452,14,269.750138
-5.444272,12,269.763281
0.806854,11,269.773319
2.243389,13,269.787656
-5.0,13,269.799682
0.695146,13,269.812279
22.002646,13,269.824813
-5.202419,13,269.836552
6.46022,12,269.846238
-2.0,11,269.858763
0.427864,11,269.868522
-2.106291,10,269.880641
8.174515,13,269.893267
0.399111,11,271.143705
-2.347581,12,271.157348
1.356854,12,271.167469
-13.491902,12,271.181117
-0.452136,14,271.196295
-1.078427,12,271.212778
16.864706,12,271.228862
-9.056854,13,271.246208
5.337981,10,271.261529
-4.05,11,271.271523
-2.774555,13,271.293864
-3.722136,11,271.308833
21.238872,13,271.325759
8.746337,12,271.337287
-4.693146,12,271.359002
-2.077795,12,271.374473
-1.512582,12,271.390702
-1.65,12,271.404991
-4.934718,10,271.408895
2.371573,12,271.428364
5.766408,13,271.442031
0.577864,15,271.458723
15.604675,13,271.476512
15.805564,12,271.492479
19.400779,13,271.511576
15.22594,11,271.520197
4.270455,14,271.542403
13.523521,13,271.563879
-2.075445,11,271.580777
21.972915,11,271.59157
18.590915,9,271.600656
18.376586,12,271.620502
12.994531,10,271.630525
3.533477,11,271.647179
-0.424555,11,271.663075
8.031546,14,271.678267
-3.977864,13,271.69855
3.199111,12,271.708727
16.416061,13,271.726374
3.034113,11,271.738668
18.310911,12,271.749935
0.648194,11,271.76582
3.233477,11,271.776826
12.23598,12,271.789582
-2.75,14,271.805318
-6.803789,13,271.813775
14.72622,10,271.829456
-3.7,13,271.83347
5.271573,12,271.850041
0.148039,14,271.860986
-5.443709,10,271.873958
1.392151,13,271.887383
2.95,10,271.898047
6.893028,13,271.910799
19.166667,11,271.916812
1.375445,10,271.928342
0.022136,13,271.94149
17.778425,11,271.950008
3.298039,12,271.96264
13.682359,11,271.970945
23.522915,12,271.988042
-3.796211,11,272.008999
-4.4,16,272.028472
18.248736,11,272.040348
14.434451,11,272.053659
18.716667,13,272.069094
-4.953789,14,272.086831
18.972915,12,272.096861
-1.811033,9,272.104296
8.870563,12,272.11692
12.622395,13,272.126947
0.793146,10,272.13408
0.963475,12,272.148116
4.338084,13,272.159087
1.87033,10,272.172213
-5.577864,11,272.18359
23.212878,10,272.194293
18.969086,9,272.202778
16.062878,10,272.213391
-4.993709,13,272.228617
-5.704248,10,272.234635
2.413708,11,272.243026
5.966408,11,272.259673
7.015872,13,272.274062
2.4,9,272.28267
1.77033,10,272.290333
-1.462582,11,272.299914
-2.627864,13,272.315821
3.634113,13,272.328249
-0.077864,13,272.342238
9.631385,11,272.349759
-3.15,11,272.362969
13.092111,9,272.373616
1.292256,13,272.383219
16.983075,10,272.391248
-4.896211,10,272.399843
4.587981,13,272.415004
-0.956854,12,272.426946
-11.898039,13,272.430779
6.55,11,272.449791
-4.1,10,272.461999
18.359692,12,272.473429
4.211904,12,272.485998
2.55,13,272.500709
-1.572136,12,272.513226
7.607676,12,272.519246
18.430375,9,272.534463
24.644531,13,272.549946
86.388544,13,272.559425
-13.491902,12,272.574756
5.820287,10,272.585198
-1.157253,13,272.597059
7.275445,13,272.610769
12.145657,9,272.620955
-1.260643,11,272.628472
-3.203789,9,272.637108
16.234577,12,272.637108
-11.17033,12,272.658599
3.599111,11,272.674078
-0.872136,11,272.685131
23.261222,14,272.686876
22.843294,11,272.703188
35.316408,12,272.719487
4.738084,11,272.728665
-2.522136,11,272.742712
10.916667,13,272.751378
13.16486,11,272.766612
14.734623,11,272.778538
-3.713064,14,272.791532
2.815525,11,272.803128
-7.35,11,272.815002
-8.224555,11,272.824878
3.141902,12,272.830964
-3.213453,13,272.849658
16.769273,11,272.858618
4.470684,11,272.870752
5.227864,13,272.87828
5.21022,12,272.894365
5.570287,12,272.908684
7.06022,14,272.922832
22.039261,14,272.928668
1.76758,11,272.941246
-5.624555,10,272.956709
-0.983592,12,272.958728
-8.169717,13,272.978408
-9.917784,11,272.99112
20.269046,12,273.003863
6.199111,14,273.020072
23.12832,12,273.031361
6.81022,12,273.043705
-9.522136,12,273.049956
18.256435,10,273.059416
10.766667,12,273.074574
13.391222,13,273.087531
-8.3,14,273.100133
3.171573,16,273.115051
2.798039,12,273.120154
6.234974,15,273.135841
2.731385,11,273.151422
1.098194,11,273.162783
17.04257,14,273.178654
5.527864,12,273.186477
3.315525,12,273.204163
8.817549,14,273.215131
-9.871573,13,273.230826
19.466667,11,273.233812
3.820684,11,273.249825
12.738803,11,273.264198
-7.756854,11,273.276226
2.95,14,273.28566
6.724515,13,273.304299
11.384554,11,273.312821
20.500226,12,273.318899
0.877864,12,274.483724
0.727864,10,274.495186
-2.2,11,274.508598
8.090861,10,274.520857
10.186103,12,274.528514
-7.924075,13,274.53672
-3.1,13,274.552464
-0.386525,13,274.568491
20.98824,11,274.578335
5.90238,11,274.592554
17.365777,14,274.606154
10.530119,13,274.618954
20.460056,12,274.628477
8.0277,11,274.64085
19.058569,12,274.651994
3.265525,12,274.661018
-3.378344,10,274.670948
4.78824,12,274.678704
4.55941,10,274.68702
-8.494272,12,274.706976
14.279812,13,274.719814
0.024075,13,274.728259
6.665872,13,274.746491
13.173911,11,274.752663
-1.614719,13,274.768941
3.041902,12,274.778432
-3.922136,11,274.784621
-7.861103,11,274.800486
11.552255,11,274.815538
-5.338897,12,274.824994
22.522542,12,274.840915
9.22973,12,274.850426
-9.135281,14,274.86352
-10.324555,12,274.86352
-2.011103,11,274.88854
-2.663064,10,274.897116
3.52033,12,274.910587
17.710056,13,274.910587
5.766408,11,274.928567
-5.435109,11,274.944536
2.944272,10,274.955272
1.765525,14,274.958672
-0.996211,12,274.978252
-5.828427,14,274.994838
-4.27967,13,275.008683
19.423521,12,275.016913
-2.564719,12,275.028397
-4.25,11,275.039616
-5.55,10,275.049808
19.49836,13,275.05884
17.502325,13,275.075748
0.892256,9,275.084268
16.955633,12,275.086852
2.55,10,275.102625
3.249111,11,275.108658
18.738323,11,275.124352
4.711904,12,275.136521
-11.365525,13,275.150052
-1.226516,12,275.161038
-5.825445,13,275.174732
-8.772136,12,275.188548
22.259089,15,275.203994
4.338084,11,275.214656
3.67033,10,275.223838
-0.144695,10,275.232386
9.070892,11,275.235986
-6.424555,13,275.25382
-8.211103,10,275.262851
1.161103,13,275.275716
20.069931,17,275.292846
10.153694,11,275.303972
13.939761,13,275.314772
4.437098,12,275.326822
14.573521,12,275.340649
6.121573,13,275.356112
14.427769,11,275.370027
-0.627864,10,275.378358
1.35,12,275.391251
1.116408,12,275.403069
17.256196,12,275.417245
-4.328427,13,275.43041
-2.172136,13,275.431086
9.716667,12,275.449992
4.511617,13,275.467305
1.5,14,275.481465
4.600069,12,275.492795
5.889089,11,275.507314
-8.122136,14,275.516593
4.038084,9,275.528558
1.498194,13,275.537625
2.65,11,275.537625
-11.919612,11,275.558974
10.016667,11,275.571269
-8.332675,10,275.578552
23.258802,10,275.585631
2.371573,10,275.601446
-3.65,11,275.60891
0.611103,13,275.617168
-1.403789,12,275.632949
-8.572136,12,275.64527
-0.777864,12,275.65807
8.320892,11,275.666893
-7.028427,11,275.666893
10.477433,15,275.692788
-1.490773,13,275.706023
1.425445,10,275.713042
-5.374555,9,275.723097
20.115777,11,275.735913
19.619086,11,275.744628
18.066667,12,275.754486
18.249905,14,275.765007
36.737006,12,275.778522
-3.5,13,275.785111
-4.6,12,275.800645
5.766408,13,275.815206
-12.066408,11,275.824674
-2.206854,13,275.831912
0.05,11,275.847901
7.796088,12,275.859109
-4.811103,12,275.870533
19.051948,11,275.881215
-3.832299,11,275.883224
0.07033,14,275.899845
36.606854,12,275.915129
15.462441,12,275.926182
-7.724075,12,275.93852
5.263988,12,275.949862
17.134451,10,275.959529
-0.627864,10,275.975667
-2.556291,13,275.989518
17.362441,10,276.000036
-2.67967,12,276.01381
1.685664,11,276.024295
24.967473,13,276.028617
4.935568,11,276.050082
5.198363,11,276.062692
13.25359,11,276.074356
4.35,11,276.082372
-1.630283,13,276.088066
-16.365525,16,276.108702
-6.451828,12,276.119475
4.137098,10,276.128598
16.33824,12,276.146334
7.016408,14,276.158746
11.195094,12,276.178224
10.301385,13,276.193237
4.842136,13,276.206966
12.586383,10,276.215653
-2.871573,11,276.230814
3.883477,13,276.245894
10.751948,12,276.258673
-4.814598,11,276.272763
-0.475925,13,276.292536
-3.532299,12,276.30892
-0.424097,12,276.322487
2.115845,14,276.338661
-0.7,11,276.351587
-6.274555,12,276.365851
-1.0,11,276.380095
7.466408,12,276.407518
15.437433,12,276.430074
3.083477,11,276.449858
4.777821,12,276.47277
3.683477,10,276.489438
16.566667,13,276.507353
-4.934718,13,276.54242
-1.372136,10,276.558845
27.322067,13,276.583416
14.401948,12,276.604556
-4.161103,13,276.615129
-3.047581,10,276.632277
3.22033,11,276.646525
7.8,13,277.785498
18.919086,9,277.785498
3.744272,11,277.810909
-5.693709,11,277.817255
1.3,10,277.82843
1.55,13,277.835788
-5.138897,14,277.858824
-11.242136,12,277.869156
2.193389,11,277.878571
14.210939,11,277.885786
18.516667,12,277.906752
10.455564,13,277.917467
1.90505,13,277.928564
-6.778427,10,277.937302
25.482511,13,277.949778
-1.428427,11,277.961026
17.616667,10,277.973188
1.281033,16,277.989916
5.077821,12,278.003961
-5.727864,13,278.021614
-0.167325,9,278.0327
9.916667,13,278.042374
30.045441,11,278.05893
9.447716,12,278.074192
1.741573,10,278.086275
-6.522136,11,278.099744
11.020915,12,278.10907
-5.901961,10,278.125734
4.538084,11,278.137527
18.054367,12,278.147718
-9.446211,12,278.158972
-0.010847,11,278.169348
-8.446128,12,278.178654
22.287166,12,278.191291
0.946211,9,278.200492
2.815351,11,278.211063
3.344817,12,278.215647
0.475903,13,278.233736
6.366408,11,278.245789
7.596088,14,278.258954
21.957851,14,278.263323
9.788544,12,278.281559
8.405737,13,278.294468
4.870563,14,278.308941
24.348453,12,278.323268
5.25,12,278.336045
0.663475,12,278.353628
-12.77033,14,278.36938
4.41022,12,278.382621
19.168954,13,278.397127
18.52857,10,278.409218
9.416667,12,278.419312
2.915351,11,278.42862
1.125445,12,278.434942
19.32398,11,278.453571
0.348039,12,278.465732
23.798213,12,278.476095
17.434862,12,278.491681
4.438084,11,278.499723
-9.424555,12,278.508676
-1.086525,12,278.52006
6.771573,13,278.536139
19.772915,13,278.549719
-2.546211,10,278.559073
5.061904,13,278.567701
9.703521,11,278.578344
6.098363,13,278.583584
28.325925,14,278.599994
3.283477,11,278.60885
-5.084718,12,278.625566
19.202511,12,278.639284
3.284113,13,278.654216
15.799425,12,278.664624
9.331385,12,278.68089
2.753366,12,278.691216
-6.894272,13,278.702348
-4.75,13,278.716479
19.522915,10,278.725513
22.635494,11,278.73656
-1.378427,11,278.746318
20.701342,11,278.759071
-7.345195,13,278.769979
-1.325925,9,278.769979
-3.077864,12,278.790359
-5.727864,10,278.799879
1.57033,10,278.81164
-10.4,10,278.81957
-1.075925,12,278.833662
19.084623,10,278.843154
0.086924,13,278.858708
21.200779,12,278.871255
3.520931,10,278.878348
16.209812,10,278.885157
4.649111,12,278.904608
1.539768,12,278.917373
1.225445,11,278.934696
13.190044,12,278.949974
6.220287,11,278.96071
0.648039,12,278.974076
-2.197101,12,278.98911
0.488897,11,278.999929
19.671317,13,279.020608
9.955564,11,279.035404
9.004763,12,279.047512
-0.953872,11,279.059701
-0.324555,13,279.074168
-2.9,15,279.09019
-1.208815,13,279.103757
2.376975,10,279.112649
2.413708,11,279.128366
2.339768,12,279.144586
-3.627864,11,279.159124
2.299394,13,279.1758
12.716667,12,279.189912
8.830119,11,279.199959
3.211904,13,279.212688
-2.938897,12,279.228466
-6.95,16,279.233177
4.565525,14,279.258605
-4.4,12,279.265084
2.415525,10,279.283662
5.556248,13,279.297725
4.061904,12,279.314071
-0.177864,12,279.327392
-16.9,15,279.343429
-6.357138,12,279.356181
5.377864,13,279.371522
16.081558,12,279.386077
5.236215,12,279.400034
-1.549199,10,279.408702
7.725482,13,279.421732
5.649111,12,279.430252
1.971573,14,279.445151
-3.406854,13,279.459008
19.716667,11,279.471041
-1.830283,14,279.485646
18.094531,13,279.497837
-2.971573,12,279.511546
-9.295774,11,279.511546
2.593389,11,279.528575
-1.826516,10,279.543473
-4.5,12,279.55355
-0.358815,13,279.564377
21.189297,10,279.572409
2.454651,13,279.586453
22.37923,10,279.594815
2.992878,15,279.612591
-2.672136,12,279.624229
2.561361,14,279.638413
0.627864,11,279.646445
16.89257,10,279.658171
2.75,11,279.670215
-3.228344,10,279.684237
3.91022,13,279.700531
6.753119,13,279.713367
2.027864,12,279.725013
7.396088,10,279.735141
-7.677864,13,279.745169
7.442072,14,279.759046
-3.75,12,279.77006
-4.651939,12,279.778662
2.174351,12,279.786388
10.892724,11,279.802046
-2.4,11,279.819019
18.216667,12,279.828502
-5.828427,12,279.835636
-5.756854,11,279.85157
1.596211,11,279.859065
28.924555,14,279.878267
2.9,11,279.885433
9.239089,16,279.901482
3.594272,11,279.909069
4.250069,12,279.917176
3.811904,12,281.00886
1.05,15,281.021909
7.382515,12,281.032439
-0.674555,12,281.035957
-5.264598,11,281.059183
19.875163,12,281.073345
4.438084,11,281.086566
4.243146,14,281.100596
0.927864,14,281.114671
1.819612,10,281.124353
-0.65,13,281.138017
11.040609,12,281.150016
15.81453,12,281.160921
16.559812,12,281.17359
0.694272,13,281.189274
-6.826058,12,281.201928
19.108802,11,281.210511
19.479258,14,281.224554
11.902325,13,281.236604
-5.9,11,281.249786
19.795094,12,281.261662
-2.426516,11,281.273755
5.237981,10,281.278275
7.246088,12,281.290465
-4.123942,10,281.306278
-4.6,11,281.316843
-3.571573,9,281.322321
0.875903,11,281.328377
16.214247,12,281.33826
21.107633,13,281.374615
4.792136,13,281.392623
4.670684,13,281.415497
-3.628344,11,281.438101
-6.465525,10,281.449935
3.288084,13,281.493525
-0.4,10,281.516299
-1.801961,12,281.536849
3.17033,11,281.549974
3.85,10,281.563597
2.744272,11,281.577362
-5.071573,14,281.597982
8.020499,11,281.608847
-6.521656,11,281.622156
4.938084,13,281.640191
-2.4,11,281.653742
-4.585427,15,281.669173
-7.671573,10,281.680794
22.202646,14,281.694261
15.177769,10,281.709049
1.849394,12,281.72309
-4.764891,11,281.737421
-2.453789,13,281.747972
16.610939,10,281.74998
-2.078427,14,281.768239
23.13735,12,281.792547
2.194272,10,281.804952
4.213708,10,281.814966
-2.106291,10,281.830703
0.525903,12,281.846585
18.066667,13,281.858894
-3.9,10,281.872854
-9.727864,15,281.885165
-5.05,11,281.885165
20.769273,11,281.909009
-0.686855,12,281.919004
7.824515,14,281.935509
-0.674097,15,281.95065
15.349987,12,281.962904
18.716667,10,281.976904
5.046104,13,281.992321
-0.60903,10,282.004643
8.1,16,282.020383
2.38132,13,282.029098
-2.43978,15,282.04426
19.965093,10,282.053454
5.7,13,282.068839
-3.528747,12,282.082396
0.767784,14,282.096617
2.944272,12,282.10621
-0.722136,11,282.118952
-1.928427,11,282.130523
17.030189,9,282.135129
-6.693709,12,282.150334
-5.3,12,282.163061
4.111904,12,282.175321
-4.547301,12,282.186201
0.772136,11,282.196223
-3.763453,12,282.210733
15.466667,11,282.21288
1.585664,12,282.233027
41.66022,13,282.24416
1.096211,12,282.260624
-8.724555,12,282.274248
20.051948,11,282.282609
11.940352,13,282.292388
7.281546,10,282.308744
17.047486,12,282.320778
-5.211103,10,282.328445
3.827864,11,282.339082
-5.954248,14,282.356789
-4.046233,11,282.358806
-8.274118,13,282.381926
-3.506854,12,282.394703
2.321573,11,282.408611
19.210939,12,282.422814
-5.222136,12,282.437768
-9.094272,12,282.437768
30.407334,13,282.462615
-2.713453,11,282.474908
-0.322136,11,282.487455
-6.324555,10,282.497739
0.094272,11,282.508867
7.696088,12,282.5207
2.09765,13,282.532233
22.558802,12,282.536611
25.785631,13,282.560743
17.399342,12,282.575573
2.875445,13,282.591224
-1.826516,11,282.60425
6.416408,13,282.621249
-1.799199,11,282.630703
-3.163064,14,282.649746
-6.346211,12,282.661072
16.658239,11,282.673301
1.909397,11,282.685967
-0.712582,11,282.69602
19.873521,11,282.70726
1.3,12,282.719935
-3.772136,11,282.73227
-1.045577,10,282.734279
2.526975,12,282.753551
2.493389,11,282.763727
-2.180283,12,282.776247
4.687981,13,282.790927
15.962878,12,282.80408
17.233358,13,282.820406
1.0,15,282.836682
0.625903,13,282.849907
3.877864,11,282.861659
5.616408,12,282.871667
13.812981,11,282.878295
3.5969,12,282.886488
-6.915669,11,282.906287
3.35,13,282.91854
-2.565282,10,282.92836
21.338872,12,282.935507
